Data_Referencia,Codi_Districte,Nom_Districte,Codi_Barri,Nom_Barri,AEB,Seccio_Censal,Valor
2015-01-01,8,Nou Barris,50,les Roquetes,170,8066,1598
2015-01-01,8,Nou Barris,50,les Roquetes,170,8067,1601
2015-01-01,8,Nou Barris,50,les Roquetes,170,8068,1824
2015-01-01,8,Nou Barris,50,les Roquetes,170,8069,1454
2015-01-01,8,Nou Barris,50,les Roquetes,171,8070,1406
2015-01-01,8,Nou Barris,50,les Roquetes,171,8071,1613
2015-01-01,8,Nou Barris,50,les Roquetes,171,8072,1178
2015-01-01,8,Nou Barris,50,les Roquetes,171,8073,1605
2015-01-01,8,Nou Barris,50,les Roquetes,171,8074,1431
2015-01-01,8,Nou Barris,51,Verdun,172,8075,1824
2015-01-01,8,Nou Barris,51,Verdun,172,8076,1568
2015-01-01,8,Nou Barris,51,Verdun,172,8077,1430
2015-01-01,8,Nou Barris,51,Verdun,173,8078,1470
2015-01-01,8,Nou Barris,51,Verdun,173,8079,1405
2015-01-01,8,Nou Barris,51,Verdun,173,8080,1448
2015-01-01,8,Nou Barris,51,Verdun,173,8081,1535
2015-01-01,8,Nou Barris,51,Verdun,173,8082,1546
2015-01-01,8,Nou Barris,52,la Prosperitat,174,8083,1255
2015-01-01,8,Nou Barris,52,la Prosperitat,174,8084,1151
2015-01-01,8,Nou Barris,52,la Prosperitat,174,8085,1433
2015-01-01,8,Nou Barris,52,la Prosperitat,174,8086,1660
2015-01-01,8,Nou Barris,52,la Prosperitat,175,8087,1250
2015-01-01,8,Nou Barris,52,la Prosperitat,175,8088,1244
2015-01-01,8,Nou Barris,52,la Prosperitat,175,8089,1233
2015-01-01,8,Nou Barris,52,la Prosperitat,175,8090,1195
2015-01-01,8,Nou Barris,52,la Prosperitat,175,8091,1157
2015-01-01,8,Nou Barris,52,la Prosperitat,176,8092,1004
2015-01-01,8,Nou Barris,52,la Prosperitat,176,8093,1240
2015-01-01,8,Nou Barris,52,la Prosperitat,176,8094,1480
2015-01-01,8,Nou Barris,52,la Prosperitat,176,8095,1076
2015-01-01,8,Nou Barris,52,la Prosperitat,177,8096,1446
2015-01-01,8,Nou Barris,52,la Prosperitat,177,8097,1337
2015-01-01,8,Nou Barris,52,la Prosperitat,177,8098,1240
2015-01-01,8,Nou Barris,52,la Prosperitat,177,8099,1308
2015-01-01,8,Nou Barris,52,la Prosperitat,177,8100,1215
2015-01-01,8,Nou Barris,52,la Prosperitat,177,8101,1690
2015-01-01,8,Nou Barris,52,la Prosperitat,177,8102,1360
2015-01-01,8,Nou Barris,53,la Trinitat Nova,178,8103,1494
2015-01-01,8,Nou Barris,53,la Trinitat Nova,178,8104,1214
2015-01-01,8,Nou Barris,53,la Trinitat Nova,178,8105,1619
2015-01-01,8,Nou Barris,53,la Trinitat Nova,178,8106,1236
2015-01-01,8,Nou Barris,53,la Trinitat Nova,178,8107,1772
2015-01-01,8,Nou Barris,54,Torre Baró,179,8108,1722
2015-01-01,8,Nou Barris,54,Torre Baró,179,8109,1012
2015-01-01,8,Nou Barris,55,Ciutat Meridiana,180,8110,1863
2015-01-01,8,Nou Barris,55,Ciutat Meridiana,180,8111,1566
2015-01-01,8,Nou Barris,55,Ciutat Meridiana,180,8112,1641
2015-01-01,8,Nou Barris,55,Ciutat Meridiana,180,8113,1706
2015-01-01,8,Nou Barris,55,Ciutat Meridiana,180,8114,1854
2015-01-01,8,Nou Barris,55,Ciutat Meridiana,180,8115,1609
2015-01-01,8,Nou Barris,56,Vallbona,181,8116,1334
2015-01-01,9,Sant Andreu,57,la Trinitat Vella,182,9001,2580
2015-01-01,9,Sant Andreu,57,la Trinitat Vella,182,9002,2178
2015-01-01,9,Sant Andreu,57,la Trinitat Vella,182,9003,2060
2015-01-01,9,Sant Andreu,57,la Trinitat Vella,182,9004,1706
2015-01-01,9,Sant Andreu,57,la Trinitat Vella,182,9005,1544
2015-01-01,9,Sant Andreu,58,Baró de Viver,183,9006,1227
2015-01-01,9,Sant Andreu,58,Baró de Viver,183,9007,1255
2015-01-01,9,Sant Andreu,59,el Bon Pastor,184,9008,1894
2015-01-01,9,Sant Andreu,59,el Bon Pastor,184,9009,1416
2015-01-01,9,Sant Andreu,59,el Bon Pastor,185,9010,1780
2015-01-01,9,Sant Andreu,59,el Bon Pastor,185,9011,1880
2015-01-01,9,Sant Andreu,59,el Bon Pastor,185,9013,1874
2015-01-01,9,Sant Andreu,59,el Bon Pastor,185,9014,1935
2015-01-01,9,Sant Andreu,59,el Bon Pastor,185,9015,1781
2015-01-01,9,Sant Andreu,60,Sant Andreu,186,9016,1404
2015-01-01,9,Sant Andreu,60,Sant Andreu,186,9017,1461
2015-01-01,9,Sant Andreu,60,Sant Andreu,186,9018,1462
2015-01-01,9,Sant Andreu,60,Sant Andreu,186,9019,2361
2015-01-01,9,Sant Andreu,60,Sant Andreu,186,9020,1139
2015-01-01,9,Sant Andreu,60,Sant Andreu,186,9021,1359
2015-01-01,9,Sant Andreu,60,Sant Andreu,186,9022,1206
2015-01-01,9,Sant Andreu,60,Sant Andreu,186,9023,1212
2015-01-01,9,Sant Andreu,60,Sant Andreu,187,9024,1137
2015-01-01,9,Sant Andreu,60,Sant Andreu,187,9025,1164
2015-01-01,9,Sant Andreu,60,Sant Andreu,187,9026,1529
2015-01-01,9,Sant Andreu,60,Sant Andreu,187,9027,1375
2015-01-01,9,Sant Andreu,60,Sant Andreu,188,9028,1602
2015-01-01,9,Sant Andreu,60,Sant Andreu,188,9029,1179
2015-01-01,9,Sant Andreu,60,Sant Andreu,188,9030,1446
2015-01-01,9,Sant Andreu,60,Sant Andreu,188,9031,1168
2015-01-01,9,Sant Andreu,60,Sant Andreu,189,9032,1891
2015-01-01,9,Sant Andreu,60,Sant Andreu,189,9033,3091
2015-01-01,9,Sant Andreu,60,Sant Andreu,190,9034,1401
2015-01-01,9,Sant Andreu,60,Sant Andreu,190,9035,1574
2015-01-01,9,Sant Andreu,60,Sant Andreu,190,9036,1436
2015-01-01,9,Sant Andreu,60,Sant Andreu,190,9037,1360
2015-01-01,9,Sant Andreu,60,Sant Andreu,190,9038,1593
2015-01-01,9,Sant Andreu,60,Sant Andreu,190,9039,1567
2015-01-01,9,Sant Andreu,60,Sant Andreu,191,9040,1500
2015-01-01,9,Sant Andreu,60,Sant Andreu,191,9041,1416
2015-01-01,9,Sant Andreu,60,Sant Andreu,191,9042,1238
2015-01-01,9,Sant Andreu,60,Sant Andreu,191,9043,1325
2015-01-01,9,Sant Andreu,60,Sant Andreu,191,9044,1470
2015-01-01,9,Sant Andreu,60,Sant Andreu,191,9045,1427
2015-01-01,9,Sant Andreu,60,Sant Andreu,192,9046,1286
2015-01-01,9,Sant Andreu,60,Sant Andreu,192,9047,1477
2015-01-01,9,Sant Andreu,60,Sant Andreu,192,9048,1361
2015-01-01,9,Sant Andreu,60,Sant Andreu,192,9049,1288
2015-01-01,9,Sant Andreu,60,Sant Andreu,192,9050,1567
2015-01-01,9,Sant Andreu,60,Sant Andreu,192,9051,1206
2015-01-01,9,Sant Andreu,60,Sant Andreu,192,9052,1151
2015-01-01,9,Sant Andreu,60,Sant Andreu,192,9053,1507
2015-01-01,9,Sant Andreu,60,Sant Andreu,192,9054,1155
2015-01-01,9,Sant Andreu,61,la Sagrera,193,9055,1701
2015-01-01,9,Sant Andreu,61,la Sagrera,193,9056,1183
2015-01-01,9,Sant Andreu,61,la Sagrera,193,9057,1535
2015-01-01,9,Sant Andreu,61,la Sagrera,193,9058,1433
2015-01-01,9,Sant Andreu,61,la Sagrera,193,9059,1351
2015-01-01,9,Sant Andreu,61,la Sagrera,193,9060,1353
2015-01-01,9,Sant Andreu,61,la Sagrera,193,9156,1255
2015-01-01,9,Sant Andreu,61,la Sagrera,194,9061,1673
2015-01-01,9,Sant Andreu,61,la Sagrera,194,9062,1119
2015-01-01,9,Sant Andreu,61,la Sagrera,195,9063,1156
2015-01-01,9,Sant Andreu,61,la Sagrera,195,9064,1201
2015-01-01,9,Sant Andreu,61,la Sagrera,195,9065,2010
2015-01-01,9,Sant Andreu,61,la Sagrera,195,9066,1403
2015-01-01,9,Sant Andreu,61,la Sagrera,195,9067,1388
2015-01-01,9,Sant Andreu,61,la Sagrera,196,9068,1539
2015-01-01,9,Sant Andreu,61,la Sagrera,196,9069,959
2015-01-01,9,Sant Andreu,61,la Sagrera,196,9070,1795
2015-01-01,9,Sant Andreu,61,la Sagrera,196,9071,1797
2015-01-01,9,Sant Andreu,61,la Sagrera,196,9072,1503
2015-01-01,9,Sant Andreu,61,la Sagrera,196,9073,1545
2015-01-01,9,Sant Andreu,62,el Congrés i els Indians,197,9074,1581
2015-01-01,9,Sant Andreu,62,el Congrés i els Indians,197,9075,1449
2015-01-01,9,Sant Andreu,62,el Congrés i els Indians,197,9076,1411
2015-01-01,9,Sant Andreu,62,el Congrés i els Indians,197,9077,1527
2015-01-01,9,Sant Andreu,62,el Congrés i els Indians,198,9078,1486
2015-01-01,9,Sant Andreu,62,el Congrés i els Indians,198,9079,1560
2015-01-01,9,Sant Andreu,62,el Congrés i els Indians,198,9080,1332
2015-01-01,9,Sant Andreu,62,el Congrés i els Indians,198,9081,1786
2015-01-01,9,Sant Andreu,62,el Congrés i els Indians,198,9082,1914
2015-01-01,9,Sant Andreu,63,Navas,199,9083,1594
2015-01-01,9,Sant Andreu,63,Navas,199,9084,1690
2015-01-01,9,Sant Andreu,63,Navas,199,9085,1655
2015-01-01,9,Sant Andreu,63,Navas,199,9086,1413
2015-01-01,9,Sant Andreu,63,Navas,199,9087,1254
2015-01-01,9,Sant Andreu,63,Navas,199,9088,1932
2015-01-01,9,Sant Andreu,63,Navas,199,9089,1457
2015-01-01,9,Sant Andreu,63,Navas,200,9090,1609
2015-01-01,9,Sant Andreu,63,Navas,200,9091,1863
2015-01-01,9,Sant Andreu,63,Navas,200,9092,1986
2015-01-01,9,Sant Andreu,63,Navas,200,9093,1360
2015-01-01,9,Sant Andreu,63,Navas,200,9094,2028
2015-01-01,9,Sant Andreu,63,Navas,200,9095,2125
2015-01-01,10,Sant Martí,64,el Camp de l'Arpa del Clot,201,10001,1615
2015-01-01,10,Sant Martí,64,el Camp de l'Arpa del Clot,201,10002,1714
2015-01-01,10,Sant Martí,64,el Camp de l'Arpa del Clot,201,10003,1556
2015-01-01,10,Sant Martí,64,el Camp de l'Arpa del Clot,201,10004,1488
2015-01-01,10,Sant Martí,64,el Camp de l'Arpa del Clot,201,10005,1612
2015-01-01,10,Sant Martí,64,el Camp de l'Arpa del Clot,202,10006,1759
2015-01-01,10,Sant Martí,64,el Camp de l'Arpa del Clot,202,10007,1349
2015-01-01,10,Sant Martí,64,el Camp de l'Arpa del Clot,202,10008,1707
2015-01-01,10,Sant Martí,64,el Camp de l'Arpa del Clot,202,10009,1606
2015-01-01,10,Sant Martí,64,el Camp de l'Arpa del Clot,202,10010,1703
2015-01-01,10,Sant Martí,64,el Camp de l'Arpa del Clot,202,10011,1227
2015-01-01,10,Sant Martí,64,el Camp de l'Arpa del Clot,203,10012,1804
2015-01-01,10,Sant Martí,64,el Camp de l'Arpa del Clot,203,10013,1374
2015-01-01,10,Sant Martí,64,el Camp de l'Arpa del Clot,203,10014,1466
2015-01-01,10,Sant Martí,64,el Camp de l'Arpa del Clot,203,10015,1793
2015-01-01,10,Sant Martí,64,el Camp de l'Arpa del Clot,203,10016,1277
2015-01-01,10,Sant Martí,64,el Camp de l'Arpa del Clot,203,10017,1694
2015-01-01,10,Sant Martí,64,el Camp de l'Arpa del Clot,203,10018,1378
2015-01-01,10,Sant Martí,64,el Camp de l'Arpa del Clot,204,10019,1635
2015-01-01,10,Sant Martí,64,el Camp de l'Arpa del Clot,204,10020,1466
2015-01-01,10,Sant Martí,64,el Camp de l'Arpa del Clot,204,10021,1338
2015-01-01,10,Sant Martí,64,el Camp de l'Arpa del Clot,204,10022,1297
2015-01-01,10,Sant Martí,64,el Camp de l'Arpa del Clot,204,10023,1437
2015-01-01,10,Sant Martí,64,el Camp de l'Arpa del Clot,204,10024,1481
2015-01-01,10,Sant Martí,64,el Camp de l'Arpa del Clot,204,10025,1392
2015-01-01,10,Sant Martí,65,el Clot,205,10026,1534
2015-01-01,10,Sant Martí,65,el Clot,205,10027,1497
2015-01-01,10,Sant Martí,65,el Clot,205,10028,1808
2015-01-01,10,Sant Martí,65,el Clot,205,10029,1466
2015-01-01,10,Sant Martí,65,el Clot,205,10030,1698
2015-01-01,10,Sant Martí,65,el Clot,205,10031,1540
2015-01-01,10,Sant Martí,65,el Clot,206,10032,1465
2015-01-01,10,Sant Martí,65,el Clot,206,10033,897
2015-01-01,10,Sant Martí,65,el Clot,206,10034,1746
2015-01-01,10,Sant Martí,65,el Clot,206,10035,2065
2015-01-01,10,Sant Martí,65,el Clot,206,10036,1449
2015-01-01,10,Sant Martí,65,el Clot,206,10037,1043
2015-01-01,10,Sant Martí,65,el Clot,206,10234,1894
2015-01-01,10,Sant Martí,65,el Clot,207,10038,1679
2015-01-01,10,Sant Martí,65,el Clot,207,10039,1743
2015-01-01,10,Sant Martí,65,el Clot,207,10040,1843
2015-01-01,10,Sant Martí,65,el Clot,207,10041,1565
2015-01-01,10,Sant Martí,66,el Parc i la Llacuna del Poblenou,208,10042,2418
2015-01-01,10,Sant Martí,66,el Parc i la Llacuna del Poblenou,208,10043,1851
2015-01-01,10,Sant Martí,66,el Parc i la Llacuna del Poblenou,209,10044,1499
2015-01-01,10,Sant Martí,66,el Parc i la Llacuna del Poblenou,209,10045,1281
2015-01-01,10,Sant Martí,66,el Parc i la Llacuna del Poblenou,209,10046,1282
2015-01-01,10,Sant Martí,66,el Parc i la Llacuna del Poblenou,209,10047,1858
2015-01-01,10,Sant Martí,66,el Parc i la Llacuna del Poblenou,209,10048,1611
2015-01-01,10,Sant Martí,66,el Parc i la Llacuna del Poblenou,209,10049,1298
2015-01-01,10,Sant Martí,66,el Parc i la Llacuna del Poblenou,209,10050,1615
2015-01-01,10,Sant Martí,67,la Vila Olímpica del Poblenou,210,10051,1569
2015-01-01,10,Sant Martí,67,la Vila Olímpica del Poblenou,210,10052,2330
2015-01-01,10,Sant Martí,67,la Vila Olímpica del Poblenou,210,10053,1812
2015-01-01,10,Sant Martí,67,la Vila Olímpica del Poblenou,210,10054,1009
2015-01-01,10,Sant Martí,67,la Vila Olímpica del Poblenou,211,10055,2611
2015-01-01,10,Sant Martí,68,el Poblenou,212,10056,1839
2015-01-01,10,Sant Martí,68,el Poblenou,212,10057,1335
2015-01-01,10,Sant Martí,68,el Poblenou,212,10058,1118
2015-01-01,10,Sant Martí,68,el Poblenou,213,10059,1618
2015-01-01,10,Sant Martí,68,el Poblenou,213,10060,1597
2015-01-01,10,Sant Martí,68,el Poblenou,213,10061,1777
2015-01-01,10,Sant Martí,68,el Poblenou,213,10062,1591
2015-01-01,10,Sant Martí,68,el Poblenou,214,10063,1258
2015-01-01,10,Sant Martí,68,el Poblenou,214,10064,1687
2015-01-01,10,Sant Martí,68,el Poblenou,214,10065,1590
2015-01-01,10,Sant Martí,68,el Poblenou,214,10066,2119
2015-01-01,10,Sant Martí,68,el Poblenou,214,10067,1942
2015-01-01,10,Sant Martí,68,el Poblenou,214,10068,1578
2015-01-01,10,Sant Martí,68,el Poblenou,215,10069,2175
2015-01-01,10,Sant Martí,68,el Poblenou,215,10070,1645
2015-01-01,10,Sant Martí,68,el Poblenou,215,10071,1799
2015-01-01,10,Sant Martí,68,el Poblenou,215,10072,2047
2015-01-01,10,Sant Martí,68,el Poblenou,215,10073,1507
2015-01-01,10,Sant Martí,68,el Poblenou,215,10074,1717
2015-01-01,10,Sant Martí,68,el Poblenou,215,10075,1498
2015-01-01,10,Sant Martí,69,Diagonal Mar i el Front Marítim del Poblenou,216,10076,2036
2015-01-01,10,Sant Martí,69,Diagonal Mar i el Front Marítim del Poblenou,216,10235,1329
2015-01-01,10,Sant Martí,69,Diagonal Mar i el Front Marítim del Poblenou,216,10236,1658
2015-01-01,10,Sant Martí,69,Diagonal Mar i el Front Marítim del Poblenou,217,10077,1863
2015-01-01,10,Sant Martí,69,Diagonal Mar i el Front Marítim del Poblenou,217,10078,2230
2015-01-01,10,Sant Martí,69,Diagonal Mar i el Front Marítim del Poblenou,217,10079,1803
2015-01-01,10,Sant Martí,69,Diagonal Mar i el Front Marítim del Poblenou,218,10080,2455
2015-01-01,10,Sant Martí,70,el Besòs i el Maresme,219,10081,1891
2015-01-01,10,Sant Martí,70,el Besòs i el Maresme,219,10082,1983
2015-01-01,10,Sant Martí,70,el Besòs i el Maresme,219,10083,2227
2015-01-01,10,Sant Martí,70,el Besòs i el Maresme,219,10084,1587
2015-01-01,10,Sant Martí,70,el Besòs i el Maresme,220,10085,2008
2015-01-01,10,Sant Martí,70,el Besòs i el Maresme,220,10086,1960
2015-01-01,10,Sant Martí,70,el Besòs i el Maresme,220,10087,1746
2015-01-01,10,Sant Martí,70,el Besòs i el Maresme,220,10088,1595
2015-01-01,10,Sant Martí,70,el Besòs i el Maresme,221,10089,1875
2015-01-01,10,Sant Martí,70,el Besòs i el Maresme,222,10090,1349
2015-01-01,10,Sant Martí,70,el Besòs i el Maresme,222,10091,1999
2015-01-01,10,Sant Martí,70,el Besòs i el Maresme,222,10092,1522
2015-01-01,10,Sant Martí,70,el Besòs i el Maresme,222,10093,1102
2015-01-01,10,Sant Martí,71,Provençals del Poblenou,223,10094,2621
2015-01-01,10,Sant Martí,71,Provençals del Poblenou,223,10095,1279
2015-01-01,10,Sant Martí,71,Provençals del Poblenou,224,10096,1567
2015-01-01,10,Sant Martí,71,Provençals del Poblenou,224,10097,1569
2015-01-01,10,Sant Martí,71,Provençals del Poblenou,224,10098,1881
2015-01-01,10,Sant Martí,71,Provençals del Poblenou,224,10099,1094
2015-01-01,10,Sant Martí,71,Provençals del Poblenou,224,10100,1588
2015-01-01,10,Sant Martí,71,Provençals del Poblenou,225,10101,1349
2015-01-01,10,Sant Martí,71,Provençals del Poblenou,225,10102,2570
2015-01-01,10,Sant Martí,71,Provençals del Poblenou,225,10103,2200
2015-01-01,10,Sant Martí,71,Provençals del Poblenou,225,10104,1680
2015-01-01,10,Sant Martí,71,Provençals del Poblenou,225,10237,765
2015-01-01,10,Sant Martí,72,Sant Martí de Provençals,226,10105,2234
2015-01-01,10,Sant Martí,72,Sant Martí de Provençals,226,10106,1021
2015-01-01,10,Sant Martí,72,Sant Martí de Provençals,226,10107,1518
2015-01-01,10,Sant Martí,72,Sant Martí de Provençals,226,10108,1356
2015-01-01,10,Sant Martí,72,Sant Martí de Provençals,226,10109,1521
2015-01-01,10,Sant Martí,72,Sant Martí de Provençals,226,10110,1628
2015-01-01,10,Sant Martí,72,Sant Martí de Provençals,227,10111,1308
2015-01-01,10,Sant Martí,72,Sant Martí de Provençals,227,10112,1581
2015-01-01,10,Sant Martí,72,Sant Martí de Provençals,227,10113,1197
2015-01-01,10,Sant Martí,72,Sant Martí de Provençals,227,10114,1366
2015-01-01,10,Sant Martí,72,Sant Martí de Provençals,228,10115,1418
2015-01-01,10,Sant Martí,72,Sant Martí de Provençals,228,10116,1865
2015-01-01,10,Sant Martí,72,Sant Martí de Provençals,228,10117,1296
2015-01-01,10,Sant Martí,72,Sant Martí de Provençals,228,10118,1004
2015-01-01,10,Sant Martí,72,Sant Martí de Provençals,228,10119,1119
2015-01-01,10,Sant Martí,72,Sant Martí de Provençals,229,10120,1411
2015-01-01,10,Sant Martí,72,Sant Martí de Provençals,229,10121,1565
2015-01-01,10,Sant Martí,72,Sant Martí de Provençals,229,10122,1563
2015-01-01,10,Sant Martí,73,la Verneda i la Pau,230,10123,1402
2015-01-01,10,Sant Martí,73,la Verneda i la Pau,230,10124,1118
2015-01-01,10,Sant Martí,73,la Verneda i la Pau,230,10125,1132
2015-01-01,10,Sant Martí,73,la Verneda i la Pau,230,10126,1085
2015-01-01,10,Sant Martí,73,la Verneda i la Pau,230,10127,1000
2015-01-01,10,Sant Martí,73,la Verneda i la Pau,230,10128,1629
2015-01-01,10,Sant Martí,73,la Verneda i la Pau,230,10129,1201
2015-01-01,10,Sant Martí,73,la Verneda i la Pau,231,10130,1174
2015-01-01,10,Sant Martí,73,la Verneda i la Pau,231,10131,1179
2015-01-01,10,Sant Martí,73,la Verneda i la Pau,231,10132,1250
2015-01-01,10,Sant Martí,73,la Verneda i la Pau,231,10133,1689
2015-01-01,10,Sant Martí,73,la Verneda i la Pau,231,10134,1526
2015-01-01,10,Sant Martí,73,la Verneda i la Pau,231,10135,1208
2015-01-01,10,Sant Martí,73,la Verneda i la Pau,232,10136,1362
2015-01-01,10,Sant Martí,73,la Verneda i la Pau,232,10137,1582
2015-01-01,10,Sant Martí,73,la Verneda i la Pau,232,10138,1535
2015-01-01,10,Sant Martí,73,la Verneda i la Pau,232,10139,1613
2015-01-01,10,Sant Martí,73,la Verneda i la Pau,233,10140,1627
2015-01-01,10,Sant Martí,73,la Verneda i la Pau,233,10141,1104
2015-01-01,10,Sant Martí,73,la Verneda i la Pau,233,10142,1608
2015-01-01,10,Sant Martí,73,la Verneda i la Pau,233,10143,1703
