Data_Referencia,Codi_Districte,Nom_Districte,Codi_Barri,Nom_Barri,AEB,Seccio_Censal,Valor,NACIONALITAT_G,SEXE
2025-01-01,3,Sants-Montjuïc,12,la Marina del Prat Vermell,60,3025,107,2,2
2025-01-01,3,Sants-Montjuïc,12,la Marina del Prat Vermell,60,3025,265,3,1
2025-01-01,3,Sants-Montjuïc,12,la Marina del Prat Vermell,60,3025,248,3,2
2025-01-01,3,Sants-Montjuïc,13,la Marina de Port,61,3026,447,1,1
2025-01-01,3,Sants-Montjuïc,13,la Marina de Port,61,3026,403,1,2
2025-01-01,3,Sants-Montjuïc,13,la Marina de Port,61,3026,15,2,1
2025-01-01,3,Sants-Montjuïc,13,la Marina de Port,61,3026,12,2,2
2025-01-01,3,Sants-Montjuïc,13,la Marina de Port,61,3026,68,3,1
2025-01-01,3,Sants-Montjuïc,13,la Marina de Port,61,3026,69,3,2
2025-01-01,3,Sants-Montjuïc,13,la Marina de Port,61,3027,778,1,1
2025-01-01,3,Sants-Montjuïc,13,la Marina de Port,61,3027,711,1,2
2025-01-01,3,Sants-Montjuïc,13,la Marina de Port,61,3027,28,2,1
2025-01-01,3,Sants-Montjuïc,13,la Marina de Port,61,3027,25,2,2
2025-01-01,3,Sants-Montjuïc,13,la Marina de Port,61,3027,109,3,1
2025-01-01,3,Sants-Montjuïc,13,la Marina de Port,61,3027,95,3,2
2025-01-01,3,Sants-Montjuïc,13,la Marina de Port,61,3028,1070,1,1
2025-01-01,3,Sants-Montjuïc,13,la Marina de Port,61,3028,999,1,2
2025-01-01,3,Sants-Montjuïc,13,la Marina de Port,61,3028,49,2,1
2025-01-01,3,Sants-Montjuïc,13,la Marina de Port,61,3028,35,2,2
2025-01-01,3,Sants-Montjuïc,13,la Marina de Port,61,3028,293,3,1
2025-01-01,3,Sants-Montjuïc,13,la Marina de Port,61,3028,275,3,2
2025-01-01,3,Sants-Montjuïc,13,la Marina de Port,61,3029,590,1,1
2025-01-01,3,Sants-Montjuïc,13,la Marina de Port,61,3029,538,1,2
2025-01-01,3,Sants-Montjuïc,13,la Marina de Port,61,3029,20,2,1
2025-01-01,3,Sants-Montjuïc,13,la Marina de Port,61,3029,20,2,2
2025-01-01,3,Sants-Montjuïc,13,la Marina de Port,61,3029,80,3,1
2025-01-01,3,Sants-Montjuïc,13,la Marina de Port,61,3029,76,3,2
2025-01-01,3,Sants-Montjuïc,13,la Marina de Port,61,3030,699,1,1
2025-01-01,3,Sants-Montjuïc,13,la Marina de Port,61,3030,568,1,2
2025-01-01,3,Sants-Montjuïc,13,la Marina de Port,61,3030,38,2,1
2025-01-01,3,Sants-Montjuïc,13,la Marina de Port,61,3030,41,2,2
2025-01-01,3,Sants-Montjuïc,13,la Marina de Port,61,3030,136,3,1
2025-01-01,3,Sants-Montjuïc,13,la Marina de Port,61,3030,141,3,2
2025-01-01,3,Sants-Montjuïc,13,la Marina de Port,62,3031,1044,1,1
2025-01-01,3,Sants-Montjuïc,13,la Marina de Port,62,3031,990,1,2
2025-01-01,3,Sants-Montjuïc,13,la Marina de Port,62,3031,30,2,1
2025-01-01,3,Sants-Montjuïc,13,la Marina de Port,62,3031,26,2,2
2025-01-01,3,Sants-Montjuïc,13,la Marina de Port,62,3031,186,3,1
2025-01-01,3,Sants-Montjuïc,13,la Marina de Port,62,3031,140,3,2
2025-01-01,3,Sants-Montjuïc,13,la Marina de Port,62,3032,728,1,1
2025-01-01,3,Sants-Montjuïc,13,la Marina de Port,62,3032,660,1,2
2025-01-01,3,Sants-Montjuïc,13,la Marina de Port,62,3032,46,2,1
2025-01-01,3,Sants-Montjuïc,13,la Marina de Port,62,3032,39,2,2
2025-01-01,3,Sants-Montjuïc,13,la Marina de Port,62,3032,158,3,1
2025-01-01,3,Sants-Montjuïc,13,la Marina de Port,62,3032,183,3,2
2025-01-01,3,Sants-Montjuïc,13,la Marina de Port,62,3033,541,1,1
2025-01-01,3,Sants-Montjuïc,13,la Marina de Port,62,3033,512,1,2
2025-01-01,3,Sants-Montjuïc,13,la Marina de Port,62,3033,28,2,1
2025-01-01,3,Sants-Montjuïc,13,la Marina de Port,62,3033,26,2,2
2025-01-01,3,Sants-Montjuïc,13,la Marina de Port,62,3033,224,3,1
2025-01-01,3,Sants-Montjuïc,13,la Marina de Port,62,3033,239,3,2
2025-01-01,3,Sants-Montjuïc,13,la Marina de Port,62,3034,644,1,1
2025-01-01,3,Sants-Montjuïc,13,la Marina de Port,62,3034,562,1,2
2025-01-01,3,Sants-Montjuïc,13,la Marina de Port,62,3034,19,2,1
2025-01-01,3,Sants-Montjuïc,13,la Marina de Port,62,3034,18,2,2
2025-01-01,3,Sants-Montjuïc,13,la Marina de Port,62,3034,141,3,1
2025-01-01,3,Sants-Montjuïc,13,la Marina de Port,62,3034,159,3,2
2025-01-01,3,Sants-Montjuïc,13,la Marina de Port,62,3211,637,1,1
2025-01-01,3,Sants-Montjuïc,13,la Marina de Port,62,3211,605,1,2
2025-01-01,3,Sants-Montjuïc,13,la Marina de Port,62,3211,14,2,1
2025-01-01,3,Sants-Montjuïc,13,la Marina de Port,62,3211,11,2,2
2025-01-01,3,Sants-Montjuïc,13,la Marina de Port,62,3211,134,3,1
2025-01-01,3,Sants-Montjuïc,13,la Marina de Port,62,3211,127,3,2
2025-01-01,3,Sants-Montjuïc,13,la Marina de Port,63,3035,980,1,1
2025-01-01,3,Sants-Montjuïc,13,la Marina de Port,63,3035,893,1,2
2025-01-01,3,Sants-Montjuïc,13,la Marina de Port,63,3035,25,2,1
2025-01-01,3,Sants-Montjuïc,13,la Marina de Port,63,3035,26,2,2
2025-01-01,3,Sants-Montjuïc,13,la Marina de Port,63,3035,185,3,1
2025-01-01,3,Sants-Montjuïc,13,la Marina de Port,63,3035,184,3,2
2025-01-01,3,Sants-Montjuïc,13,la Marina de Port,63,3036,1062,1,1
2025-01-01,3,Sants-Montjuïc,13,la Marina de Port,63,3036,933,1,2
2025-01-01,3,Sants-Montjuïc,13,la Marina de Port,63,3036,41,2,1
2025-01-01,3,Sants-Montjuïc,13,la Marina de Port,63,3036,37,2,2
2025-01-01,3,Sants-Montjuïc,13,la Marina de Port,63,3036,174,3,1
2025-01-01,3,Sants-Montjuïc,13,la Marina de Port,63,3036,186,3,2
2025-01-01,3,Sants-Montjuïc,13,la Marina de Port,63,3037,457,1,1
2025-01-01,3,Sants-Montjuïc,13,la Marina de Port,63,3037,421,1,2
2025-01-01,3,Sants-Montjuïc,13,la Marina de Port,63,3037,7,2,1
2025-01-01,3,Sants-Montjuïc,13,la Marina de Port,63,3037,15,2,2
2025-01-01,3,Sants-Montjuïc,13,la Marina de Port,63,3037,53,3,1
2025-01-01,3,Sants-Montjuïc,13,la Marina de Port,63,3037,39,3,2
2025-01-01,3,Sants-Montjuïc,13,la Marina de Port,63,3212,982,1,1
2025-01-01,3,Sants-Montjuïc,13,la Marina de Port,63,3212,825,1,2
2025-01-01,3,Sants-Montjuïc,13,la Marina de Port,63,3212,49,2,1
2025-01-01,3,Sants-Montjuïc,13,la Marina de Port,63,3212,49,2,2
2025-01-01,3,Sants-Montjuïc,13,la Marina de Port,63,3212,305,3,1
2025-01-01,3,Sants-Montjuïc,13,la Marina de Port,63,3212,322,3,2
2025-01-01,3,Sants-Montjuïc,13,la Marina de Port,63,3212,..,4,2
2025-01-01,3,Sants-Montjuïc,13,la Marina de Port,63,3213,895,1,1
2025-01-01,3,Sants-Montjuïc,13,la Marina de Port,63,3213,802,1,2
2025-01-01,3,Sants-Montjuïc,13,la Marina de Port,63,3213,50,2,1
2025-01-01,3,Sants-Montjuïc,13,la Marina de Port,63,3213,55,2,2
2025-01-01,3,Sants-Montjuïc,13,la Marina de Port,63,3213,312,3,1
2025-01-01,3,Sants-Montjuïc,13,la Marina de Port,63,3213,327,3,2
2025-01-01,3,Sants-Montjuïc,13,la Marina de Port,63,3213,..,4,2
2025-01-01,3,Sants-Montjuïc,13,la Marina de Port,64,3038,452,1,1
2025-01-01,3,Sants-Montjuïc,13,la Marina de Port,64,3038,410,1,2
2025-01-01,3,Sants-Montjuïc,13,la Marina de Port,64,3038,10,2,1
2025-01-01,3,Sants-Montjuïc,13,la Marina de Port,64,3038,12,2,2
2025-01-01,3,Sants-Montjuïc,13,la Marina de Port,64,3038,50,3,1
2025-01-01,3,Sants-Montjuïc,13,la Marina de Port,64,3038,42,3,2
2025-01-01,3,Sants-Montjuïc,13,la Marina de Port,64,3039,1035,1,1
2025-01-01,3,Sants-Montjuïc,13,la Marina de Port,64,3039,932,1,2
2025-01-01,3,Sants-Montjuïc,13,la Marina de Port,64,3039,44,2,1
2025-01-01,3,Sants-Montjuïc,13,la Marina de Port,64,3039,37,2,2
2025-01-01,3,Sants-Montjuïc,13,la Marina de Port,64,3039,308,3,1
2025-01-01,3,Sants-Montjuïc,13,la Marina de Port,64,3039,323,3,2
2025-01-01,3,Sants-Montjuïc,14,la Font de la Guatlla,65,3040,665,1,1
2025-01-01,3,Sants-Montjuïc,14,la Font de la Guatlla,65,3040,585,1,2
2025-01-01,3,Sants-Montjuïc,14,la Font de la Guatlla,65,3040,35,2,1
2025-01-01,3,Sants-Montjuïc,14,la Font de la Guatlla,65,3040,42,2,2
2025-01-01,3,Sants-Montjuïc,14,la Font de la Guatlla,65,3040,111,3,1
2025-01-01,3,Sants-Montjuïc,14,la Font de la Guatlla,65,3040,546,3,2
2025-01-01,3,Sants-Montjuïc,14,la Font de la Guatlla,65,3040,..,4,1
2025-01-01,3,Sants-Montjuïc,14,la Font de la Guatlla,65,3040,..,4,2
2025-01-01,3,Sants-Montjuïc,14,la Font de la Guatlla,65,3041,540,1,1
2025-01-01,3,Sants-Montjuïc,14,la Font de la Guatlla,65,3041,495,1,2
2025-01-01,3,Sants-Montjuïc,14,la Font de la Guatlla,65,3041,48,2,1
2025-01-01,3,Sants-Montjuïc,14,la Font de la Guatlla,65,3041,39,2,2
2025-01-01,3,Sants-Montjuïc,14,la Font de la Guatlla,65,3041,138,3,1
2025-01-01,3,Sants-Montjuïc,14,la Font de la Guatlla,65,3041,142,3,2
2025-01-01,3,Sants-Montjuïc,14,la Font de la Guatlla,65,3042,525,1,1
2025-01-01,3,Sants-Montjuïc,14,la Font de la Guatlla,65,3042,498,1,2
2025-01-01,3,Sants-Montjuïc,14,la Font de la Guatlla,65,3042,66,2,1
2025-01-01,3,Sants-Montjuïc,14,la Font de la Guatlla,65,3042,65,2,2
2025-01-01,3,Sants-Montjuïc,14,la Font de la Guatlla,65,3042,114,3,1
2025-01-01,3,Sants-Montjuïc,14,la Font de la Guatlla,65,3042,123,3,2
2025-01-01,3,Sants-Montjuïc,14,la Font de la Guatlla,65,3043,670,1,1
2025-01-01,3,Sants-Montjuïc,14,la Font de la Guatlla,65,3043,533,1,2
2025-01-01,3,Sants-Montjuïc,14,la Font de la Guatlla,65,3043,52,2,1
2025-01-01,3,Sants-Montjuïc,14,la Font de la Guatlla,65,3043,68,2,2
2025-01-01,3,Sants-Montjuïc,14,la Font de la Guatlla,65,3043,160,3,1
2025-01-01,3,Sants-Montjuïc,14,la Font de la Guatlla,65,3043,153,3,2
2025-01-01,3,Sants-Montjuïc,14,la Font de la Guatlla,65,3043,..,4,2
2025-01-01,3,Sants-Montjuïc,14,la Font de la Guatlla,65,3044,704,1,1
2025-01-01,3,Sants-Montjuïc,14,la Font de la Guatlla,65,3044,616,1,2
2025-01-01,3,Sants-Montjuïc,14,la Font de la Guatlla,65,3044,67,2,1
2025-01-01,3,Sants-Montjuïc,14,la Font de la Guatlla,65,3044,73,2,2
2025-01-01,3,Sants-Montjuïc,14,la Font de la Guatlla,65,3044,200,3,1
2025-01-01,3,Sants-Montjuïc,14,la Font de la Guatlla,65,3044,180,3,2
2025-01-01,3,Sants-Montjuïc,14,la Font de la Guatlla,65,3045,424,1,1
2025-01-01,3,Sants-Montjuïc,14,la Font de la Guatlla,65,3045,411,1,2
2025-01-01,3,Sants-Montjuïc,14,la Font de la Guatlla,65,3045,52,2,1
2025-01-01,3,Sants-Montjuïc,14,la Font de la Guatlla,65,3045,53,2,2
2025-01-01,3,Sants-Montjuïc,14,la Font de la Guatlla,65,3045,95,3,1
2025-01-01,3,Sants-Montjuïc,14,la Font de la Guatlla,65,3045,86,3,2
2025-01-01,3,Sants-Montjuïc,14,la Font de la Guatlla,65,3046,633,1,1
2025-01-01,3,Sants-Montjuïc,14,la Font de la Guatlla,65,3046,555,1,2
2025-01-01,3,Sants-Montjuïc,14,la Font de la Guatlla,65,3046,44,2,1
2025-01-01,3,Sants-Montjuïc,14,la Font de la Guatlla,65,3046,49,2,2
2025-01-01,3,Sants-Montjuïc,14,la Font de la Guatlla,65,3046,99,3,1
2025-01-01,3,Sants-Montjuïc,14,la Font de la Guatlla,65,3046,103,3,2
2025-01-01,3,Sants-Montjuïc,15,Hostafrancs,66,3047,687,1,1
2025-01-01,3,Sants-Montjuïc,15,Hostafrancs,66,3047,580,1,2
2025-01-01,3,Sants-Montjuïc,15,Hostafrancs,66,3047,82,2,1
2025-01-01,3,Sants-Montjuïc,15,Hostafrancs,66,3047,75,2,2
2025-01-01,3,Sants-Montjuïc,15,Hostafrancs,66,3047,162,3,1
2025-01-01,3,Sants-Montjuïc,15,Hostafrancs,66,3047,193,3,2
2025-01-01,3,Sants-Montjuïc,15,Hostafrancs,66,3047,..,4,1
2025-01-01,3,Sants-Montjuïc,15,Hostafrancs,66,3048,551,1,1
2025-01-01,3,Sants-Montjuïc,15,Hostafrancs,66,3048,505,1,2
2025-01-01,3,Sants-Montjuïc,15,Hostafrancs,66,3048,47,2,1
2025-01-01,3,Sants-Montjuïc,15,Hostafrancs,66,3048,47,2,2
2025-01-01,3,Sants-Montjuïc,15,Hostafrancs,66,3048,260,3,1
2025-01-01,3,Sants-Montjuïc,15,Hostafrancs,66,3048,296,3,2
2025-01-01,3,Sants-Montjuïc,15,Hostafrancs,66,3049,648,1,1
2025-01-01,3,Sants-Montjuïc,15,Hostafrancs,66,3049,530,1,2
2025-01-01,3,Sants-Montjuïc,15,Hostafrancs,66,3049,83,2,1
2025-01-01,3,Sants-Montjuïc,15,Hostafrancs,66,3049,89,2,2
2025-01-01,3,Sants-Montjuïc,15,Hostafrancs,66,3049,180,3,1
2025-01-01,3,Sants-Montjuïc,15,Hostafrancs,66,3049,183,3,2
2025-01-01,3,Sants-Montjuïc,15,Hostafrancs,66,3050,611,1,1
2025-01-01,3,Sants-Montjuïc,15,Hostafrancs,66,3050,589,1,2
2025-01-01,3,Sants-Montjuïc,15,Hostafrancs,66,3050,83,2,1
2025-01-01,3,Sants-Montjuïc,15,Hostafrancs,66,3050,64,2,2
2025-01-01,3,Sants-Montjuïc,15,Hostafrancs,66,3050,166,3,1
2025-01-01,3,Sants-Montjuïc,15,Hostafrancs,66,3050,178,3,2
2025-01-01,3,Sants-Montjuïc,15,Hostafrancs,67,3051,661,1,1
2025-01-01,3,Sants-Montjuïc,15,Hostafrancs,67,3051,620,1,2
2025-01-01,3,Sants-Montjuïc,15,Hostafrancs,67,3051,76,2,1
2025-01-01,3,Sants-Montjuïc,15,Hostafrancs,67,3051,79,2,2
2025-01-01,3,Sants-Montjuïc,15,Hostafrancs,67,3051,209,3,1
2025-01-01,3,Sants-Montjuïc,15,Hostafrancs,67,3051,241,3,2
2025-01-01,3,Sants-Montjuïc,15,Hostafrancs,67,3052,544,1,1
2025-01-01,3,Sants-Montjuïc,15,Hostafrancs,67,3052,424,1,2
2025-01-01,3,Sants-Montjuïc,15,Hostafrancs,67,3052,67,2,1
2025-01-01,3,Sants-Montjuïc,15,Hostafrancs,67,3052,59,2,2
2025-01-01,3,Sants-Montjuïc,15,Hostafrancs,67,3052,152,3,1
2025-01-01,3,Sants-Montjuïc,15,Hostafrancs,67,3052,166,3,2
2025-01-01,3,Sants-Montjuïc,15,Hostafrancs,67,3053,811,1,1
2025-01-01,3,Sants-Montjuïc,15,Hostafrancs,67,3053,699,1,2
2025-01-01,3,Sants-Montjuïc,15,Hostafrancs,67,3053,92,2,1
2025-01-01,3,Sants-Montjuïc,15,Hostafrancs,67,3053,111,2,2
2025-01-01,3,Sants-Montjuïc,15,Hostafrancs,67,3053,290,3,1
2025-01-01,3,Sants-Montjuïc,15,Hostafrancs,67,3053,296,3,2
2025-01-01,3,Sants-Montjuïc,15,Hostafrancs,67,3054,657,1,1
2025-01-01,3,Sants-Montjuïc,15,Hostafrancs,67,3054,568,1,2
2025-01-01,3,Sants-Montjuïc,15,Hostafrancs,67,3054,50,2,1
2025-01-01,3,Sants-Montjuïc,15,Hostafrancs,67,3054,63,2,2
2025-01-01,3,Sants-Montjuïc,15,Hostafrancs,67,3054,158,3,1
2025-01-01,3,Sants-Montjuïc,15,Hostafrancs,67,3054,173,3,2
2025-01-01,3,Sants-Montjuïc,15,Hostafrancs,67,3055,605,1,1
2025-01-01,3,Sants-Montjuïc,15,Hostafrancs,67,3055,562,1,2
2025-01-01,3,Sants-Montjuïc,15,Hostafrancs,67,3055,68,2,1
2025-01-01,3,Sants-Montjuïc,15,Hostafrancs,67,3055,70,2,2
2025-01-01,3,Sants-Montjuïc,15,Hostafrancs,67,3055,169,3,1
2025-01-01,3,Sants-Montjuïc,15,Hostafrancs,67,3055,173,3,2
2025-01-01,3,Sants-Montjuïc,15,Hostafrancs,67,3056,375,1,1
2025-01-01,3,Sants-Montjuïc,15,Hostafrancs,67,3056,279,1,2
2025-01-01,3,Sants-Montjuïc,15,Hostafrancs,67,3056,25,2,1
2025-01-01,3,Sants-Montjuïc,15,Hostafrancs,67,3056,30,2,2
2025-01-01,3,Sants-Montjuïc,15,Hostafrancs,67,3056,113,3,1
2025-01-01,3,Sants-Montjuïc,15,Hostafrancs,67,3056,173,3,2
2025-01-01,3,Sants-Montjuïc,16,la Bordeta,68,3057,664,1,1
2025-01-01,3,Sants-Montjuïc,16,la Bordeta,68,3057,587,1,2
2025-01-01,3,Sants-Montjuïc,16,la Bordeta,68,3057,46,2,1
2025-01-01,3,Sants-Montjuïc,16,la Bordeta,68,3057,35,2,2
2025-01-01,3,Sants-Montjuïc,16,la Bordeta,68,3057,100,3,1
2025-01-01,3,Sants-Montjuïc,16,la Bordeta,68,3057,95,3,2
2025-01-01,3,Sants-Montjuïc,16,la Bordeta,68,3057,..,4,1
2025-01-01,3,Sants-Montjuïc,16,la Bordeta,68,3058,772,1,1
2025-01-01,3,Sants-Montjuïc,16,la Bordeta,68,3058,691,1,2
2025-01-01,3,Sants-Montjuïc,16,la Bordeta,68,3058,56,2,1
2025-01-01,3,Sants-Montjuïc,16,la Bordeta,68,3058,65,2,2
2025-01-01,3,Sants-Montjuïc,16,la Bordeta,68,3058,132,3,1
2025-01-01,3,Sants-Montjuïc,16,la Bordeta,68,3058,137,3,2
2025-01-01,3,Sants-Montjuïc,16,la Bordeta,68,3058,..,4,1
2025-01-01,3,Sants-Montjuïc,16,la Bordeta,68,3058,..,4,2
2025-01-01,3,Sants-Montjuïc,16,la Bordeta,68,3059,534,1,1
2025-01-01,3,Sants-Montjuïc,16,la Bordeta,68,3059,483,1,2
2025-01-01,3,Sants-Montjuïc,16,la Bordeta,68,3059,38,2,1
2025-01-01,3,Sants-Montjuïc,16,la Bordeta,68,3059,35,2,2
2025-01-01,3,Sants-Montjuïc,16,la Bordeta,68,3059,120,3,1
2025-01-01,3,Sants-Montjuïc,16,la Bordeta,68,3059,109,3,2
2025-01-01,3,Sants-Montjuïc,16,la Bordeta,68,3060,618,1,1
2025-01-01,3,Sants-Montjuïc,16,la Bordeta,68,3060,561,1,2
2025-01-01,3,Sants-Montjuïc,16,la Bordeta,68,3060,25,2,1
2025-01-01,3,Sants-Montjuïc,16,la Bordeta,68,3060,20,2,2
2025-01-01,3,Sants-Montjuïc,16,la Bordeta,68,3060,84,3,1
2025-01-01,3,Sants-Montjuïc,16,la Bordeta,68,3060,106,3,2
2025-01-01,3,Sants-Montjuïc,16,la Bordeta,68,3061,482,1,1
2025-01-01,3,Sants-Montjuïc,16,la Bordeta,68,3061,417,1,2
2025-01-01,3,Sants-Montjuïc,16,la Bordeta,68,3061,50,2,1
2025-01-01,3,Sants-Montjuïc,16,la Bordeta,68,3061,50,2,2
2025-01-01,3,Sants-Montjuïc,16,la Bordeta,68,3061,107,3,1
2025-01-01,3,Sants-Montjuïc,16,la Bordeta,68,3061,103,3,2
2025-01-01,3,Sants-Montjuïc,16,la Bordeta,69,3062,728,1,1
2025-01-01,3,Sants-Montjuïc,16,la Bordeta,69,3062,617,1,2
2025-01-01,3,Sants-Montjuïc,16,la Bordeta,69,3062,48,2,1
2025-01-01,3,Sants-Montjuïc,16,la Bordeta,69,3062,51,2,2
2025-01-01,3,Sants-Montjuïc,16,la Bordeta,69,3062,133,3,1
2025-01-01,3,Sants-Montjuïc,16,la Bordeta,69,3062,141,3,2
2025-01-01,3,Sants-Montjuïc,16,la Bordeta,69,3063,857,1,1
2025-01-01,3,Sants-Montjuïc,16,la Bordeta,69,3063,761,1,2
2025-01-01,3,Sants-Montjuïc,16,la Bordeta,69,3063,55,2,1
2025-01-01,3,Sants-Montjuïc,16,la Bordeta,69,3063,59,2,2
2025-01-01,3,Sants-Montjuïc,16,la Bordeta,69,3063,167,3,1
2025-01-01,3,Sants-Montjuïc,16,la Bordeta,69,3063,172,3,2
2025-01-01,3,Sants-Montjuïc,16,la Bordeta,69,3064,580,1,1
2025-01-01,3,Sants-Montjuïc,16,la Bordeta,69,3064,500,1,2
2025-01-01,3,Sants-Montjuïc,16,la Bordeta,69,3064,47,2,1
2025-01-01,3,Sants-Montjuïc,16,la Bordeta,69,3064,55,2,2
2025-01-01,3,Sants-Montjuïc,16,la Bordeta,69,3064,391,3,1
2025-01-01,3,Sants-Montjuïc,16,la Bordeta,69,3064,637,3,2
2025-01-01,3,Sants-Montjuïc,16,la Bordeta,69,3065,644,1,1
2025-01-01,3,Sants-Montjuïc,16,la Bordeta,69,3065,564,1,2
2025-01-01,3,Sants-Montjuïc,16,la Bordeta,69,3065,14,2,1
2025-01-01,3,Sants-Montjuïc,16,la Bordeta,69,3065,12,2,2
2025-01-01,3,Sants-Montjuïc,16,la Bordeta,69,3065,74,3,1
2025-01-01,3,Sants-Montjuïc,16,la Bordeta,69,3065,92,3,2
2025-01-01,3,Sants-Montjuïc,16,la Bordeta,69,3066,1027,1,1
2025-01-01,3,Sants-Montjuïc,16,la Bordeta,69,3066,917,1,2
2025-01-01,3,Sants-Montjuïc,16,la Bordeta,69,3066,35,2,1
2025-01-01,3,Sants-Montjuïc,16,la Bordeta,69,3066,49,2,2
2025-01-01,3,Sants-Montjuïc,16,la Bordeta,69,3066,159,3,1
2025-01-01,3,Sants-Montjuïc,16,la Bordeta,69,3066,187,3,2
2025-01-01,3,Sants-Montjuïc,16,la Bordeta,69,3067,788,1,1
2025-01-01,3,Sants-Montjuïc,16,la Bordeta,69,3067,646,1,2
2025-01-01,3,Sants-Montjuïc,16,la Bordeta,69,3067,26,2,1
2025-01-01,3,Sants-Montjuïc,16,la Bordeta,69,3067,27,2,2
2025-01-01,3,Sants-Montjuïc,16,la Bordeta,69,3067,128,3,1
2025-01-01,3,Sants-Montjuïc,16,la Bordeta,69,3067,130,3,2
2025-01-01,3,Sants-Montjuïc,16,la Bordeta,69,3068,512,1,1
2025-01-01,3,Sants-Montjuïc,16,la Bordeta,69,3068,427,1,2
2025-01-01,3,Sants-Montjuïc,16,la Bordeta,69,3068,20,2,1
2025-01-01,3,Sants-Montjuïc,16,la Bordeta,69,3068,27,2,2
2025-01-01,3,Sants-Montjuïc,16,la Bordeta,69,3068,88,3,1
2025-01-01,3,Sants-Montjuïc,16,la Bordeta,69,3068,114,3,2
2025-01-01,3,Sants-Montjuïc,16,la Bordeta,69,3069,504,1,1
2025-01-01,3,Sants-Montjuïc,16,la Bordeta,69,3069,474,1,2
2025-01-01,3,Sants-Montjuïc,16,la Bordeta,69,3069,16,2,1
2025-01-01,3,Sants-Montjuïc,16,la Bordeta,69,3069,24,2,2
2025-01-01,3,Sants-Montjuïc,16,la Bordeta,69,3069,92,3,1
2025-01-01,3,Sants-Montjuïc,16,la Bordeta,69,3069,97,3,2
2025-01-01,3,Sants-Montjuïc,16,la Bordeta,69,3069,..,4,1
2025-01-01,3,Sants-Montjuïc,17,Sants - Badal,70,3070,500,1,1
2025-01-01,3,Sants-Montjuïc,17,Sants - Badal,70,3070,490,1,2
2025-01-01,3,Sants-Montjuïc,17,Sants - Badal,70,3070,28,2,1
2025-01-01,3,Sants-Montjuïc,17,Sants - Badal,70,3070,24,2,2
2025-01-01,3,Sants-Montjuïc,17,Sants - Badal,70,3070,156,3,1
2025-01-01,3,Sants-Montjuïc,17,Sants - Badal,70,3070,138,3,2
2025-01-01,3,Sants-Montjuïc,17,Sants - Badal,70,3071,560,1,1
2025-01-01,3,Sants-Montjuïc,17,Sants - Badal,70,3071,478,1,2
2025-01-01,3,Sants-Montjuïc,17,Sants - Badal,70,3071,51,2,1
2025-01-01,3,Sants-Montjuïc,17,Sants - Badal,70,3071,46,2,2
2025-01-01,3,Sants-Montjuïc,17,Sants - Badal,70,3071,135,3,1
2025-01-01,3,Sants-Montjuïc,17,Sants - Badal,70,3071,155,3,2
2025-01-01,3,Sants-Montjuïc,17,Sants - Badal,70,3072,563,1,1
2025-01-01,3,Sants-Montjuïc,17,Sants - Badal,70,3072,473,1,2
2025-01-01,3,Sants-Montjuïc,17,Sants - Badal,70,3072,31,2,1
2025-01-01,3,Sants-Montjuïc,17,Sants - Badal,70,3072,22,2,2
2025-01-01,3,Sants-Montjuïc,17,Sants - Badal,70,3072,152,3,1
2025-01-01,3,Sants-Montjuïc,17,Sants - Badal,70,3072,148,3,2
2025-01-01,3,Sants-Montjuïc,17,Sants - Badal,70,3073,677,1,1
2025-01-01,3,Sants-Montjuïc,17,Sants - Badal,70,3073,619,1,2
2025-01-01,3,Sants-Montjuïc,17,Sants - Badal,70,3073,33,2,1
2025-01-01,3,Sants-Montjuïc,17,Sants - Badal,70,3073,42,2,2
2025-01-01,3,Sants-Montjuïc,17,Sants - Badal,70,3073,122,3,1
2025-01-01,3,Sants-Montjuïc,17,Sants - Badal,70,3073,129,3,2
2025-01-01,3,Sants-Montjuïc,17,Sants - Badal,70,3074,798,1,1
2025-01-01,3,Sants-Montjuïc,17,Sants - Badal,70,3074,666,1,2
2025-01-01,3,Sants-Montjuïc,17,Sants - Badal,70,3074,39,2,1
2025-01-01,3,Sants-Montjuïc,17,Sants - Badal,70,3074,52,2,2
2025-01-01,3,Sants-Montjuïc,17,Sants - Badal,70,3074,150,3,1
2025-01-01,3,Sants-Montjuïc,17,Sants - Badal,70,3074,136,3,2
2025-01-01,3,Sants-Montjuïc,17,Sants - Badal,70,3075,733,1,1
2025-01-01,3,Sants-Montjuïc,17,Sants - Badal,70,3075,630,1,2
2025-01-01,3,Sants-Montjuïc,17,Sants - Badal,70,3075,28,2,1
2025-01-01,3,Sants-Montjuïc,17,Sants - Badal,70,3075,35,2,2
2025-01-01,3,Sants-Montjuïc,17,Sants - Badal,70,3075,194,3,1
2025-01-01,3,Sants-Montjuïc,17,Sants - Badal,70,3075,189,3,2
2025-01-01,3,Sants-Montjuïc,17,Sants - Badal,70,3076,440,1,1
2025-01-01,3,Sants-Montjuïc,17,Sants - Badal,70,3076,389,1,2
2025-01-01,3,Sants-Montjuïc,17,Sants - Badal,70,3076,22,2,1
2025-01-01,3,Sants-Montjuïc,17,Sants - Badal,70,3076,27,2,2
2025-01-01,3,Sants-Montjuïc,17,Sants - Badal,70,3076,102,3,1
2025-01-01,3,Sants-Montjuïc,17,Sants - Badal,70,3076,97,3,2
