Data_Referencia,Codi_Districte,Nom_Districte,Codi_Barri,Nom_Barri,AEB,Seccio_Censal,Valor,NACIONALITAT_G,SEXE
2015-01-01,2,Eixample,9,la Nova Esquerra de l'Eixample,46,2124,21,3,2
2015-01-01,2,Eixample,9,la Nova Esquerra de l'Eixample,46,2125,835,1,1
2015-01-01,2,Eixample,9,la Nova Esquerra de l'Eixample,46,2125,648,1,2
2015-01-01,2,Eixample,9,la Nova Esquerra de l'Eixample,46,2125,25,2,1
2015-01-01,2,Eixample,9,la Nova Esquerra de l'Eixample,46,2125,34,2,2
2015-01-01,2,Eixample,9,la Nova Esquerra de l'Eixample,46,2125,84,3,1
2015-01-01,2,Eixample,9,la Nova Esquerra de l'Eixample,46,2125,66,3,2
2015-01-01,2,Eixample,9,la Nova Esquerra de l'Eixample,46,2126,741,1,1
2015-01-01,2,Eixample,9,la Nova Esquerra de l'Eixample,46,2126,616,1,2
2015-01-01,2,Eixample,9,la Nova Esquerra de l'Eixample,46,2126,43,2,1
2015-01-01,2,Eixample,9,la Nova Esquerra de l'Eixample,46,2126,29,2,2
2015-01-01,2,Eixample,9,la Nova Esquerra de l'Eixample,46,2126,70,3,1
2015-01-01,2,Eixample,9,la Nova Esquerra de l'Eixample,46,2126,43,3,2
2015-01-01,2,Eixample,9,la Nova Esquerra de l'Eixample,46,2127,477,1,1
2015-01-01,2,Eixample,9,la Nova Esquerra de l'Eixample,46,2127,413,1,2
2015-01-01,2,Eixample,9,la Nova Esquerra de l'Eixample,46,2127,38,2,1
2015-01-01,2,Eixample,9,la Nova Esquerra de l'Eixample,46,2127,32,2,2
2015-01-01,2,Eixample,9,la Nova Esquerra de l'Eixample,46,2127,75,3,1
2015-01-01,2,Eixample,9,la Nova Esquerra de l'Eixample,46,2127,73,3,2
2015-01-01,2,Eixample,9,la Nova Esquerra de l'Eixample,46,2128,557,1,1
2015-01-01,2,Eixample,9,la Nova Esquerra de l'Eixample,46,2128,479,1,2
2015-01-01,2,Eixample,9,la Nova Esquerra de l'Eixample,46,2128,22,2,1
2015-01-01,2,Eixample,9,la Nova Esquerra de l'Eixample,46,2128,31,2,2
2015-01-01,2,Eixample,9,la Nova Esquerra de l'Eixample,46,2128,91,3,1
2015-01-01,2,Eixample,9,la Nova Esquerra de l'Eixample,46,2128,95,3,2
2015-01-01,2,Eixample,9,la Nova Esquerra de l'Eixample,46,2129,704,1,1
2015-01-01,2,Eixample,9,la Nova Esquerra de l'Eixample,46,2129,581,1,2
2015-01-01,2,Eixample,9,la Nova Esquerra de l'Eixample,46,2129,27,2,1
2015-01-01,2,Eixample,9,la Nova Esquerra de l'Eixample,46,2129,44,2,2
2015-01-01,2,Eixample,9,la Nova Esquerra de l'Eixample,46,2129,92,3,1
2015-01-01,2,Eixample,9,la Nova Esquerra de l'Eixample,46,2129,92,3,2
2015-01-01,2,Eixample,9,la Nova Esquerra de l'Eixample,47,2130,519,1,1
2015-01-01,2,Eixample,9,la Nova Esquerra de l'Eixample,47,2130,502,1,2
2015-01-01,2,Eixample,9,la Nova Esquerra de l'Eixample,47,2130,15,2,1
2015-01-01,2,Eixample,9,la Nova Esquerra de l'Eixample,47,2130,12,2,2
2015-01-01,2,Eixample,9,la Nova Esquerra de l'Eixample,47,2130,27,3,1
2015-01-01,2,Eixample,9,la Nova Esquerra de l'Eixample,47,2130,24,3,2
2015-01-01,2,Eixample,9,la Nova Esquerra de l'Eixample,47,2131,503,1,1
2015-01-01,2,Eixample,9,la Nova Esquerra de l'Eixample,47,2131,450,1,2
2015-01-01,2,Eixample,9,la Nova Esquerra de l'Eixample,47,2131,37,2,1
2015-01-01,2,Eixample,9,la Nova Esquerra de l'Eixample,47,2131,34,2,2
2015-01-01,2,Eixample,9,la Nova Esquerra de l'Eixample,47,2131,114,3,1
2015-01-01,2,Eixample,9,la Nova Esquerra de l'Eixample,47,2131,74,3,2
2015-01-01,2,Eixample,9,la Nova Esquerra de l'Eixample,47,2132,505,1,1
2015-01-01,2,Eixample,9,la Nova Esquerra de l'Eixample,47,2132,462,1,2
2015-01-01,2,Eixample,9,la Nova Esquerra de l'Eixample,47,2132,26,2,1
2015-01-01,2,Eixample,9,la Nova Esquerra de l'Eixample,47,2132,42,2,2
2015-01-01,2,Eixample,9,la Nova Esquerra de l'Eixample,47,2132,93,3,1
2015-01-01,2,Eixample,9,la Nova Esquerra de l'Eixample,47,2132,94,3,2
2015-01-01,2,Eixample,9,la Nova Esquerra de l'Eixample,47,2133,428,1,1
2015-01-01,2,Eixample,9,la Nova Esquerra de l'Eixample,47,2133,359,1,2
2015-01-01,2,Eixample,9,la Nova Esquerra de l'Eixample,47,2133,16,2,1
2015-01-01,2,Eixample,9,la Nova Esquerra de l'Eixample,47,2133,9,2,2
2015-01-01,2,Eixample,9,la Nova Esquerra de l'Eixample,47,2133,31,3,1
2015-01-01,2,Eixample,9,la Nova Esquerra de l'Eixample,47,2133,27,3,2
2015-01-01,2,Eixample,9,la Nova Esquerra de l'Eixample,47,2134,642,1,1
2015-01-01,2,Eixample,9,la Nova Esquerra de l'Eixample,47,2134,546,1,2
2015-01-01,2,Eixample,9,la Nova Esquerra de l'Eixample,47,2134,42,2,1
2015-01-01,2,Eixample,9,la Nova Esquerra de l'Eixample,47,2134,42,2,2
2015-01-01,2,Eixample,9,la Nova Esquerra de l'Eixample,47,2134,78,3,1
2015-01-01,2,Eixample,9,la Nova Esquerra de l'Eixample,47,2134,62,3,2
2015-01-01,2,Eixample,9,la Nova Esquerra de l'Eixample,47,2135,925,1,1
2015-01-01,2,Eixample,9,la Nova Esquerra de l'Eixample,47,2135,758,1,2
2015-01-01,2,Eixample,9,la Nova Esquerra de l'Eixample,47,2135,61,2,1
2015-01-01,2,Eixample,9,la Nova Esquerra de l'Eixample,47,2135,77,2,2
2015-01-01,2,Eixample,9,la Nova Esquerra de l'Eixample,47,2135,122,3,1
2015-01-01,2,Eixample,9,la Nova Esquerra de l'Eixample,47,2135,127,3,2
2015-01-01,2,Eixample,9,la Nova Esquerra de l'Eixample,47,2135,..,4,2
2015-01-01,2,Eixample,9,la Nova Esquerra de l'Eixample,47,2136,412,1,1
2015-01-01,2,Eixample,9,la Nova Esquerra de l'Eixample,47,2136,348,1,2
2015-01-01,2,Eixample,9,la Nova Esquerra de l'Eixample,47,2136,13,2,1
2015-01-01,2,Eixample,9,la Nova Esquerra de l'Eixample,47,2136,14,2,2
2015-01-01,2,Eixample,9,la Nova Esquerra de l'Eixample,47,2136,50,3,1
2015-01-01,2,Eixample,9,la Nova Esquerra de l'Eixample,47,2136,39,3,2
2015-01-01,2,Eixample,9,la Nova Esquerra de l'Eixample,48,2137,590,1,1
2015-01-01,2,Eixample,9,la Nova Esquerra de l'Eixample,48,2137,537,1,2
2015-01-01,2,Eixample,9,la Nova Esquerra de l'Eixample,48,2137,54,2,1
2015-01-01,2,Eixample,9,la Nova Esquerra de l'Eixample,48,2137,47,2,2
2015-01-01,2,Eixample,9,la Nova Esquerra de l'Eixample,48,2137,99,3,1
2015-01-01,2,Eixample,9,la Nova Esquerra de l'Eixample,48,2137,84,3,2
2015-01-01,2,Eixample,9,la Nova Esquerra de l'Eixample,48,2137,..,4,1
2015-01-01,2,Eixample,9,la Nova Esquerra de l'Eixample,48,2138,863,1,1
2015-01-01,2,Eixample,9,la Nova Esquerra de l'Eixample,48,2138,782,1,2
2015-01-01,2,Eixample,9,la Nova Esquerra de l'Eixample,48,2138,37,2,1
2015-01-01,2,Eixample,9,la Nova Esquerra de l'Eixample,48,2138,55,2,2
2015-01-01,2,Eixample,9,la Nova Esquerra de l'Eixample,48,2138,91,3,1
2015-01-01,2,Eixample,9,la Nova Esquerra de l'Eixample,48,2138,77,3,2
2015-01-01,2,Eixample,9,la Nova Esquerra de l'Eixample,48,2139,709,1,1
2015-01-01,2,Eixample,9,la Nova Esquerra de l'Eixample,48,2139,581,1,2
2015-01-01,2,Eixample,9,la Nova Esquerra de l'Eixample,48,2139,41,2,1
2015-01-01,2,Eixample,9,la Nova Esquerra de l'Eixample,48,2139,60,2,2
2015-01-01,2,Eixample,9,la Nova Esquerra de l'Eixample,48,2139,162,3,1
2015-01-01,2,Eixample,9,la Nova Esquerra de l'Eixample,48,2139,122,3,2
2015-01-01,2,Eixample,9,la Nova Esquerra de l'Eixample,48,2140,873,1,1
2015-01-01,2,Eixample,9,la Nova Esquerra de l'Eixample,48,2140,750,1,2
2015-01-01,2,Eixample,9,la Nova Esquerra de l'Eixample,48,2140,42,2,1
2015-01-01,2,Eixample,9,la Nova Esquerra de l'Eixample,48,2140,61,2,2
2015-01-01,2,Eixample,9,la Nova Esquerra de l'Eixample,48,2140,104,3,1
2015-01-01,2,Eixample,9,la Nova Esquerra de l'Eixample,48,2140,99,3,2
2015-01-01,2,Eixample,9,la Nova Esquerra de l'Eixample,48,2141,566,1,1
2015-01-01,2,Eixample,9,la Nova Esquerra de l'Eixample,48,2141,454,1,2
2015-01-01,2,Eixample,9,la Nova Esquerra de l'Eixample,48,2141,26,2,1
2015-01-01,2,Eixample,9,la Nova Esquerra de l'Eixample,48,2141,41,2,2
2015-01-01,2,Eixample,9,la Nova Esquerra de l'Eixample,48,2141,113,3,1
2015-01-01,2,Eixample,9,la Nova Esquerra de l'Eixample,48,2141,79,3,2
2015-01-01,2,Eixample,9,la Nova Esquerra de l'Eixample,49,2142,860,1,1
2015-01-01,2,Eixample,9,la Nova Esquerra de l'Eixample,49,2142,725,1,2
2015-01-01,2,Eixample,9,la Nova Esquerra de l'Eixample,49,2142,61,2,1
2015-01-01,2,Eixample,9,la Nova Esquerra de l'Eixample,49,2142,63,2,2
2015-01-01,2,Eixample,9,la Nova Esquerra de l'Eixample,49,2142,164,3,1
2015-01-01,2,Eixample,9,la Nova Esquerra de l'Eixample,49,2142,149,3,2
2015-01-01,2,Eixample,9,la Nova Esquerra de l'Eixample,49,2143,515,1,1
2015-01-01,2,Eixample,9,la Nova Esquerra de l'Eixample,49,2143,499,1,2
2015-01-01,2,Eixample,9,la Nova Esquerra de l'Eixample,49,2143,44,2,1
2015-01-01,2,Eixample,9,la Nova Esquerra de l'Eixample,49,2143,43,2,2
2015-01-01,2,Eixample,9,la Nova Esquerra de l'Eixample,49,2143,81,3,1
2015-01-01,2,Eixample,9,la Nova Esquerra de l'Eixample,49,2143,64,3,2
2015-01-01,2,Eixample,9,la Nova Esquerra de l'Eixample,49,2144,655,1,1
2015-01-01,2,Eixample,9,la Nova Esquerra de l'Eixample,49,2144,528,1,2
2015-01-01,2,Eixample,9,la Nova Esquerra de l'Eixample,49,2144,65,2,1
2015-01-01,2,Eixample,9,la Nova Esquerra de l'Eixample,49,2144,63,2,2
2015-01-01,2,Eixample,9,la Nova Esquerra de l'Eixample,49,2144,86,3,1
2015-01-01,2,Eixample,9,la Nova Esquerra de l'Eixample,49,2144,85,3,2
2015-01-01,2,Eixample,9,la Nova Esquerra de l'Eixample,49,2144,..,4,1
2015-01-01,2,Eixample,9,la Nova Esquerra de l'Eixample,49,2145,523,1,1
2015-01-01,2,Eixample,9,la Nova Esquerra de l'Eixample,49,2145,479,1,2
2015-01-01,2,Eixample,9,la Nova Esquerra de l'Eixample,49,2145,33,2,1
2015-01-01,2,Eixample,9,la Nova Esquerra de l'Eixample,49,2145,46,2,2
2015-01-01,2,Eixample,9,la Nova Esquerra de l'Eixample,49,2145,104,3,1
2015-01-01,2,Eixample,9,la Nova Esquerra de l'Eixample,49,2145,110,3,2
2015-01-01,2,Eixample,9,la Nova Esquerra de l'Eixample,50,2146,512,1,1
2015-01-01,2,Eixample,9,la Nova Esquerra de l'Eixample,50,2146,439,1,2
2015-01-01,2,Eixample,9,la Nova Esquerra de l'Eixample,50,2146,26,2,1
2015-01-01,2,Eixample,9,la Nova Esquerra de l'Eixample,50,2146,39,2,2
2015-01-01,2,Eixample,9,la Nova Esquerra de l'Eixample,50,2146,80,3,1
2015-01-01,2,Eixample,9,la Nova Esquerra de l'Eixample,50,2146,63,3,2
2015-01-01,2,Eixample,9,la Nova Esquerra de l'Eixample,50,2147,985,1,1
2015-01-01,2,Eixample,9,la Nova Esquerra de l'Eixample,50,2147,797,1,2
2015-01-01,2,Eixample,9,la Nova Esquerra de l'Eixample,50,2147,66,2,1
2015-01-01,2,Eixample,9,la Nova Esquerra de l'Eixample,50,2147,76,2,2
2015-01-01,2,Eixample,9,la Nova Esquerra de l'Eixample,50,2147,149,3,1
2015-01-01,2,Eixample,9,la Nova Esquerra de l'Eixample,50,2147,135,3,2
2015-01-01,2,Eixample,9,la Nova Esquerra de l'Eixample,50,2147,..,4,1
2015-01-01,2,Eixample,9,la Nova Esquerra de l'Eixample,50,2148,694,1,1
2015-01-01,2,Eixample,9,la Nova Esquerra de l'Eixample,50,2148,598,1,2
2015-01-01,2,Eixample,9,la Nova Esquerra de l'Eixample,50,2148,56,2,1
2015-01-01,2,Eixample,9,la Nova Esquerra de l'Eixample,50,2148,60,2,2
2015-01-01,2,Eixample,9,la Nova Esquerra de l'Eixample,50,2148,89,3,1
2015-01-01,2,Eixample,9,la Nova Esquerra de l'Eixample,50,2148,67,3,2
2015-01-01,2,Eixample,9,la Nova Esquerra de l'Eixample,50,2149,762,1,1
2015-01-01,2,Eixample,9,la Nova Esquerra de l'Eixample,50,2149,654,1,2
2015-01-01,2,Eixample,9,la Nova Esquerra de l'Eixample,50,2149,72,2,1
2015-01-01,2,Eixample,9,la Nova Esquerra de l'Eixample,50,2149,65,2,2
2015-01-01,2,Eixample,9,la Nova Esquerra de l'Eixample,50,2149,131,3,1
2015-01-01,2,Eixample,9,la Nova Esquerra de l'Eixample,50,2149,143,3,2
2015-01-01,2,Eixample,10,Sant Antoni,51,2150,627,1,1
2015-01-01,2,Eixample,10,Sant Antoni,51,2150,528,1,2
2015-01-01,2,Eixample,10,Sant Antoni,51,2150,57,2,1
2015-01-01,2,Eixample,10,Sant Antoni,51,2150,54,2,2
2015-01-01,2,Eixample,10,Sant Antoni,51,2150,111,3,1
2015-01-01,2,Eixample,10,Sant Antoni,51,2150,122,3,2
2015-01-01,2,Eixample,10,Sant Antoni,51,2150,..,4,1
2015-01-01,2,Eixample,10,Sant Antoni,51,2151,616,1,1
2015-01-01,2,Eixample,10,Sant Antoni,51,2151,514,1,2
2015-01-01,2,Eixample,10,Sant Antoni,51,2151,61,2,1
2015-01-01,2,Eixample,10,Sant Antoni,51,2151,59,2,2
2015-01-01,2,Eixample,10,Sant Antoni,51,2151,85,3,1
2015-01-01,2,Eixample,10,Sant Antoni,51,2151,103,3,2
2015-01-01,2,Eixample,10,Sant Antoni,51,2151,..,4,1
2015-01-01,2,Eixample,10,Sant Antoni,51,2152,614,1,1
2015-01-01,2,Eixample,10,Sant Antoni,51,2152,489,1,2
2015-01-01,2,Eixample,10,Sant Antoni,51,2152,28,2,1
2015-01-01,2,Eixample,10,Sant Antoni,51,2152,34,2,2
2015-01-01,2,Eixample,10,Sant Antoni,51,2152,53,3,1
2015-01-01,2,Eixample,10,Sant Antoni,51,2152,30,3,2
2015-01-01,2,Eixample,10,Sant Antoni,51,2153,632,1,1
2015-01-01,2,Eixample,10,Sant Antoni,51,2153,515,1,2
2015-01-01,2,Eixample,10,Sant Antoni,51,2153,32,2,1
2015-01-01,2,Eixample,10,Sant Antoni,51,2153,28,2,2
2015-01-01,2,Eixample,10,Sant Antoni,51,2153,78,3,1
2015-01-01,2,Eixample,10,Sant Antoni,51,2153,56,3,2
2015-01-01,2,Eixample,10,Sant Antoni,51,2154,397,1,1
2015-01-01,2,Eixample,10,Sant Antoni,51,2154,337,1,2
2015-01-01,2,Eixample,10,Sant Antoni,51,2154,41,2,1
2015-01-01,2,Eixample,10,Sant Antoni,51,2154,39,2,2
2015-01-01,2,Eixample,10,Sant Antoni,51,2154,113,3,1
2015-01-01,2,Eixample,10,Sant Antoni,51,2154,101,3,2
2015-01-01,2,Eixample,10,Sant Antoni,51,2155,858,1,1
2015-01-01,2,Eixample,10,Sant Antoni,51,2155,697,1,2
2015-01-01,2,Eixample,10,Sant Antoni,51,2155,61,2,1
2015-01-01,2,Eixample,10,Sant Antoni,51,2155,57,2,2
2015-01-01,2,Eixample,10,Sant Antoni,51,2155,118,3,1
2015-01-01,2,Eixample,10,Sant Antoni,51,2155,113,3,2
2015-01-01,2,Eixample,10,Sant Antoni,51,2156,572,1,1
2015-01-01,2,Eixample,10,Sant Antoni,51,2156,510,1,2
2015-01-01,2,Eixample,10,Sant Antoni,51,2156,20,2,1
2015-01-01,2,Eixample,10,Sant Antoni,51,2156,32,2,2
2015-01-01,2,Eixample,10,Sant Antoni,51,2156,75,3,1
2015-01-01,2,Eixample,10,Sant Antoni,51,2156,67,3,2
2015-01-01,2,Eixample,10,Sant Antoni,51,2157,515,1,1
2015-01-01,2,Eixample,10,Sant Antoni,51,2157,430,1,2
2015-01-01,2,Eixample,10,Sant Antoni,51,2157,29,2,1
2015-01-01,2,Eixample,10,Sant Antoni,51,2157,48,2,2
2015-01-01,2,Eixample,10,Sant Antoni,51,2157,90,3,1
2015-01-01,2,Eixample,10,Sant Antoni,51,2157,88,3,2
2015-01-01,2,Eixample,10,Sant Antoni,52,2158,728,1,1
2015-01-01,2,Eixample,10,Sant Antoni,52,2158,664,1,2
2015-01-01,2,Eixample,10,Sant Antoni,52,2158,62,2,1
2015-01-01,2,Eixample,10,Sant Antoni,52,2158,37,2,2
2015-01-01,2,Eixample,10,Sant Antoni,52,2158,63,3,1
2015-01-01,2,Eixample,10,Sant Antoni,52,2158,77,3,2
2015-01-01,2,Eixample,10,Sant Antoni,52,2159,794,1,1
2015-01-01,2,Eixample,10,Sant Antoni,52,2159,671,1,2
2015-01-01,2,Eixample,10,Sant Antoni,52,2159,57,2,1
2015-01-01,2,Eixample,10,Sant Antoni,52,2159,74,2,2
2015-01-01,2,Eixample,10,Sant Antoni,52,2159,106,3,1
2015-01-01,2,Eixample,10,Sant Antoni,52,2159,122,3,2
2015-01-01,2,Eixample,10,Sant Antoni,52,2160,882,1,1
2015-01-01,2,Eixample,10,Sant Antoni,52,2160,751,1,2
2015-01-01,2,Eixample,10,Sant Antoni,52,2160,60,2,1
2015-01-01,2,Eixample,10,Sant Antoni,52,2160,72,2,2
2015-01-01,2,Eixample,10,Sant Antoni,52,2160,117,3,1
2015-01-01,2,Eixample,10,Sant Antoni,52,2160,103,3,2
2015-01-01,2,Eixample,10,Sant Antoni,52,2160,..,4,1
2015-01-01,2,Eixample,10,Sant Antoni,52,2161,501,1,1
2015-01-01,2,Eixample,10,Sant Antoni,52,2161,439,1,2
2015-01-01,2,Eixample,10,Sant Antoni,52,2161,47,2,1
2015-01-01,2,Eixample,10,Sant Antoni,52,2161,42,2,2
2015-01-01,2,Eixample,10,Sant Antoni,52,2161,54,3,1
2015-01-01,2,Eixample,10,Sant Antoni,52,2161,55,3,2
2015-01-01,2,Eixample,10,Sant Antoni,52,2162,605,1,1
2015-01-01,2,Eixample,10,Sant Antoni,52,2162,502,1,2
2015-01-01,2,Eixample,10,Sant Antoni,52,2162,31,2,1
2015-01-01,2,Eixample,10,Sant Antoni,52,2162,40,2,2
2015-01-01,2,Eixample,10,Sant Antoni,52,2162,77,3,1
2015-01-01,2,Eixample,10,Sant Antoni,52,2162,109,3,2
2015-01-01,2,Eixample,10,Sant Antoni,53,2163,801,1,1
2015-01-01,2,Eixample,10,Sant Antoni,53,2163,680,1,2
2015-01-01,2,Eixample,10,Sant Antoni,53,2163,65,2,1
2015-01-01,2,Eixample,10,Sant Antoni,53,2163,71,2,2
2015-01-01,2,Eixample,10,Sant Antoni,53,2163,82,3,1
2015-01-01,2,Eixample,10,Sant Antoni,53,2163,101,3,2
2015-01-01,2,Eixample,10,Sant Antoni,53,2164,554,1,1
2015-01-01,2,Eixample,10,Sant Antoni,53,2164,488,1,2
2015-01-01,2,Eixample,10,Sant Antoni,53,2164,84,2,1
2015-01-01,2,Eixample,10,Sant Antoni,53,2164,76,2,2
2015-01-01,2,Eixample,10,Sant Antoni,53,2164,100,3,1
2015-01-01,2,Eixample,10,Sant Antoni,53,2164,87,3,2
2015-01-01,2,Eixample,10,Sant Antoni,53,2165,696,1,1
2015-01-01,2,Eixample,10,Sant Antoni,53,2165,595,1,2
2015-01-01,2,Eixample,10,Sant Antoni,53,2165,50,2,1
2015-01-01,2,Eixample,10,Sant Antoni,53,2165,57,2,2
2015-01-01,2,Eixample,10,Sant Antoni,53,2165,111,3,1
2015-01-01,2,Eixample,10,Sant Antoni,53,2165,109,3,2
2015-01-01,2,Eixample,10,Sant Antoni,54,2166,869,1,1
2015-01-01,2,Eixample,10,Sant Antoni,54,2166,741,1,2
2015-01-01,2,Eixample,10,Sant Antoni,54,2166,82,2,1
2015-01-01,2,Eixample,10,Sant Antoni,54,2166,91,2,2
2015-01-01,2,Eixample,10,Sant Antoni,54,2166,160,3,1
2015-01-01,2,Eixample,10,Sant Antoni,54,2166,165,3,2
2015-01-01,2,Eixample,10,Sant Antoni,54,2166,..,4,1
2015-01-01,2,Eixample,10,Sant Antoni,54,2167,928,1,1
2015-01-01,2,Eixample,10,Sant Antoni,54,2167,836,1,2
2015-01-01,2,Eixample,10,Sant Antoni,54,2167,57,2,1
2015-01-01,2,Eixample,10,Sant Antoni,54,2167,55,2,2
2015-01-01,2,Eixample,10,Sant Antoni,54,2167,110,3,1
2015-01-01,2,Eixample,10,Sant Antoni,54,2167,100,3,2
2015-01-01,2,Eixample,10,Sant Antoni,54,2168,939,1,1
2015-01-01,2,Eixample,10,Sant Antoni,54,2168,766,1,2
2015-01-01,2,Eixample,10,Sant Antoni,54,2168,84,2,1
2015-01-01,2,Eixample,10,Sant Antoni,54,2168,104,2,2
2015-01-01,2,Eixample,10,Sant Antoni,54,2168,159,3,1
2015-01-01,2,Eixample,10,Sant Antoni,54,2168,172,3,2
2015-01-01,2,Eixample,10,Sant Antoni,54,2168,..,4,2
2015-01-01,2,Eixample,10,Sant Antoni,55,2169,688,1,1
2015-01-01,2,Eixample,10,Sant Antoni,55,2169,568,1,2
2015-01-01,2,Eixample,10,Sant Antoni,55,2169,45,2,1
2015-01-01,2,Eixample,10,Sant Antoni,55,2169,65,2,2
2015-01-01,2,Eixample,10,Sant Antoni,55,2169,88,3,1
2015-01-01,2,Eixample,10,Sant Antoni,55,2169,114,3,2
2015-01-01,2,Eixample,10,Sant Antoni,55,2170,689,1,1
2015-01-01,2,Eixample,10,Sant Antoni,55,2170,621,1,2
2015-01-01,2,Eixample,10,Sant Antoni,55,2170,33,2,1
2015-01-01,2,Eixample,10,Sant Antoni,55,2170,55,2,2
2015-01-01,2,Eixample,10,Sant Antoni,55,2170,83,3,1
2015-01-01,2,Eixample,10,Sant Antoni,55,2170,101,3,2
2015-01-01,2,Eixample,10,Sant Antoni,55,2170,..,4,1
2015-01-01,2,Eixample,10,Sant Antoni,55,2171,683,1,1
2015-01-01,2,Eixample,10,Sant Antoni,55,2171,561,1,2
2015-01-01,2,Eixample,10,Sant Antoni,55,2171,37,2,1
2015-01-01,2,Eixample,10,Sant Antoni,55,2171,51,2,2
2015-01-01,2,Eixample,10,Sant Antoni,55,2171,130,3,1
2015-01-01,2,Eixample,10,Sant Antoni,55,2171,146,3,2
2015-01-01,2,Eixample,10,Sant Antoni,55,2171,..,4,2
2015-01-01,2,Eixample,10,Sant Antoni,55,2172,632,1,1
2015-01-01,2,Eixample,10,Sant Antoni,55,2172,567,1,2
2015-01-01,2,Eixample,10,Sant Antoni,55,2172,68,2,1
2015-01-01,2,Eixample,10,Sant Antoni,55,2172,72,2,2
2015-01-01,2,Eixample,10,Sant Antoni,55,2172,91,3,1
2015-01-01,2,Eixample,10,Sant Antoni,55,2172,149,3,2
2015-01-01,2,Eixample,10,Sant Antoni,55,2173,682,1,1
2015-01-01,2,Eixample,10,Sant Antoni,55,2173,599,1,2
2015-01-01,2,Eixample,10,Sant Antoni,55,2173,53,2,1
2015-01-01,2,Eixample,10,Sant Antoni,55,2173,42,2,2
2015-01-01,2,Eixample,10,Sant Antoni,55,2173,103,3,1
2015-01-01,2,Eixample,10,Sant Antoni,55,2173,104,3,2
2015-01-01,3,Sants-Montjuïc,11,el Poble-sec,56,3001,708,1,1
2015-01-01,3,Sants-Montjuïc,11,el Poble-sec,56,3001,621,1,2
2015-01-01,3,Sants-Montjuïc,11,el Poble-sec,56,3001,39,2,1
2015-01-01,3,Sants-Montjuïc,11,el Poble-sec,56,3001,30,2,2
2015-01-01,3,Sants-Montjuïc,11,el Poble-sec,56,3001,136,3,1
2015-01-01,3,Sants-Montjuïc,11,el Poble-sec,56,3001,119,3,2
2015-01-01,3,Sants-Montjuïc,11,el Poble-sec,56,3002,795,1,1
2015-01-01,3,Sants-Montjuïc,11,el Poble-sec,56,3002,668,1,2
2015-01-01,3,Sants-Montjuïc,11,el Poble-sec,56,3002,90,2,1
2015-01-01,3,Sants-Montjuïc,11,el Poble-sec,56,3002,80,2,2
2015-01-01,3,Sants-Montjuïc,11,el Poble-sec,56,3002,177,3,1
2015-01-01,3,Sants-Montjuïc,11,el Poble-sec,56,3002,237,3,2
2015-01-01,3,Sants-Montjuïc,11,el Poble-sec,56,3003,597,1,1
2015-01-01,3,Sants-Montjuïc,11,el Poble-sec,56,3003,519,1,2
2015-01-01,3,Sants-Montjuïc,11,el Poble-sec,56,3003,87,2,1
2015-01-01,3,Sants-Montjuïc,11,el Poble-sec,56,3003,76,2,2
2015-01-01,3,Sants-Montjuïc,11,el Poble-sec,56,3003,202,3,1
2015-01-01,3,Sants-Montjuïc,11,el Poble-sec,56,3003,227,3,2
2015-01-01,3,Sants-Montjuïc,11,el Poble-sec,56,3004,661,1,1
2015-01-01,3,Sants-Montjuïc,11,el Poble-sec,56,3004,577,1,2
2015-01-01,3,Sants-Montjuïc,11,el Poble-sec,56,3004,56,2,1
2015-01-01,3,Sants-Montjuïc,11,el Poble-sec,56,3004,45,2,2
2015-01-01,3,Sants-Montjuïc,11,el Poble-sec,56,3004,100,3,1
2015-01-01,3,Sants-Montjuïc,11,el Poble-sec,56,3004,113,3,2
2015-01-01,3,Sants-Montjuïc,11,el Poble-sec,56,3005,526,1,1
2015-01-01,3,Sants-Montjuïc,11,el Poble-sec,56,3005,427,1,2
2015-01-01,3,Sants-Montjuïc,11,el Poble-sec,56,3005,31,2,1
2015-01-01,3,Sants-Montjuïc,11,el Poble-sec,56,3005,42,2,2
2015-01-01,3,Sants-Montjuïc,11,el Poble-sec,56,3005,91,3,1
2015-01-01,3,Sants-Montjuïc,11,el Poble-sec,56,3005,115,3,2
2015-01-01,3,Sants-Montjuïc,11,el Poble-sec,56,3006,496,1,1
2015-01-01,3,Sants-Montjuïc,11,el Poble-sec,56,3006,492,1,2
2015-01-01,3,Sants-Montjuïc,11,el Poble-sec,56,3006,62,2,1
2015-01-01,3,Sants-Montjuïc,11,el Poble-sec,56,3006,64,2,2
2015-01-01,3,Sants-Montjuïc,11,el Poble-sec,56,3006,128,3,1
2015-01-01,3,Sants-Montjuïc,11,el Poble-sec,56,3006,133,3,2
2015-01-01,3,Sants-Montjuïc,11,el Poble-sec,56,3007,676,1,1
2015-01-01,3,Sants-Montjuïc,11,el Poble-sec,56,3007,598,1,2
2015-01-01,3,Sants-Montjuïc,11,el Poble-sec,56,3007,57,2,1
2015-01-01,3,Sants-Montjuïc,11,el Poble-sec,56,3007,62,2,2
2015-01-01,3,Sants-Montjuïc,11,el Poble-sec,56,3007,151,3,1
2015-01-01,3,Sants-Montjuïc,11,el Poble-sec,56,3007,184,3,2
2015-01-01,3,Sants-Montjuïc,11,el Poble-sec,56,3008,458,1,1
2015-01-01,3,Sants-Montjuïc,11,el Poble-sec,56,3008,399,1,2
