Data_Referencia,Codi_Districte,Nom_Districte,Codi_Barri,Nom_Barri,AEB,Seccio_Censal,Valor,NACIONALITAT_G,SEXE
2023-01-01,2,Eixample,7,la Dreta de l'Eixample,35,2080,112,2,1
2023-01-01,2,Eixample,7,la Dreta de l'Eixample,35,2080,118,2,2
2023-01-01,2,Eixample,7,la Dreta de l'Eixample,35,2080,171,3,1
2023-01-01,2,Eixample,7,la Dreta de l'Eixample,35,2080,169,3,2
2023-01-01,2,Eixample,7,la Dreta de l'Eixample,35,2081,811,1,1
2023-01-01,2,Eixample,7,la Dreta de l'Eixample,35,2081,638,1,2
2023-01-01,2,Eixample,7,la Dreta de l'Eixample,35,2081,133,2,1
2023-01-01,2,Eixample,7,la Dreta de l'Eixample,35,2081,160,2,2
2023-01-01,2,Eixample,7,la Dreta de l'Eixample,35,2081,209,3,1
2023-01-01,2,Eixample,7,la Dreta de l'Eixample,35,2081,186,3,2
2023-01-01,2,Eixample,7,la Dreta de l'Eixample,36,2082,345,1,1
2023-01-01,2,Eixample,7,la Dreta de l'Eixample,36,2082,302,1,2
2023-01-01,2,Eixample,7,la Dreta de l'Eixample,36,2082,75,2,1
2023-01-01,2,Eixample,7,la Dreta de l'Eixample,36,2082,64,2,2
2023-01-01,2,Eixample,7,la Dreta de l'Eixample,36,2082,84,3,1
2023-01-01,2,Eixample,7,la Dreta de l'Eixample,36,2082,53,3,2
2023-01-01,2,Eixample,7,la Dreta de l'Eixample,36,2083,697,1,1
2023-01-01,2,Eixample,7,la Dreta de l'Eixample,36,2083,591,1,2
2023-01-01,2,Eixample,7,la Dreta de l'Eixample,36,2083,125,2,1
2023-01-01,2,Eixample,7,la Dreta de l'Eixample,36,2083,154,2,2
2023-01-01,2,Eixample,7,la Dreta de l'Eixample,36,2083,211,3,1
2023-01-01,2,Eixample,7,la Dreta de l'Eixample,36,2083,139,3,2
2023-01-01,2,Eixample,7,la Dreta de l'Eixample,36,2083,..,4,1
2023-01-01,2,Eixample,8,l'Antiga Esquerra de l'Eixample,37,2084,815,1,1
2023-01-01,2,Eixample,8,l'Antiga Esquerra de l'Eixample,37,2084,638,1,2
2023-01-01,2,Eixample,8,l'Antiga Esquerra de l'Eixample,37,2084,113,2,1
2023-01-01,2,Eixample,8,l'Antiga Esquerra de l'Eixample,37,2084,117,2,2
2023-01-01,2,Eixample,8,l'Antiga Esquerra de l'Eixample,37,2084,210,3,1
2023-01-01,2,Eixample,8,l'Antiga Esquerra de l'Eixample,37,2084,155,3,2
2023-01-01,2,Eixample,8,l'Antiga Esquerra de l'Eixample,37,2084,..,4,1
2023-01-01,2,Eixample,8,l'Antiga Esquerra de l'Eixample,37,2084,..,4,2
2023-01-01,2,Eixample,8,l'Antiga Esquerra de l'Eixample,37,2085,564,1,1
2023-01-01,2,Eixample,8,l'Antiga Esquerra de l'Eixample,37,2085,433,1,2
2023-01-01,2,Eixample,8,l'Antiga Esquerra de l'Eixample,37,2085,102,2,1
2023-01-01,2,Eixample,8,l'Antiga Esquerra de l'Eixample,37,2085,76,2,2
2023-01-01,2,Eixample,8,l'Antiga Esquerra de l'Eixample,37,2085,150,3,1
2023-01-01,2,Eixample,8,l'Antiga Esquerra de l'Eixample,37,2085,117,3,2
2023-01-01,2,Eixample,8,l'Antiga Esquerra de l'Eixample,37,2085,..,4,1
2023-01-01,2,Eixample,8,l'Antiga Esquerra de l'Eixample,37,2085,..,4,2
2023-01-01,2,Eixample,8,l'Antiga Esquerra de l'Eixample,37,2086,571,1,1
2023-01-01,2,Eixample,8,l'Antiga Esquerra de l'Eixample,37,2086,466,1,2
2023-01-01,2,Eixample,8,l'Antiga Esquerra de l'Eixample,37,2086,80,2,1
2023-01-01,2,Eixample,8,l'Antiga Esquerra de l'Eixample,37,2086,64,2,2
2023-01-01,2,Eixample,8,l'Antiga Esquerra de l'Eixample,37,2086,127,3,1
2023-01-01,2,Eixample,8,l'Antiga Esquerra de l'Eixample,37,2086,85,3,2
2023-01-01,2,Eixample,8,l'Antiga Esquerra de l'Eixample,37,2087,604,1,1
2023-01-01,2,Eixample,8,l'Antiga Esquerra de l'Eixample,37,2087,471,1,2
2023-01-01,2,Eixample,8,l'Antiga Esquerra de l'Eixample,37,2087,62,2,1
2023-01-01,2,Eixample,8,l'Antiga Esquerra de l'Eixample,37,2087,65,2,2
2023-01-01,2,Eixample,8,l'Antiga Esquerra de l'Eixample,37,2087,117,3,1
2023-01-01,2,Eixample,8,l'Antiga Esquerra de l'Eixample,37,2087,77,3,2
2023-01-01,2,Eixample,8,l'Antiga Esquerra de l'Eixample,38,2088,662,1,1
2023-01-01,2,Eixample,8,l'Antiga Esquerra de l'Eixample,38,2088,568,1,2
2023-01-01,2,Eixample,8,l'Antiga Esquerra de l'Eixample,38,2088,112,2,1
2023-01-01,2,Eixample,8,l'Antiga Esquerra de l'Eixample,38,2088,92,2,2
2023-01-01,2,Eixample,8,l'Antiga Esquerra de l'Eixample,38,2088,121,3,1
2023-01-01,2,Eixample,8,l'Antiga Esquerra de l'Eixample,38,2088,138,3,2
2023-01-01,2,Eixample,8,l'Antiga Esquerra de l'Eixample,38,2089,655,1,1
2023-01-01,2,Eixample,8,l'Antiga Esquerra de l'Eixample,38,2089,601,1,2
2023-01-01,2,Eixample,8,l'Antiga Esquerra de l'Eixample,38,2089,122,2,1
2023-01-01,2,Eixample,8,l'Antiga Esquerra de l'Eixample,38,2089,129,2,2
2023-01-01,2,Eixample,8,l'Antiga Esquerra de l'Eixample,38,2089,172,3,1
2023-01-01,2,Eixample,8,l'Antiga Esquerra de l'Eixample,38,2089,129,3,2
2023-01-01,2,Eixample,8,l'Antiga Esquerra de l'Eixample,38,2090,612,1,1
2023-01-01,2,Eixample,8,l'Antiga Esquerra de l'Eixample,38,2090,519,1,2
2023-01-01,2,Eixample,8,l'Antiga Esquerra de l'Eixample,38,2090,123,2,1
2023-01-01,2,Eixample,8,l'Antiga Esquerra de l'Eixample,38,2090,106,2,2
2023-01-01,2,Eixample,8,l'Antiga Esquerra de l'Eixample,38,2090,160,3,1
2023-01-01,2,Eixample,8,l'Antiga Esquerra de l'Eixample,38,2090,174,3,2
2023-01-01,2,Eixample,8,l'Antiga Esquerra de l'Eixample,39,2091,630,1,1
2023-01-01,2,Eixample,8,l'Antiga Esquerra de l'Eixample,39,2091,639,1,2
2023-01-01,2,Eixample,8,l'Antiga Esquerra de l'Eixample,39,2091,117,2,1
2023-01-01,2,Eixample,8,l'Antiga Esquerra de l'Eixample,39,2091,183,2,2
2023-01-01,2,Eixample,8,l'Antiga Esquerra de l'Eixample,39,2091,329,3,1
2023-01-01,2,Eixample,8,l'Antiga Esquerra de l'Eixample,39,2091,732,3,2
2023-01-01,2,Eixample,8,l'Antiga Esquerra de l'Eixample,39,2092,571,1,1
2023-01-01,2,Eixample,8,l'Antiga Esquerra de l'Eixample,39,2092,545,1,2
2023-01-01,2,Eixample,8,l'Antiga Esquerra de l'Eixample,39,2092,128,2,1
2023-01-01,2,Eixample,8,l'Antiga Esquerra de l'Eixample,39,2092,136,2,2
2023-01-01,2,Eixample,8,l'Antiga Esquerra de l'Eixample,39,2092,172,3,1
2023-01-01,2,Eixample,8,l'Antiga Esquerra de l'Eixample,39,2092,171,3,2
2023-01-01,2,Eixample,8,l'Antiga Esquerra de l'Eixample,40,2093,620,1,1
2023-01-01,2,Eixample,8,l'Antiga Esquerra de l'Eixample,40,2093,560,1,2
2023-01-01,2,Eixample,8,l'Antiga Esquerra de l'Eixample,40,2093,86,2,1
2023-01-01,2,Eixample,8,l'Antiga Esquerra de l'Eixample,40,2093,107,2,2
2023-01-01,2,Eixample,8,l'Antiga Esquerra de l'Eixample,40,2093,167,3,1
2023-01-01,2,Eixample,8,l'Antiga Esquerra de l'Eixample,40,2093,149,3,2
2023-01-01,2,Eixample,8,l'Antiga Esquerra de l'Eixample,40,2093,..,4,1
2023-01-01,2,Eixample,8,l'Antiga Esquerra de l'Eixample,40,2094,563,1,1
2023-01-01,2,Eixample,8,l'Antiga Esquerra de l'Eixample,40,2094,472,1,2
2023-01-01,2,Eixample,8,l'Antiga Esquerra de l'Eixample,40,2094,69,2,1
2023-01-01,2,Eixample,8,l'Antiga Esquerra de l'Eixample,40,2094,88,2,2
2023-01-01,2,Eixample,8,l'Antiga Esquerra de l'Eixample,40,2094,157,3,1
2023-01-01,2,Eixample,8,l'Antiga Esquerra de l'Eixample,40,2094,149,3,2
2023-01-01,2,Eixample,8,l'Antiga Esquerra de l'Eixample,40,2094,..,4,1
2023-01-01,2,Eixample,8,l'Antiga Esquerra de l'Eixample,40,2094,..,4,2
2023-01-01,2,Eixample,8,l'Antiga Esquerra de l'Eixample,40,2095,564,1,1
2023-01-01,2,Eixample,8,l'Antiga Esquerra de l'Eixample,40,2095,548,1,2
2023-01-01,2,Eixample,8,l'Antiga Esquerra de l'Eixample,40,2095,80,2,1
2023-01-01,2,Eixample,8,l'Antiga Esquerra de l'Eixample,40,2095,79,2,2
2023-01-01,2,Eixample,8,l'Antiga Esquerra de l'Eixample,40,2095,142,3,1
2023-01-01,2,Eixample,8,l'Antiga Esquerra de l'Eixample,40,2095,133,3,2
2023-01-01,2,Eixample,8,l'Antiga Esquerra de l'Eixample,40,2096,514,1,1
2023-01-01,2,Eixample,8,l'Antiga Esquerra de l'Eixample,40,2096,446,1,2
2023-01-01,2,Eixample,8,l'Antiga Esquerra de l'Eixample,40,2096,91,2,1
2023-01-01,2,Eixample,8,l'Antiga Esquerra de l'Eixample,40,2096,101,2,2
2023-01-01,2,Eixample,8,l'Antiga Esquerra de l'Eixample,40,2096,155,3,1
2023-01-01,2,Eixample,8,l'Antiga Esquerra de l'Eixample,40,2096,135,3,2
2023-01-01,2,Eixample,8,l'Antiga Esquerra de l'Eixample,40,2096,..,4,2
2023-01-01,2,Eixample,8,l'Antiga Esquerra de l'Eixample,40,2097,421,1,1
2023-01-01,2,Eixample,8,l'Antiga Esquerra de l'Eixample,40,2097,351,1,2
2023-01-01,2,Eixample,8,l'Antiga Esquerra de l'Eixample,40,2097,55,2,1
2023-01-01,2,Eixample,8,l'Antiga Esquerra de l'Eixample,40,2097,56,2,2
2023-01-01,2,Eixample,8,l'Antiga Esquerra de l'Eixample,40,2097,113,3,1
2023-01-01,2,Eixample,8,l'Antiga Esquerra de l'Eixample,40,2097,115,3,2
2023-01-01,2,Eixample,8,l'Antiga Esquerra de l'Eixample,41,2098,544,1,1
2023-01-01,2,Eixample,8,l'Antiga Esquerra de l'Eixample,41,2098,469,1,2
2023-01-01,2,Eixample,8,l'Antiga Esquerra de l'Eixample,41,2098,74,2,1
2023-01-01,2,Eixample,8,l'Antiga Esquerra de l'Eixample,41,2098,88,2,2
2023-01-01,2,Eixample,8,l'Antiga Esquerra de l'Eixample,41,2098,132,3,1
2023-01-01,2,Eixample,8,l'Antiga Esquerra de l'Eixample,41,2098,130,3,2
2023-01-01,2,Eixample,8,l'Antiga Esquerra de l'Eixample,41,2098,..,4,1
2023-01-01,2,Eixample,8,l'Antiga Esquerra de l'Eixample,41,2099,634,1,1
2023-01-01,2,Eixample,8,l'Antiga Esquerra de l'Eixample,41,2099,558,1,2
2023-01-01,2,Eixample,8,l'Antiga Esquerra de l'Eixample,41,2099,74,2,1
2023-01-01,2,Eixample,8,l'Antiga Esquerra de l'Eixample,41,2099,89,2,2
2023-01-01,2,Eixample,8,l'Antiga Esquerra de l'Eixample,41,2099,125,3,1
2023-01-01,2,Eixample,8,l'Antiga Esquerra de l'Eixample,41,2099,115,3,2
2023-01-01,2,Eixample,8,l'Antiga Esquerra de l'Eixample,41,2100,553,1,1
2023-01-01,2,Eixample,8,l'Antiga Esquerra de l'Eixample,41,2100,481,1,2
2023-01-01,2,Eixample,8,l'Antiga Esquerra de l'Eixample,41,2100,49,2,1
2023-01-01,2,Eixample,8,l'Antiga Esquerra de l'Eixample,41,2100,54,2,2
2023-01-01,2,Eixample,8,l'Antiga Esquerra de l'Eixample,41,2100,94,3,1
2023-01-01,2,Eixample,8,l'Antiga Esquerra de l'Eixample,41,2100,76,3,2
2023-01-01,2,Eixample,8,l'Antiga Esquerra de l'Eixample,41,2101,870,1,1
2023-01-01,2,Eixample,8,l'Antiga Esquerra de l'Eixample,41,2101,740,1,2
2023-01-01,2,Eixample,8,l'Antiga Esquerra de l'Eixample,41,2101,110,2,1
2023-01-01,2,Eixample,8,l'Antiga Esquerra de l'Eixample,41,2101,102,2,2
2023-01-01,2,Eixample,8,l'Antiga Esquerra de l'Eixample,41,2101,220,3,1
2023-01-01,2,Eixample,8,l'Antiga Esquerra de l'Eixample,41,2101,172,3,2
2023-01-01,2,Eixample,8,l'Antiga Esquerra de l'Eixample,42,2102,630,1,1
2023-01-01,2,Eixample,8,l'Antiga Esquerra de l'Eixample,42,2102,511,1,2
2023-01-01,2,Eixample,8,l'Antiga Esquerra de l'Eixample,42,2102,53,2,1
2023-01-01,2,Eixample,8,l'Antiga Esquerra de l'Eixample,42,2102,38,2,2
2023-01-01,2,Eixample,8,l'Antiga Esquerra de l'Eixample,42,2102,72,3,1
2023-01-01,2,Eixample,8,l'Antiga Esquerra de l'Eixample,42,2102,55,3,2
2023-01-01,2,Eixample,8,l'Antiga Esquerra de l'Eixample,42,2103,621,1,1
2023-01-01,2,Eixample,8,l'Antiga Esquerra de l'Eixample,42,2103,512,1,2
2023-01-01,2,Eixample,8,l'Antiga Esquerra de l'Eixample,42,2103,99,2,1
2023-01-01,2,Eixample,8,l'Antiga Esquerra de l'Eixample,42,2103,101,2,2
2023-01-01,2,Eixample,8,l'Antiga Esquerra de l'Eixample,42,2103,178,3,1
2023-01-01,2,Eixample,8,l'Antiga Esquerra de l'Eixample,42,2103,155,3,2
2023-01-01,2,Eixample,8,l'Antiga Esquerra de l'Eixample,42,2103,..,4,1
2023-01-01,2,Eixample,8,l'Antiga Esquerra de l'Eixample,42,2104,520,1,1
2023-01-01,2,Eixample,8,l'Antiga Esquerra de l'Eixample,42,2104,419,1,2
2023-01-01,2,Eixample,8,l'Antiga Esquerra de l'Eixample,42,2104,33,2,1
2023-01-01,2,Eixample,8,l'Antiga Esquerra de l'Eixample,42,2104,32,2,2
2023-01-01,2,Eixample,8,l'Antiga Esquerra de l'Eixample,42,2104,91,3,1
2023-01-01,2,Eixample,8,l'Antiga Esquerra de l'Eixample,42,2104,80,3,2
2023-01-01,2,Eixample,8,l'Antiga Esquerra de l'Eixample,42,2105,827,1,1
2023-01-01,2,Eixample,8,l'Antiga Esquerra de l'Eixample,42,2105,667,1,2
2023-01-01,2,Eixample,8,l'Antiga Esquerra de l'Eixample,42,2105,105,2,1
2023-01-01,2,Eixample,8,l'Antiga Esquerra de l'Eixample,42,2105,115,2,2
2023-01-01,2,Eixample,8,l'Antiga Esquerra de l'Eixample,42,2105,214,3,1
2023-01-01,2,Eixample,8,l'Antiga Esquerra de l'Eixample,42,2105,153,3,2
2023-01-01,2,Eixample,8,l'Antiga Esquerra de l'Eixample,43,2106,597,1,1
2023-01-01,2,Eixample,8,l'Antiga Esquerra de l'Eixample,43,2106,476,1,2
2023-01-01,2,Eixample,8,l'Antiga Esquerra de l'Eixample,43,2106,65,2,1
2023-01-01,2,Eixample,8,l'Antiga Esquerra de l'Eixample,43,2106,70,2,2
2023-01-01,2,Eixample,8,l'Antiga Esquerra de l'Eixample,43,2106,123,3,1
2023-01-01,2,Eixample,8,l'Antiga Esquerra de l'Eixample,43,2106,103,3,2
2023-01-01,2,Eixample,8,l'Antiga Esquerra de l'Eixample,43,2107,722,1,1
2023-01-01,2,Eixample,8,l'Antiga Esquerra de l'Eixample,43,2107,613,1,2
2023-01-01,2,Eixample,8,l'Antiga Esquerra de l'Eixample,43,2107,67,2,1
2023-01-01,2,Eixample,8,l'Antiga Esquerra de l'Eixample,43,2107,69,2,2
2023-01-01,2,Eixample,8,l'Antiga Esquerra de l'Eixample,43,2107,98,3,1
2023-01-01,2,Eixample,8,l'Antiga Esquerra de l'Eixample,43,2107,76,3,2
2023-01-01,2,Eixample,8,l'Antiga Esquerra de l'Eixample,43,2107,..,4,1
2023-01-01,2,Eixample,8,l'Antiga Esquerra de l'Eixample,43,2108,711,1,1
2023-01-01,2,Eixample,8,l'Antiga Esquerra de l'Eixample,43,2108,583,1,2
2023-01-01,2,Eixample,8,l'Antiga Esquerra de l'Eixample,43,2108,52,2,1
2023-01-01,2,Eixample,8,l'Antiga Esquerra de l'Eixample,43,2108,39,2,2
2023-01-01,2,Eixample,8,l'Antiga Esquerra de l'Eixample,43,2108,108,3,1
2023-01-01,2,Eixample,8,l'Antiga Esquerra de l'Eixample,43,2108,94,3,2
2023-01-01,2,Eixample,8,l'Antiga Esquerra de l'Eixample,43,2109,940,1,1
2023-01-01,2,Eixample,8,l'Antiga Esquerra de l'Eixample,43,2109,779,1,2
2023-01-01,2,Eixample,8,l'Antiga Esquerra de l'Eixample,43,2109,74,2,1
2023-01-01,2,Eixample,8,l'Antiga Esquerra de l'Eixample,43,2109,72,2,2
2023-01-01,2,Eixample,8,l'Antiga Esquerra de l'Eixample,43,2109,155,3,1
2023-01-01,2,Eixample,8,l'Antiga Esquerra de l'Eixample,43,2109,104,3,2
2023-01-01,2,Eixample,9,la Nova Esquerra de l'Eixample,44,2110,759,1,1
2023-01-01,2,Eixample,9,la Nova Esquerra de l'Eixample,44,2110,644,1,2
2023-01-01,2,Eixample,9,la Nova Esquerra de l'Eixample,44,2110,85,2,1
2023-01-01,2,Eixample,9,la Nova Esquerra de l'Eixample,44,2110,68,2,2
2023-01-01,2,Eixample,9,la Nova Esquerra de l'Eixample,44,2110,148,3,1
2023-01-01,2,Eixample,9,la Nova Esquerra de l'Eixample,44,2110,136,3,2
2023-01-01,2,Eixample,9,la Nova Esquerra de l'Eixample,44,2110,..,4,2
2023-01-01,2,Eixample,9,la Nova Esquerra de l'Eixample,44,2111,755,1,1
2023-01-01,2,Eixample,9,la Nova Esquerra de l'Eixample,44,2111,654,1,2
2023-01-01,2,Eixample,9,la Nova Esquerra de l'Eixample,44,2111,77,2,1
2023-01-01,2,Eixample,9,la Nova Esquerra de l'Eixample,44,2111,72,2,2
2023-01-01,2,Eixample,9,la Nova Esquerra de l'Eixample,44,2111,181,3,1
2023-01-01,2,Eixample,9,la Nova Esquerra de l'Eixample,44,2111,139,3,2
2023-01-01,2,Eixample,9,la Nova Esquerra de l'Eixample,44,2112,596,1,1
2023-01-01,2,Eixample,9,la Nova Esquerra de l'Eixample,44,2112,498,1,2
2023-01-01,2,Eixample,9,la Nova Esquerra de l'Eixample,44,2112,33,2,1
2023-01-01,2,Eixample,9,la Nova Esquerra de l'Eixample,44,2112,43,2,2
2023-01-01,2,Eixample,9,la Nova Esquerra de l'Eixample,44,2112,78,3,1
2023-01-01,2,Eixample,9,la Nova Esquerra de l'Eixample,44,2112,58,3,2
2023-01-01,2,Eixample,9,la Nova Esquerra de l'Eixample,44,2113,962,1,1
2023-01-01,2,Eixample,9,la Nova Esquerra de l'Eixample,44,2113,850,1,2
2023-01-01,2,Eixample,9,la Nova Esquerra de l'Eixample,44,2113,58,2,1
2023-01-01,2,Eixample,9,la Nova Esquerra de l'Eixample,44,2113,58,2,2
2023-01-01,2,Eixample,9,la Nova Esquerra de l'Eixample,44,2113,135,3,1
2023-01-01,2,Eixample,9,la Nova Esquerra de l'Eixample,44,2113,147,3,2
2023-01-01,2,Eixample,9,la Nova Esquerra de l'Eixample,44,2114,741,1,1
2023-01-01,2,Eixample,9,la Nova Esquerra de l'Eixample,44,2114,610,1,2
2023-01-01,2,Eixample,9,la Nova Esquerra de l'Eixample,44,2114,59,2,1
2023-01-01,2,Eixample,9,la Nova Esquerra de l'Eixample,44,2114,55,2,2
2023-01-01,2,Eixample,9,la Nova Esquerra de l'Eixample,44,2114,122,3,1
2023-01-01,2,Eixample,9,la Nova Esquerra de l'Eixample,44,2114,120,3,2
2023-01-01,2,Eixample,9,la Nova Esquerra de l'Eixample,45,2115,553,1,1
2023-01-01,2,Eixample,9,la Nova Esquerra de l'Eixample,45,2115,485,1,2
2023-01-01,2,Eixample,9,la Nova Esquerra de l'Eixample,45,2115,58,2,1
2023-01-01,2,Eixample,9,la Nova Esquerra de l'Eixample,45,2115,31,2,2
2023-01-01,2,Eixample,9,la Nova Esquerra de l'Eixample,45,2115,135,3,1
2023-01-01,2,Eixample,9,la Nova Esquerra de l'Eixample,45,2115,109,3,2
2023-01-01,2,Eixample,9,la Nova Esquerra de l'Eixample,45,2116,467,1,1
2023-01-01,2,Eixample,9,la Nova Esquerra de l'Eixample,45,2116,404,1,2
2023-01-01,2,Eixample,9,la Nova Esquerra de l'Eixample,45,2116,9,2,1
2023-01-01,2,Eixample,9,la Nova Esquerra de l'Eixample,45,2116,11,2,2
2023-01-01,2,Eixample,9,la Nova Esquerra de l'Eixample,45,2116,47,3,1
2023-01-01,2,Eixample,9,la Nova Esquerra de l'Eixample,45,2116,34,3,2
2023-01-01,2,Eixample,9,la Nova Esquerra de l'Eixample,45,2116,..,4,1
2023-01-01,2,Eixample,9,la Nova Esquerra de l'Eixample,45,2117,544,1,1
2023-01-01,2,Eixample,9,la Nova Esquerra de l'Eixample,45,2117,421,1,2
2023-01-01,2,Eixample,9,la Nova Esquerra de l'Eixample,45,2117,32,2,1
2023-01-01,2,Eixample,9,la Nova Esquerra de l'Eixample,45,2117,45,2,2
2023-01-01,2,Eixample,9,la Nova Esquerra de l'Eixample,45,2117,103,3,1
2023-01-01,2,Eixample,9,la Nova Esquerra de l'Eixample,45,2117,88,3,2
2023-01-01,2,Eixample,9,la Nova Esquerra de l'Eixample,45,2118,627,1,1
2023-01-01,2,Eixample,9,la Nova Esquerra de l'Eixample,45,2118,509,1,2
2023-01-01,2,Eixample,9,la Nova Esquerra de l'Eixample,45,2118,44,2,1
2023-01-01,2,Eixample,9,la Nova Esquerra de l'Eixample,45,2118,46,2,2
2023-01-01,2,Eixample,9,la Nova Esquerra de l'Eixample,45,2118,103,3,1
2023-01-01,2,Eixample,9,la Nova Esquerra de l'Eixample,45,2118,98,3,2
2023-01-01,2,Eixample,9,la Nova Esquerra de l'Eixample,45,2119,560,1,1
2023-01-01,2,Eixample,9,la Nova Esquerra de l'Eixample,45,2119,508,1,2
2023-01-01,2,Eixample,9,la Nova Esquerra de l'Eixample,45,2119,29,2,1
2023-01-01,2,Eixample,9,la Nova Esquerra de l'Eixample,45,2119,43,2,2
2023-01-01,2,Eixample,9,la Nova Esquerra de l'Eixample,45,2119,71,3,1
2023-01-01,2,Eixample,9,la Nova Esquerra de l'Eixample,45,2119,65,3,2
2023-01-01,2,Eixample,9,la Nova Esquerra de l'Eixample,45,2120,486,1,1
2023-01-01,2,Eixample,9,la Nova Esquerra de l'Eixample,45,2120,451,1,2
2023-01-01,2,Eixample,9,la Nova Esquerra de l'Eixample,45,2120,35,2,1
2023-01-01,2,Eixample,9,la Nova Esquerra de l'Eixample,45,2120,42,2,2
2023-01-01,2,Eixample,9,la Nova Esquerra de l'Eixample,45,2120,79,3,1
2023-01-01,2,Eixample,9,la Nova Esquerra de l'Eixample,45,2120,64,3,2
2023-01-01,2,Eixample,9,la Nova Esquerra de l'Eixample,45,2121,522,1,1
2023-01-01,2,Eixample,9,la Nova Esquerra de l'Eixample,45,2121,465,1,2
2023-01-01,2,Eixample,9,la Nova Esquerra de l'Eixample,45,2121,29,2,1
2023-01-01,2,Eixample,9,la Nova Esquerra de l'Eixample,45,2121,42,2,2
2023-01-01,2,Eixample,9,la Nova Esquerra de l'Eixample,45,2121,114,3,1
2023-01-01,2,Eixample,9,la Nova Esquerra de l'Eixample,45,2121,82,3,2
2023-01-01,2,Eixample,9,la Nova Esquerra de l'Eixample,45,2122,480,1,1
2023-01-01,2,Eixample,9,la Nova Esquerra de l'Eixample,45,2122,381,1,2
2023-01-01,2,Eixample,9,la Nova Esquerra de l'Eixample,45,2122,31,2,1
2023-01-01,2,Eixample,9,la Nova Esquerra de l'Eixample,45,2122,31,2,2
2023-01-01,2,Eixample,9,la Nova Esquerra de l'Eixample,45,2122,60,3,1
2023-01-01,2,Eixample,9,la Nova Esquerra de l'Eixample,45,2122,56,3,2
2023-01-01,2,Eixample,9,la Nova Esquerra de l'Eixample,45,2123,445,1,1
2023-01-01,2,Eixample,9,la Nova Esquerra de l'Eixample,45,2123,401,1,2
2023-01-01,2,Eixample,9,la Nova Esquerra de l'Eixample,45,2123,51,2,1
2023-01-01,2,Eixample,9,la Nova Esquerra de l'Eixample,45,2123,50,2,2
2023-01-01,2,Eixample,9,la Nova Esquerra de l'Eixample,45,2123,84,3,1
2023-01-01,2,Eixample,9,la Nova Esquerra de l'Eixample,45,2123,71,3,2
2023-01-01,2,Eixample,9,la Nova Esquerra de l'Eixample,46,2124,515,1,1
2023-01-01,2,Eixample,9,la Nova Esquerra de l'Eixample,46,2124,422,1,2
2023-01-01,2,Eixample,9,la Nova Esquerra de l'Eixample,46,2124,26,2,1
2023-01-01,2,Eixample,9,la Nova Esquerra de l'Eixample,46,2124,31,2,2
2023-01-01,2,Eixample,9,la Nova Esquerra de l'Eixample,46,2124,76,3,1
2023-01-01,2,Eixample,9,la Nova Esquerra de l'Eixample,46,2124,59,3,2
2023-01-01,2,Eixample,9,la Nova Esquerra de l'Eixample,46,2125,759,1,1
2023-01-01,2,Eixample,9,la Nova Esquerra de l'Eixample,46,2125,599,1,2
2023-01-01,2,Eixample,9,la Nova Esquerra de l'Eixample,46,2125,41,2,1
2023-01-01,2,Eixample,9,la Nova Esquerra de l'Eixample,46,2125,34,2,2
2023-01-01,2,Eixample,9,la Nova Esquerra de l'Eixample,46,2125,111,3,1
2023-01-01,2,Eixample,9,la Nova Esquerra de l'Eixample,46,2125,108,3,2
2023-01-01,2,Eixample,9,la Nova Esquerra de l'Eixample,46,2126,641,1,1
2023-01-01,2,Eixample,9,la Nova Esquerra de l'Eixample,46,2126,534,1,2
2023-01-01,2,Eixample,9,la Nova Esquerra de l'Eixample,46,2126,36,2,1
2023-01-01,2,Eixample,9,la Nova Esquerra de l'Eixample,46,2126,39,2,2
2023-01-01,2,Eixample,9,la Nova Esquerra de l'Eixample,46,2126,87,3,1
2023-01-01,2,Eixample,9,la Nova Esquerra de l'Eixample,46,2126,70,3,2
2023-01-01,2,Eixample,9,la Nova Esquerra de l'Eixample,46,2126,..,4,1
2023-01-01,2,Eixample,9,la Nova Esquerra de l'Eixample,46,2127,461,1,1
2023-01-01,2,Eixample,9,la Nova Esquerra de l'Eixample,46,2127,403,1,2
2023-01-01,2,Eixample,9,la Nova Esquerra de l'Eixample,46,2127,56,2,1
2023-01-01,2,Eixample,9,la Nova Esquerra de l'Eixample,46,2127,55,2,2
2023-01-01,2,Eixample,9,la Nova Esquerra de l'Eixample,46,2127,131,3,1
2023-01-01,2,Eixample,9,la Nova Esquerra de l'Eixample,46,2127,93,3,2
2023-01-01,2,Eixample,9,la Nova Esquerra de l'Eixample,46,2127,..,4,2
2023-01-01,2,Eixample,9,la Nova Esquerra de l'Eixample,46,2128,514,1,1
2023-01-01,2,Eixample,9,la Nova Esquerra de l'Eixample,46,2128,429,1,2
2023-01-01,2,Eixample,9,la Nova Esquerra de l'Eixample,46,2128,43,2,1
2023-01-01,2,Eixample,9,la Nova Esquerra de l'Eixample,46,2128,53,2,2
2023-01-01,2,Eixample,9,la Nova Esquerra de l'Eixample,46,2128,151,3,1
2023-01-01,2,Eixample,9,la Nova Esquerra de l'Eixample,46,2128,122,3,2
2023-01-01,2,Eixample,9,la Nova Esquerra de l'Eixample,46,2129,657,1,1
2023-01-01,2,Eixample,9,la Nova Esquerra de l'Eixample,46,2129,559,1,2
2023-01-01,2,Eixample,9,la Nova Esquerra de l'Eixample,46,2129,46,2,1
