Codi_Incident,Descripcio_Incident,Codi_districte,Nom_districte,Codi_barri,Nom_barri,NK_Any,Mes_any,Nom_mes,Numero_incidents_GUB
222,INFRACCIONS EN MOVIMENT,05,Sarrià-Sant Gervasi,22,"Vallvidrera, el Tibidabo i les Planes",2025,12,desembre,5
222,INFRACCIONS EN MOVIMENT,05,Sarrià-Sant Gervasi,23,Sarrià,2025,1,gener,15
222,INFRACCIONS EN MOVIMENT,05,Sarrià-Sant Gervasi,23,Sarrià,2025,2,febrer,29
222,INFRACCIONS EN MOVIMENT,05,Sarrià-Sant Gervasi,23,Sarrià,2025,3,març,33
222,INFRACCIONS EN MOVIMENT,05,Sarrià-Sant Gervasi,23,Sarrià,2025,4,abril,26
222,INFRACCIONS EN MOVIMENT,05,Sarrià-Sant Gervasi,23,Sarrià,2025,5,maig,16
222,INFRACCIONS EN MOVIMENT,05,Sarrià-Sant Gervasi,23,Sarrià,2025,6,juny,25
222,INFRACCIONS EN MOVIMENT,05,Sarrià-Sant Gervasi,23,Sarrià,2025,7,juliol,34
222,INFRACCIONS EN MOVIMENT,05,Sarrià-Sant Gervasi,23,Sarrià,2025,8,agost,21
222,INFRACCIONS EN MOVIMENT,05,Sarrià-Sant Gervasi,23,Sarrià,2025,9,setembre,31
222,INFRACCIONS EN MOVIMENT,05,Sarrià-Sant Gervasi,23,Sarrià,2025,10,octubre,34
222,INFRACCIONS EN MOVIMENT,05,Sarrià-Sant Gervasi,23,Sarrià,2025,11,novembre,10
222,INFRACCIONS EN MOVIMENT,05,Sarrià-Sant Gervasi,23,Sarrià,2025,12,desembre,14
222,INFRACCIONS EN MOVIMENT,05,Sarrià-Sant Gervasi,24,les Tres Torres,2025,1,gener,8
222,INFRACCIONS EN MOVIMENT,05,Sarrià-Sant Gervasi,24,les Tres Torres,2025,2,febrer,16
222,INFRACCIONS EN MOVIMENT,05,Sarrià-Sant Gervasi,24,les Tres Torres,2025,3,març,18
222,INFRACCIONS EN MOVIMENT,05,Sarrià-Sant Gervasi,24,les Tres Torres,2025,4,abril,9
222,INFRACCIONS EN MOVIMENT,05,Sarrià-Sant Gervasi,24,les Tres Torres,2025,5,maig,13
222,INFRACCIONS EN MOVIMENT,05,Sarrià-Sant Gervasi,24,les Tres Torres,2025,6,juny,11
222,INFRACCIONS EN MOVIMENT,05,Sarrià-Sant Gervasi,24,les Tres Torres,2025,7,juliol,17
222,INFRACCIONS EN MOVIMENT,05,Sarrià-Sant Gervasi,24,les Tres Torres,2025,8,agost,10
222,INFRACCIONS EN MOVIMENT,05,Sarrià-Sant Gervasi,24,les Tres Torres,2025,9,setembre,15
222,INFRACCIONS EN MOVIMENT,05,Sarrià-Sant Gervasi,24,les Tres Torres,2025,10,octubre,7
222,INFRACCIONS EN MOVIMENT,05,Sarrià-Sant Gervasi,24,les Tres Torres,2025,11,novembre,7
222,INFRACCIONS EN MOVIMENT,05,Sarrià-Sant Gervasi,24,les Tres Torres,2025,12,desembre,13
222,INFRACCIONS EN MOVIMENT,05,Sarrià-Sant Gervasi,25,Sant Gervasi - la Bonanova,2025,1,gener,17
222,INFRACCIONS EN MOVIMENT,05,Sarrià-Sant Gervasi,25,Sant Gervasi - la Bonanova,2025,2,febrer,25
222,INFRACCIONS EN MOVIMENT,05,Sarrià-Sant Gervasi,25,Sant Gervasi - la Bonanova,2025,3,març,27
222,INFRACCIONS EN MOVIMENT,05,Sarrià-Sant Gervasi,25,Sant Gervasi - la Bonanova,2025,4,abril,33
222,INFRACCIONS EN MOVIMENT,05,Sarrià-Sant Gervasi,25,Sant Gervasi - la Bonanova,2025,5,maig,26
222,INFRACCIONS EN MOVIMENT,05,Sarrià-Sant Gervasi,25,Sant Gervasi - la Bonanova,2025,6,juny,20
222,INFRACCIONS EN MOVIMENT,05,Sarrià-Sant Gervasi,25,Sant Gervasi - la Bonanova,2025,7,juliol,39
222,INFRACCIONS EN MOVIMENT,05,Sarrià-Sant Gervasi,25,Sant Gervasi - la Bonanova,2025,8,agost,23
222,INFRACCIONS EN MOVIMENT,05,Sarrià-Sant Gervasi,25,Sant Gervasi - la Bonanova,2025,9,setembre,36
222,INFRACCIONS EN MOVIMENT,05,Sarrià-Sant Gervasi,25,Sant Gervasi - la Bonanova,2025,10,octubre,19
222,INFRACCIONS EN MOVIMENT,05,Sarrià-Sant Gervasi,25,Sant Gervasi - la Bonanova,2025,11,novembre,20
222,INFRACCIONS EN MOVIMENT,05,Sarrià-Sant Gervasi,25,Sant Gervasi - la Bonanova,2025,12,desembre,16
222,INFRACCIONS EN MOVIMENT,05,Sarrià-Sant Gervasi,26,Sant Gervasi - Galvany,2025,1,gener,62
222,INFRACCIONS EN MOVIMENT,05,Sarrià-Sant Gervasi,26,Sant Gervasi - Galvany,2025,2,febrer,97
222,INFRACCIONS EN MOVIMENT,05,Sarrià-Sant Gervasi,26,Sant Gervasi - Galvany,2025,3,març,78
222,INFRACCIONS EN MOVIMENT,05,Sarrià-Sant Gervasi,26,Sant Gervasi - Galvany,2025,4,abril,89
222,INFRACCIONS EN MOVIMENT,05,Sarrià-Sant Gervasi,26,Sant Gervasi - Galvany,2025,5,maig,54
222,INFRACCIONS EN MOVIMENT,05,Sarrià-Sant Gervasi,26,Sant Gervasi - Galvany,2025,6,juny,64
222,INFRACCIONS EN MOVIMENT,05,Sarrià-Sant Gervasi,26,Sant Gervasi - Galvany,2025,7,juliol,80
222,INFRACCIONS EN MOVIMENT,05,Sarrià-Sant Gervasi,26,Sant Gervasi - Galvany,2025,8,agost,81
222,INFRACCIONS EN MOVIMENT,05,Sarrià-Sant Gervasi,26,Sant Gervasi - Galvany,2025,9,setembre,66
222,INFRACCIONS EN MOVIMENT,05,Sarrià-Sant Gervasi,26,Sant Gervasi - Galvany,2025,10,octubre,62
222,INFRACCIONS EN MOVIMENT,05,Sarrià-Sant Gervasi,26,Sant Gervasi - Galvany,2025,11,novembre,71
222,INFRACCIONS EN MOVIMENT,05,Sarrià-Sant Gervasi,26,Sant Gervasi - Galvany,2025,12,desembre,48
222,INFRACCIONS EN MOVIMENT,05,Sarrià-Sant Gervasi,27,el Putxet i el Farró,2025,1,gener,8
222,INFRACCIONS EN MOVIMENT,05,Sarrià-Sant Gervasi,27,el Putxet i el Farró,2025,2,febrer,15
222,INFRACCIONS EN MOVIMENT,05,Sarrià-Sant Gervasi,27,el Putxet i el Farró,2025,3,març,10
222,INFRACCIONS EN MOVIMENT,05,Sarrià-Sant Gervasi,27,el Putxet i el Farró,2025,4,abril,12
222,INFRACCIONS EN MOVIMENT,05,Sarrià-Sant Gervasi,27,el Putxet i el Farró,2025,5,maig,13
222,INFRACCIONS EN MOVIMENT,05,Sarrià-Sant Gervasi,27,el Putxet i el Farró,2025,6,juny,10
222,INFRACCIONS EN MOVIMENT,05,Sarrià-Sant Gervasi,27,el Putxet i el Farró,2025,7,juliol,20
222,INFRACCIONS EN MOVIMENT,05,Sarrià-Sant Gervasi,27,el Putxet i el Farró,2025,8,agost,24
222,INFRACCIONS EN MOVIMENT,05,Sarrià-Sant Gervasi,27,el Putxet i el Farró,2025,9,setembre,16
222,INFRACCIONS EN MOVIMENT,05,Sarrià-Sant Gervasi,27,el Putxet i el Farró,2025,10,octubre,6
222,INFRACCIONS EN MOVIMENT,05,Sarrià-Sant Gervasi,27,el Putxet i el Farró,2025,11,novembre,10
222,INFRACCIONS EN MOVIMENT,05,Sarrià-Sant Gervasi,27,el Putxet i el Farró,2025,12,desembre,11
222,INFRACCIONS EN MOVIMENT,06,Gràcia,28,Vallcarca i els Penitents,2025,1,gener,24
222,INFRACCIONS EN MOVIMENT,06,Gràcia,28,Vallcarca i els Penitents,2025,2,febrer,32
222,INFRACCIONS EN MOVIMENT,06,Gràcia,28,Vallcarca i els Penitents,2025,3,març,31
222,INFRACCIONS EN MOVIMENT,06,Gràcia,28,Vallcarca i els Penitents,2025,4,abril,37
222,INFRACCIONS EN MOVIMENT,06,Gràcia,28,Vallcarca i els Penitents,2025,5,maig,33
222,INFRACCIONS EN MOVIMENT,06,Gràcia,28,Vallcarca i els Penitents,2025,6,juny,21
222,INFRACCIONS EN MOVIMENT,06,Gràcia,28,Vallcarca i els Penitents,2025,7,juliol,40
222,INFRACCIONS EN MOVIMENT,06,Gràcia,28,Vallcarca i els Penitents,2025,8,agost,45
222,INFRACCIONS EN MOVIMENT,06,Gràcia,28,Vallcarca i els Penitents,2025,9,setembre,18
222,INFRACCIONS EN MOVIMENT,06,Gràcia,28,Vallcarca i els Penitents,2025,10,octubre,20
222,INFRACCIONS EN MOVIMENT,06,Gràcia,28,Vallcarca i els Penitents,2025,11,novembre,23
222,INFRACCIONS EN MOVIMENT,06,Gràcia,28,Vallcarca i els Penitents,2025,12,desembre,22
222,INFRACCIONS EN MOVIMENT,06,Gràcia,29,el Coll,2025,1,gener,4
222,INFRACCIONS EN MOVIMENT,06,Gràcia,29,el Coll,2025,2,febrer,2
222,INFRACCIONS EN MOVIMENT,06,Gràcia,29,el Coll,2025,3,març,3
222,INFRACCIONS EN MOVIMENT,06,Gràcia,29,el Coll,2025,4,abril,3
222,INFRACCIONS EN MOVIMENT,06,Gràcia,29,el Coll,2025,5,maig,5
222,INFRACCIONS EN MOVIMENT,06,Gràcia,29,el Coll,2025,6,juny,1
222,INFRACCIONS EN MOVIMENT,06,Gràcia,29,el Coll,2025,7,juliol,3
222,INFRACCIONS EN MOVIMENT,06,Gràcia,29,el Coll,2025,8,agost,2
222,INFRACCIONS EN MOVIMENT,06,Gràcia,29,el Coll,2025,9,setembre,2
222,INFRACCIONS EN MOVIMENT,06,Gràcia,29,el Coll,2025,10,octubre,3
222,INFRACCIONS EN MOVIMENT,06,Gràcia,29,el Coll,2025,11,novembre,3
222,INFRACCIONS EN MOVIMENT,06,Gràcia,29,el Coll,2025,12,desembre,1
222,INFRACCIONS EN MOVIMENT,06,Gràcia,30,la Salut,2025,1,gener,9
222,INFRACCIONS EN MOVIMENT,06,Gràcia,30,la Salut,2025,2,febrer,20
222,INFRACCIONS EN MOVIMENT,06,Gràcia,30,la Salut,2025,3,març,10
222,INFRACCIONS EN MOVIMENT,06,Gràcia,30,la Salut,2025,4,abril,12
222,INFRACCIONS EN MOVIMENT,06,Gràcia,30,la Salut,2025,5,maig,9
222,INFRACCIONS EN MOVIMENT,06,Gràcia,30,la Salut,2025,6,juny,17
222,INFRACCIONS EN MOVIMENT,06,Gràcia,30,la Salut,2025,7,juliol,12
222,INFRACCIONS EN MOVIMENT,06,Gràcia,30,la Salut,2025,8,agost,17
222,INFRACCIONS EN MOVIMENT,06,Gràcia,30,la Salut,2025,9,setembre,5
222,INFRACCIONS EN MOVIMENT,06,Gràcia,30,la Salut,2025,10,octubre,4
222,INFRACCIONS EN MOVIMENT,06,Gràcia,30,la Salut,2025,11,novembre,7
222,INFRACCIONS EN MOVIMENT,06,Gràcia,30,la Salut,2025,12,desembre,4
222,INFRACCIONS EN MOVIMENT,06,Gràcia,31,la Vila de Gràcia,2025,1,gener,39
222,INFRACCIONS EN MOVIMENT,06,Gràcia,31,la Vila de Gràcia,2025,2,febrer,57
222,INFRACCIONS EN MOVIMENT,06,Gràcia,31,la Vila de Gràcia,2025,3,març,40
222,INFRACCIONS EN MOVIMENT,06,Gràcia,31,la Vila de Gràcia,2025,4,abril,53
222,INFRACCIONS EN MOVIMENT,06,Gràcia,31,la Vila de Gràcia,2025,5,maig,37
222,INFRACCIONS EN MOVIMENT,06,Gràcia,31,la Vila de Gràcia,2025,6,juny,30
222,INFRACCIONS EN MOVIMENT,06,Gràcia,31,la Vila de Gràcia,2025,7,juliol,47
222,INFRACCIONS EN MOVIMENT,06,Gràcia,31,la Vila de Gràcia,2025,8,agost,47
222,INFRACCIONS EN MOVIMENT,06,Gràcia,31,la Vila de Gràcia,2025,9,setembre,34
222,INFRACCIONS EN MOVIMENT,06,Gràcia,31,la Vila de Gràcia,2025,10,octubre,41
222,INFRACCIONS EN MOVIMENT,06,Gràcia,31,la Vila de Gràcia,2025,11,novembre,29
222,INFRACCIONS EN MOVIMENT,06,Gràcia,31,la Vila de Gràcia,2025,12,desembre,35
222,INFRACCIONS EN MOVIMENT,06,Gràcia,32,el Camp d'en Grassot i Gràcia Nova,2025,1,gener,13
222,INFRACCIONS EN MOVIMENT,06,Gràcia,32,el Camp d'en Grassot i Gràcia Nova,2025,2,febrer,23
222,INFRACCIONS EN MOVIMENT,06,Gràcia,32,el Camp d'en Grassot i Gràcia Nova,2025,3,març,10
222,INFRACCIONS EN MOVIMENT,06,Gràcia,32,el Camp d'en Grassot i Gràcia Nova,2025,4,abril,16
222,INFRACCIONS EN MOVIMENT,06,Gràcia,32,el Camp d'en Grassot i Gràcia Nova,2025,5,maig,14
222,INFRACCIONS EN MOVIMENT,06,Gràcia,32,el Camp d'en Grassot i Gràcia Nova,2025,6,juny,16
222,INFRACCIONS EN MOVIMENT,06,Gràcia,32,el Camp d'en Grassot i Gràcia Nova,2025,7,juliol,22
222,INFRACCIONS EN MOVIMENT,06,Gràcia,32,el Camp d'en Grassot i Gràcia Nova,2025,8,agost,21
222,INFRACCIONS EN MOVIMENT,06,Gràcia,32,el Camp d'en Grassot i Gràcia Nova,2025,9,setembre,21
222,INFRACCIONS EN MOVIMENT,06,Gràcia,32,el Camp d'en Grassot i Gràcia Nova,2025,10,octubre,12
222,INFRACCIONS EN MOVIMENT,06,Gràcia,32,el Camp d'en Grassot i Gràcia Nova,2025,11,novembre,18
222,INFRACCIONS EN MOVIMENT,06,Gràcia,32,el Camp d'en Grassot i Gràcia Nova,2025,12,desembre,7
222,INFRACCIONS EN MOVIMENT,07,Horta-Guinardó,33,el Baix Guinardó,2025,1,gener,14
222,INFRACCIONS EN MOVIMENT,07,Horta-Guinardó,33,el Baix Guinardó,2025,2,febrer,20
222,INFRACCIONS EN MOVIMENT,07,Horta-Guinardó,33,el Baix Guinardó,2025,3,març,20
222,INFRACCIONS EN MOVIMENT,07,Horta-Guinardó,33,el Baix Guinardó,2025,4,abril,11
222,INFRACCIONS EN MOVIMENT,07,Horta-Guinardó,33,el Baix Guinardó,2025,5,maig,9
222,INFRACCIONS EN MOVIMENT,07,Horta-Guinardó,33,el Baix Guinardó,2025,6,juny,13
222,INFRACCIONS EN MOVIMENT,07,Horta-Guinardó,33,el Baix Guinardó,2025,7,juliol,19
222,INFRACCIONS EN MOVIMENT,07,Horta-Guinardó,33,el Baix Guinardó,2025,8,agost,20
222,INFRACCIONS EN MOVIMENT,07,Horta-Guinardó,33,el Baix Guinardó,2025,9,setembre,17
222,INFRACCIONS EN MOVIMENT,07,Horta-Guinardó,33,el Baix Guinardó,2025,10,octubre,18
222,INFRACCIONS EN MOVIMENT,07,Horta-Guinardó,33,el Baix Guinardó,2025,11,novembre,15
222,INFRACCIONS EN MOVIMENT,07,Horta-Guinardó,33,el Baix Guinardó,2025,12,desembre,7
222,INFRACCIONS EN MOVIMENT,07,Horta-Guinardó,34,Can Baró,2025,1,gener,2
222,INFRACCIONS EN MOVIMENT,07,Horta-Guinardó,34,Can Baró,2025,2,febrer,6
222,INFRACCIONS EN MOVIMENT,07,Horta-Guinardó,34,Can Baró,2025,3,març,7
222,INFRACCIONS EN MOVIMENT,07,Horta-Guinardó,34,Can Baró,2025,4,abril,7
222,INFRACCIONS EN MOVIMENT,07,Horta-Guinardó,34,Can Baró,2025,5,maig,1
222,INFRACCIONS EN MOVIMENT,07,Horta-Guinardó,34,Can Baró,2025,6,juny,1
222,INFRACCIONS EN MOVIMENT,07,Horta-Guinardó,34,Can Baró,2025,7,juliol,7
222,INFRACCIONS EN MOVIMENT,07,Horta-Guinardó,34,Can Baró,2025,8,agost,5
222,INFRACCIONS EN MOVIMENT,07,Horta-Guinardó,34,Can Baró,2025,9,setembre,4
222,INFRACCIONS EN MOVIMENT,07,Horta-Guinardó,34,Can Baró,2025,10,octubre,4
222,INFRACCIONS EN MOVIMENT,07,Horta-Guinardó,34,Can Baró,2025,11,novembre,1
222,INFRACCIONS EN MOVIMENT,07,Horta-Guinardó,34,Can Baró,2025,12,desembre,5
222,INFRACCIONS EN MOVIMENT,07,Horta-Guinardó,35,el Guinardó,2025,1,gener,17
222,INFRACCIONS EN MOVIMENT,07,Horta-Guinardó,35,el Guinardó,2025,2,febrer,25
222,INFRACCIONS EN MOVIMENT,07,Horta-Guinardó,35,el Guinardó,2025,3,març,16
222,INFRACCIONS EN MOVIMENT,07,Horta-Guinardó,35,el Guinardó,2025,4,abril,26
222,INFRACCIONS EN MOVIMENT,07,Horta-Guinardó,35,el Guinardó,2025,5,maig,17
222,INFRACCIONS EN MOVIMENT,07,Horta-Guinardó,35,el Guinardó,2025,6,juny,25
222,INFRACCIONS EN MOVIMENT,07,Horta-Guinardó,35,el Guinardó,2025,7,juliol,23
222,INFRACCIONS EN MOVIMENT,07,Horta-Guinardó,35,el Guinardó,2025,8,agost,23
222,INFRACCIONS EN MOVIMENT,07,Horta-Guinardó,35,el Guinardó,2025,9,setembre,32
222,INFRACCIONS EN MOVIMENT,07,Horta-Guinardó,35,el Guinardó,2025,10,octubre,25
222,INFRACCIONS EN MOVIMENT,07,Horta-Guinardó,35,el Guinardó,2025,11,novembre,16
222,INFRACCIONS EN MOVIMENT,07,Horta-Guinardó,35,el Guinardó,2025,12,desembre,14
222,INFRACCIONS EN MOVIMENT,07,Horta-Guinardó,36,la Font d'en Fargues,2025,1,gener,9
222,INFRACCIONS EN MOVIMENT,07,Horta-Guinardó,36,la Font d'en Fargues,2025,2,febrer,12
222,INFRACCIONS EN MOVIMENT,07,Horta-Guinardó,36,la Font d'en Fargues,2025,3,març,9
222,INFRACCIONS EN MOVIMENT,07,Horta-Guinardó,36,la Font d'en Fargues,2025,4,abril,4
222,INFRACCIONS EN MOVIMENT,07,Horta-Guinardó,36,la Font d'en Fargues,2025,5,maig,6
222,INFRACCIONS EN MOVIMENT,07,Horta-Guinardó,36,la Font d'en Fargues,2025,6,juny,7
222,INFRACCIONS EN MOVIMENT,07,Horta-Guinardó,36,la Font d'en Fargues,2025,7,juliol,12
222,INFRACCIONS EN MOVIMENT,07,Horta-Guinardó,36,la Font d'en Fargues,2025,8,agost,4
222,INFRACCIONS EN MOVIMENT,07,Horta-Guinardó,36,la Font d'en Fargues,2025,9,setembre,8
222,INFRACCIONS EN MOVIMENT,07,Horta-Guinardó,36,la Font d'en Fargues,2025,10,octubre,13
222,INFRACCIONS EN MOVIMENT,07,Horta-Guinardó,36,la Font d'en Fargues,2025,11,novembre,6
222,INFRACCIONS EN MOVIMENT,07,Horta-Guinardó,36,la Font d'en Fargues,2025,12,desembre,6
222,INFRACCIONS EN MOVIMENT,07,Horta-Guinardó,37,el Carmel,2025,1,gener,9
222,INFRACCIONS EN MOVIMENT,07,Horta-Guinardó,37,el Carmel,2025,2,febrer,15
222,INFRACCIONS EN MOVIMENT,07,Horta-Guinardó,37,el Carmel,2025,3,març,14
222,INFRACCIONS EN MOVIMENT,07,Horta-Guinardó,37,el Carmel,2025,4,abril,14
222,INFRACCIONS EN MOVIMENT,07,Horta-Guinardó,37,el Carmel,2025,5,maig,16
222,INFRACCIONS EN MOVIMENT,07,Horta-Guinardó,37,el Carmel,2025,6,juny,11
222,INFRACCIONS EN MOVIMENT,07,Horta-Guinardó,37,el Carmel,2025,7,juliol,16
222,INFRACCIONS EN MOVIMENT,07,Horta-Guinardó,37,el Carmel,2025,8,agost,14
222,INFRACCIONS EN MOVIMENT,07,Horta-Guinardó,37,el Carmel,2025,9,setembre,10
222,INFRACCIONS EN MOVIMENT,07,Horta-Guinardó,37,el Carmel,2025,10,octubre,14
222,INFRACCIONS EN MOVIMENT,07,Horta-Guinardó,37,el Carmel,2025,11,novembre,14
222,INFRACCIONS EN MOVIMENT,07,Horta-Guinardó,37,el Carmel,2025,12,desembre,3
222,INFRACCIONS EN MOVIMENT,07,Horta-Guinardó,38,la Teixonera,2025,1,gener,6
222,INFRACCIONS EN MOVIMENT,07,Horta-Guinardó,38,la Teixonera,2025,2,febrer,6
222,INFRACCIONS EN MOVIMENT,07,Horta-Guinardó,38,la Teixonera,2025,3,març,3
222,INFRACCIONS EN MOVIMENT,07,Horta-Guinardó,38,la Teixonera,2025,4,abril,7
222,INFRACCIONS EN MOVIMENT,07,Horta-Guinardó,38,la Teixonera,2025,5,maig,4
222,INFRACCIONS EN MOVIMENT,07,Horta-Guinardó,38,la Teixonera,2025,6,juny,2
222,INFRACCIONS EN MOVIMENT,07,Horta-Guinardó,38,la Teixonera,2025,7,juliol,7
222,INFRACCIONS EN MOVIMENT,07,Horta-Guinardó,38,la Teixonera,2025,8,agost,6
222,INFRACCIONS EN MOVIMENT,07,Horta-Guinardó,38,la Teixonera,2025,9,setembre,5
222,INFRACCIONS EN MOVIMENT,07,Horta-Guinardó,38,la Teixonera,2025,10,octubre,7
222,INFRACCIONS EN MOVIMENT,07,Horta-Guinardó,38,la Teixonera,2025,11,novembre,4
222,INFRACCIONS EN MOVIMENT,07,Horta-Guinardó,38,la Teixonera,2025,12,desembre,4
222,INFRACCIONS EN MOVIMENT,07,Horta-Guinardó,39,Sant Genís dels Agudells,2025,1,gener,2
222,INFRACCIONS EN MOVIMENT,07,Horta-Guinardó,39,Sant Genís dels Agudells,2025,2,febrer,7
222,INFRACCIONS EN MOVIMENT,07,Horta-Guinardó,39,Sant Genís dels Agudells,2025,3,març,14
222,INFRACCIONS EN MOVIMENT,07,Horta-Guinardó,39,Sant Genís dels Agudells,2025,4,abril,12
222,INFRACCIONS EN MOVIMENT,07,Horta-Guinardó,39,Sant Genís dels Agudells,2025,5,maig,16
222,INFRACCIONS EN MOVIMENT,07,Horta-Guinardó,39,Sant Genís dels Agudells,2025,6,juny,15
222,INFRACCIONS EN MOVIMENT,07,Horta-Guinardó,39,Sant Genís dels Agudells,2025,7,juliol,16
222,INFRACCIONS EN MOVIMENT,07,Horta-Guinardó,39,Sant Genís dels Agudells,2025,8,agost,12
222,INFRACCIONS EN MOVIMENT,07,Horta-Guinardó,39,Sant Genís dels Agudells,2025,9,setembre,7
222,INFRACCIONS EN MOVIMENT,07,Horta-Guinardó,39,Sant Genís dels Agudells,2025,10,octubre,3
222,INFRACCIONS EN MOVIMENT,07,Horta-Guinardó,39,Sant Genís dels Agudells,2025,11,novembre,5
222,INFRACCIONS EN MOVIMENT,07,Horta-Guinardó,40,Montbau,2025,1,gener,9
222,INFRACCIONS EN MOVIMENT,07,Horta-Guinardó,40,Montbau,2025,2,febrer,13
222,INFRACCIONS EN MOVIMENT,07,Horta-Guinardó,40,Montbau,2025,3,març,12
222,INFRACCIONS EN MOVIMENT,07,Horta-Guinardó,40,Montbau,2025,4,abril,21
222,INFRACCIONS EN MOVIMENT,07,Horta-Guinardó,40,Montbau,2025,5,maig,8
222,INFRACCIONS EN MOVIMENT,07,Horta-Guinardó,40,Montbau,2025,6,juny,11
222,INFRACCIONS EN MOVIMENT,07,Horta-Guinardó,40,Montbau,2025,7,juliol,14
222,INFRACCIONS EN MOVIMENT,07,Horta-Guinardó,40,Montbau,2025,8,agost,14
222,INFRACCIONS EN MOVIMENT,07,Horta-Guinardó,40,Montbau,2025,9,setembre,9
222,INFRACCIONS EN MOVIMENT,07,Horta-Guinardó,40,Montbau,2025,10,octubre,5
222,INFRACCIONS EN MOVIMENT,07,Horta-Guinardó,40,Montbau,2025,11,novembre,5
222,INFRACCIONS EN MOVIMENT,07,Horta-Guinardó,40,Montbau,2025,12,desembre,5
222,INFRACCIONS EN MOVIMENT,07,Horta-Guinardó,41,la Vall d'Hebron,2025,1,gener,21
222,INFRACCIONS EN MOVIMENT,07,Horta-Guinardó,41,la Vall d'Hebron,2025,2,febrer,16
222,INFRACCIONS EN MOVIMENT,07,Horta-Guinardó,41,la Vall d'Hebron,2025,3,març,19
222,INFRACCIONS EN MOVIMENT,07,Horta-Guinardó,41,la Vall d'Hebron,2025,4,abril,23
222,INFRACCIONS EN MOVIMENT,07,Horta-Guinardó,41,la Vall d'Hebron,2025,5,maig,16
222,INFRACCIONS EN MOVIMENT,07,Horta-Guinardó,41,la Vall d'Hebron,2025,6,juny,13
222,INFRACCIONS EN MOVIMENT,07,Horta-Guinardó,41,la Vall d'Hebron,2025,7,juliol,15
222,INFRACCIONS EN MOVIMENT,07,Horta-Guinardó,41,la Vall d'Hebron,2025,8,agost,21
222,INFRACCIONS EN MOVIMENT,07,Horta-Guinardó,41,la Vall d'Hebron,2025,9,setembre,25
222,INFRACCIONS EN MOVIMENT,07,Horta-Guinardó,41,la Vall d'Hebron,2025,10,octubre,21
222,INFRACCIONS EN MOVIMENT,07,Horta-Guinardó,41,la Vall d'Hebron,2025,11,novembre,15
222,INFRACCIONS EN MOVIMENT,07,Horta-Guinardó,41,la Vall d'Hebron,2025,12,desembre,19
222,INFRACCIONS EN MOVIMENT,07,Horta-Guinardó,42,la Clota,2025,1,gener,5
222,INFRACCIONS EN MOVIMENT,07,Horta-Guinardó,42,la Clota,2025,2,febrer,8
222,INFRACCIONS EN MOVIMENT,07,Horta-Guinardó,42,la Clota,2025,3,març,4
222,INFRACCIONS EN MOVIMENT,07,Horta-Guinardó,42,la Clota,2025,5,maig,4
222,INFRACCIONS EN MOVIMENT,07,Horta-Guinardó,42,la Clota,2025,6,juny,1
222,INFRACCIONS EN MOVIMENT,07,Horta-Guinardó,42,la Clota,2025,7,juliol,5
222,INFRACCIONS EN MOVIMENT,07,Horta-Guinardó,42,la Clota,2025,8,agost,2
222,INFRACCIONS EN MOVIMENT,07,Horta-Guinardó,42,la Clota,2025,9,setembre,8
222,INFRACCIONS EN MOVIMENT,07,Horta-Guinardó,42,la Clota,2025,10,octubre,2
222,INFRACCIONS EN MOVIMENT,07,Horta-Guinardó,42,la Clota,2025,11,novembre,5
222,INFRACCIONS EN MOVIMENT,07,Horta-Guinardó,42,la Clota,2025,12,desembre,3
222,INFRACCIONS EN MOVIMENT,07,Horta-Guinardó,43,Horta,2025,1,gener,24
222,INFRACCIONS EN MOVIMENT,07,Horta-Guinardó,43,Horta,2025,2,febrer,34
222,INFRACCIONS EN MOVIMENT,07,Horta-Guinardó,43,Horta,2025,3,març,24
222,INFRACCIONS EN MOVIMENT,07,Horta-Guinardó,43,Horta,2025,4,abril,33
222,INFRACCIONS EN MOVIMENT,07,Horta-Guinardó,43,Horta,2025,5,maig,30
222,INFRACCIONS EN MOVIMENT,07,Horta-Guinardó,43,Horta,2025,6,juny,19
222,INFRACCIONS EN MOVIMENT,07,Horta-Guinardó,43,Horta,2025,7,juliol,46
222,INFRACCIONS EN MOVIMENT,07,Horta-Guinardó,43,Horta,2025,8,agost,36
222,INFRACCIONS EN MOVIMENT,07,Horta-Guinardó,43,Horta,2025,9,setembre,50
222,INFRACCIONS EN MOVIMENT,07,Horta-Guinardó,43,Horta,2025,10,octubre,28
222,INFRACCIONS EN MOVIMENT,07,Horta-Guinardó,43,Horta,2025,11,novembre,31
222,INFRACCIONS EN MOVIMENT,07,Horta-Guinardó,43,Horta,2025,12,desembre,22
222,INFRACCIONS EN MOVIMENT,08,Nou Barris,44,Vilapicina i la Torre Llobeta,2025,1,gener,29
222,INFRACCIONS EN MOVIMENT,08,Nou Barris,44,Vilapicina i la Torre Llobeta,2025,2,febrer,30
222,INFRACCIONS EN MOVIMENT,08,Nou Barris,44,Vilapicina i la Torre Llobeta,2025,3,març,23
222,INFRACCIONS EN MOVIMENT,08,Nou Barris,44,Vilapicina i la Torre Llobeta,2025,4,abril,29
222,INFRACCIONS EN MOVIMENT,08,Nou Barris,44,Vilapicina i la Torre Llobeta,2025,5,maig,16
222,INFRACCIONS EN MOVIMENT,08,Nou Barris,44,Vilapicina i la Torre Llobeta,2025,6,juny,25
