Data_Referencia,Codi_Districte,Nom_Districte,Codi_Barri,Nom_Barri,Valor,LLOC_NAIX,EDAT_Q,SEXE
2025-01-01,2,Eixample,5,el Fort Pienc,516,1,12,1
2025-01-01,2,Eixample,5,el Fort Pienc,472,1,12,2
2025-01-01,2,Eixample,5,el Fort Pienc,466,1,13,1
2025-01-01,2,Eixample,5,el Fort Pienc,394,1,13,2
2025-01-01,2,Eixample,5,el Fort Pienc,367,1,14,1
2025-01-01,2,Eixample,5,el Fort Pienc,305,1,14,2
2025-01-01,2,Eixample,5,el Fort Pienc,362,1,15,1
2025-01-01,2,Eixample,5,el Fort Pienc,248,1,15,2
2025-01-01,2,Eixample,5,el Fort Pienc,298,1,16,1
2025-01-01,2,Eixample,5,el Fort Pienc,181,1,16,2
2025-01-01,2,Eixample,5,el Fort Pienc,181,1,17,1
2025-01-01,2,Eixample,5,el Fort Pienc,95,1,17,2
2025-01-01,2,Eixample,5,el Fort Pienc,137,1,18,1
2025-01-01,2,Eixample,5,el Fort Pienc,56,1,18,2
2025-01-01,2,Eixample,5,el Fort Pienc,41,1,19,1
2025-01-01,2,Eixample,5,el Fort Pienc,7,1,19,2
2025-01-01,2,Eixample,5,el Fort Pienc,8,1,20,1
2025-01-01,2,Eixample,5,el Fort Pienc,20,2,0,1
2025-01-01,2,Eixample,5,el Fort Pienc,16,2,0,2
2025-01-01,2,Eixample,5,el Fort Pienc,19,2,1,1
2025-01-01,2,Eixample,5,el Fort Pienc,19,2,1,2
2025-01-01,2,Eixample,5,el Fort Pienc,26,2,2,1
2025-01-01,2,Eixample,5,el Fort Pienc,36,2,2,2
2025-01-01,2,Eixample,5,el Fort Pienc,34,2,3,1
2025-01-01,2,Eixample,5,el Fort Pienc,40,2,3,2
2025-01-01,2,Eixample,5,el Fort Pienc,46,2,4,1
2025-01-01,2,Eixample,5,el Fort Pienc,39,2,4,2
2025-01-01,2,Eixample,5,el Fort Pienc,75,2,5,1
2025-01-01,2,Eixample,5,el Fort Pienc,70,2,5,2
2025-01-01,2,Eixample,5,el Fort Pienc,72,2,6,1
2025-01-01,2,Eixample,5,el Fort Pienc,75,2,6,2
2025-01-01,2,Eixample,5,el Fort Pienc,62,2,7,1
2025-01-01,2,Eixample,5,el Fort Pienc,54,2,7,2
2025-01-01,2,Eixample,5,el Fort Pienc,78,2,8,1
2025-01-01,2,Eixample,5,el Fort Pienc,88,2,8,2
2025-01-01,2,Eixample,5,el Fort Pienc,79,2,9,1
2025-01-01,2,Eixample,5,el Fort Pienc,96,2,9,2
2025-01-01,2,Eixample,5,el Fort Pienc,80,2,10,1
2025-01-01,2,Eixample,5,el Fort Pienc,93,2,10,2
2025-01-01,2,Eixample,5,el Fort Pienc,93,2,11,1
2025-01-01,2,Eixample,5,el Fort Pienc,78,2,11,2
2025-01-01,2,Eixample,5,el Fort Pienc,98,2,12,1
2025-01-01,2,Eixample,5,el Fort Pienc,77,2,12,2
2025-01-01,2,Eixample,5,el Fort Pienc,96,2,13,1
2025-01-01,2,Eixample,5,el Fort Pienc,91,2,13,2
2025-01-01,2,Eixample,5,el Fort Pienc,117,2,14,1
2025-01-01,2,Eixample,5,el Fort Pienc,79,2,14,2
2025-01-01,2,Eixample,5,el Fort Pienc,88,2,15,1
2025-01-01,2,Eixample,5,el Fort Pienc,89,2,15,2
2025-01-01,2,Eixample,5,el Fort Pienc,90,2,16,1
2025-01-01,2,Eixample,5,el Fort Pienc,52,2,16,2
2025-01-01,2,Eixample,5,el Fort Pienc,55,2,17,1
2025-01-01,2,Eixample,5,el Fort Pienc,29,2,17,2
2025-01-01,2,Eixample,5,el Fort Pienc,53,2,18,1
2025-01-01,2,Eixample,5,el Fort Pienc,20,2,18,2
2025-01-01,2,Eixample,5,el Fort Pienc,15,2,19,1
2025-01-01,2,Eixample,5,el Fort Pienc,6,2,19,2
2025-01-01,2,Eixample,5,el Fort Pienc,..,2,20,1
2025-01-01,2,Eixample,5,el Fort Pienc,5,3,0,1
2025-01-01,2,Eixample,5,el Fort Pienc,5,3,0,2
2025-01-01,2,Eixample,5,el Fort Pienc,5,3,1,1
2025-01-01,2,Eixample,5,el Fort Pienc,9,3,1,2
2025-01-01,2,Eixample,5,el Fort Pienc,14,3,2,1
2025-01-01,2,Eixample,5,el Fort Pienc,18,3,2,2
2025-01-01,2,Eixample,5,el Fort Pienc,19,3,3,1
2025-01-01,2,Eixample,5,el Fort Pienc,7,3,3,2
2025-01-01,2,Eixample,5,el Fort Pienc,28,3,4,1
2025-01-01,2,Eixample,5,el Fort Pienc,27,3,4,2
2025-01-01,2,Eixample,5,el Fort Pienc,85,3,5,1
2025-01-01,2,Eixample,5,el Fort Pienc,82,3,5,2
2025-01-01,2,Eixample,5,el Fort Pienc,118,3,6,1
2025-01-01,2,Eixample,5,el Fort Pienc,112,3,6,2
2025-01-01,2,Eixample,5,el Fort Pienc,93,3,7,1
2025-01-01,2,Eixample,5,el Fort Pienc,102,3,7,2
2025-01-01,2,Eixample,5,el Fort Pienc,104,3,8,1
2025-01-01,2,Eixample,5,el Fort Pienc,114,3,8,2
2025-01-01,2,Eixample,5,el Fort Pienc,104,3,9,1
2025-01-01,2,Eixample,5,el Fort Pienc,113,3,9,2
2025-01-01,2,Eixample,5,el Fort Pienc,94,3,10,1
2025-01-01,2,Eixample,5,el Fort Pienc,110,3,10,2
2025-01-01,2,Eixample,5,el Fort Pienc,114,3,11,1
2025-01-01,2,Eixample,5,el Fort Pienc,94,3,11,2
2025-01-01,2,Eixample,5,el Fort Pienc,193,3,12,1
2025-01-01,2,Eixample,5,el Fort Pienc,140,3,12,2
2025-01-01,2,Eixample,5,el Fort Pienc,281,3,13,1
2025-01-01,2,Eixample,5,el Fort Pienc,184,3,13,2
2025-01-01,2,Eixample,5,el Fort Pienc,277,3,14,1
2025-01-01,2,Eixample,5,el Fort Pienc,190,3,14,2
2025-01-01,2,Eixample,5,el Fort Pienc,308,3,15,1
2025-01-01,2,Eixample,5,el Fort Pienc,217,3,15,2
2025-01-01,2,Eixample,5,el Fort Pienc,237,3,16,1
2025-01-01,2,Eixample,5,el Fort Pienc,139,3,16,2
2025-01-01,2,Eixample,5,el Fort Pienc,182,3,17,1
2025-01-01,2,Eixample,5,el Fort Pienc,100,3,17,2
2025-01-01,2,Eixample,5,el Fort Pienc,99,3,18,1
2025-01-01,2,Eixample,5,el Fort Pienc,43,3,18,2
2025-01-01,2,Eixample,5,el Fort Pienc,34,3,19,1
2025-01-01,2,Eixample,5,el Fort Pienc,8,3,19,2
2025-01-01,2,Eixample,5,el Fort Pienc,9,3,20,1
2025-01-01,2,Eixample,5,el Fort Pienc,..,3,20,2
2025-01-01,2,Eixample,5,el Fort Pienc,20,4,0,1
2025-01-01,2,Eixample,5,el Fort Pienc,11,4,0,2
2025-01-01,2,Eixample,5,el Fort Pienc,16,4,1,1
2025-01-01,2,Eixample,5,el Fort Pienc,16,4,1,2
2025-01-01,2,Eixample,5,el Fort Pienc,18,4,2,1
2025-01-01,2,Eixample,5,el Fort Pienc,17,4,2,2
2025-01-01,2,Eixample,5,el Fort Pienc,18,4,3,1
2025-01-01,2,Eixample,5,el Fort Pienc,11,4,3,2
2025-01-01,2,Eixample,5,el Fort Pienc,84,4,4,1
2025-01-01,2,Eixample,5,el Fort Pienc,49,4,4,2
2025-01-01,2,Eixample,5,el Fort Pienc,227,4,5,1
2025-01-01,2,Eixample,5,el Fort Pienc,184,4,5,2
2025-01-01,2,Eixample,5,el Fort Pienc,215,4,6,1
2025-01-01,2,Eixample,5,el Fort Pienc,235,4,6,2
2025-01-01,2,Eixample,5,el Fort Pienc,187,4,7,1
2025-01-01,2,Eixample,5,el Fort Pienc,207,4,7,2
2025-01-01,2,Eixample,5,el Fort Pienc,157,4,8,1
2025-01-01,2,Eixample,5,el Fort Pienc,180,4,8,2
2025-01-01,2,Eixample,5,el Fort Pienc,110,4,9,1
2025-01-01,2,Eixample,5,el Fort Pienc,140,4,9,2
2025-01-01,2,Eixample,5,el Fort Pienc,54,4,10,1
2025-01-01,2,Eixample,5,el Fort Pienc,85,4,10,2
2025-01-01,2,Eixample,5,el Fort Pienc,30,4,11,1
2025-01-01,2,Eixample,5,el Fort Pienc,43,4,11,2
2025-01-01,2,Eixample,5,el Fort Pienc,25,4,12,1
2025-01-01,2,Eixample,5,el Fort Pienc,33,4,12,2
2025-01-01,2,Eixample,5,el Fort Pienc,15,4,13,1
2025-01-01,2,Eixample,5,el Fort Pienc,16,4,13,2
2025-01-01,2,Eixample,5,el Fort Pienc,20,4,14,1
2025-01-01,2,Eixample,5,el Fort Pienc,10,4,14,2
2025-01-01,2,Eixample,5,el Fort Pienc,15,4,15,1
2025-01-01,2,Eixample,5,el Fort Pienc,9,4,15,2
2025-01-01,2,Eixample,5,el Fort Pienc,11,4,16,1
2025-01-01,2,Eixample,5,el Fort Pienc,..,4,16,2
2025-01-01,2,Eixample,5,el Fort Pienc,..,4,17,1
2025-01-01,2,Eixample,5,el Fort Pienc,..,4,17,2
2025-01-01,2,Eixample,5,el Fort Pienc,..,4,18,1
2025-01-01,2,Eixample,5,el Fort Pienc,..,4,18,2
2025-01-01,2,Eixample,5,el Fort Pienc,..,4,19,1
2025-01-01,2,Eixample,5,el Fort Pienc,..,4,19,2
2025-01-01,2,Eixample,5,el Fort Pienc,45,5,0,1
2025-01-01,2,Eixample,5,el Fort Pienc,40,5,0,2
2025-01-01,2,Eixample,5,el Fort Pienc,113,5,1,1
2025-01-01,2,Eixample,5,el Fort Pienc,123,5,1,2
2025-01-01,2,Eixample,5,el Fort Pienc,109,5,2,1
2025-01-01,2,Eixample,5,el Fort Pienc,151,5,2,2
2025-01-01,2,Eixample,5,el Fort Pienc,141,5,3,1
2025-01-01,2,Eixample,5,el Fort Pienc,182,5,3,2
2025-01-01,2,Eixample,5,el Fort Pienc,456,5,4,1
2025-01-01,2,Eixample,5,el Fort Pienc,646,5,4,2
2025-01-01,2,Eixample,5,el Fort Pienc,929,5,5,1
2025-01-01,2,Eixample,5,el Fort Pienc,978,5,5,2
2025-01-01,2,Eixample,5,el Fort Pienc,1145,5,6,1
2025-01-01,2,Eixample,5,el Fort Pienc,1291,5,6,2
2025-01-01,2,Eixample,5,el Fort Pienc,921,5,7,1
2025-01-01,2,Eixample,5,el Fort Pienc,1023,5,7,2
2025-01-01,2,Eixample,5,el Fort Pienc,658,5,8,1
2025-01-01,2,Eixample,5,el Fort Pienc,750,5,8,2
2025-01-01,2,Eixample,5,el Fort Pienc,559,5,9,1
2025-01-01,2,Eixample,5,el Fort Pienc,557,5,9,2
2025-01-01,2,Eixample,5,el Fort Pienc,440,5,10,1
2025-01-01,2,Eixample,5,el Fort Pienc,445,5,10,2
2025-01-01,2,Eixample,5,el Fort Pienc,334,5,11,1
2025-01-01,2,Eixample,5,el Fort Pienc,311,5,11,2
2025-01-01,2,Eixample,5,el Fort Pienc,287,5,12,1
2025-01-01,2,Eixample,5,el Fort Pienc,207,5,12,2
2025-01-01,2,Eixample,5,el Fort Pienc,220,5,13,1
2025-01-01,2,Eixample,5,el Fort Pienc,157,5,13,2
2025-01-01,2,Eixample,5,el Fort Pienc,142,5,14,1
2025-01-01,2,Eixample,5,el Fort Pienc,112,5,14,2
2025-01-01,2,Eixample,5,el Fort Pienc,92,5,15,1
2025-01-01,2,Eixample,5,el Fort Pienc,56,5,15,2
2025-01-01,2,Eixample,5,el Fort Pienc,43,5,16,1
2025-01-01,2,Eixample,5,el Fort Pienc,28,5,16,2
2025-01-01,2,Eixample,5,el Fort Pienc,24,5,17,1
2025-01-01,2,Eixample,5,el Fort Pienc,11,5,17,2
2025-01-01,2,Eixample,5,el Fort Pienc,9,5,18,1
2025-01-01,2,Eixample,5,el Fort Pienc,5,5,18,2
2025-01-01,2,Eixample,5,el Fort Pienc,..,5,19,1
2025-01-01,2,Eixample,5,el Fort Pienc,..,5,19,2
2025-01-01,2,Eixample,5,el Fort Pienc,..,6,2,2
2025-01-01,2,Eixample,5,el Fort Pienc,..,6,3,1
2025-01-01,2,Eixample,5,el Fort Pienc,..,6,4,1
2025-01-01,2,Eixample,5,el Fort Pienc,..,6,4,2
2025-01-01,2,Eixample,5,el Fort Pienc,..,6,5,1
2025-01-01,2,Eixample,5,el Fort Pienc,..,6,5,2
2025-01-01,2,Eixample,5,el Fort Pienc,..,6,6,1
2025-01-01,2,Eixample,5,el Fort Pienc,..,6,6,2
2025-01-01,2,Eixample,5,el Fort Pienc,..,6,7,1
2025-01-01,2,Eixample,5,el Fort Pienc,..,6,8,1
2025-01-01,2,Eixample,5,el Fort Pienc,..,6,9,2
2025-01-01,2,Eixample,5,el Fort Pienc,..,6,11,2
2025-01-01,2,Eixample,6,la Sagrada Família,621,1,0,1
2025-01-01,2,Eixample,6,la Sagrada Família,630,1,0,2
2025-01-01,2,Eixample,6,la Sagrada Família,592,1,1,1
2025-01-01,2,Eixample,6,la Sagrada Família,602,1,1,2
2025-01-01,2,Eixample,6,la Sagrada Família,590,1,2,1
2025-01-01,2,Eixample,6,la Sagrada Família,625,1,2,2
2025-01-01,2,Eixample,6,la Sagrada Família,636,1,3,1
2025-01-01,2,Eixample,6,la Sagrada Família,649,1,3,2
2025-01-01,2,Eixample,6,la Sagrada Família,597,1,4,1
2025-01-01,2,Eixample,6,la Sagrada Família,599,1,4,2
2025-01-01,2,Eixample,6,la Sagrada Família,535,1,5,1
2025-01-01,2,Eixample,6,la Sagrada Família,606,1,5,2
2025-01-01,2,Eixample,6,la Sagrada Família,477,1,6,1
2025-01-01,2,Eixample,6,la Sagrada Família,523,1,6,2
2025-01-01,2,Eixample,6,la Sagrada Família,433,1,7,1
2025-01-01,2,Eixample,6,la Sagrada Família,541,1,7,2
2025-01-01,2,Eixample,6,la Sagrada Família,531,1,8,1
2025-01-01,2,Eixample,6,la Sagrada Família,596,1,8,2
2025-01-01,2,Eixample,6,la Sagrada Família,703,1,9,1
2025-01-01,2,Eixample,6,la Sagrada Família,670,1,9,2
2025-01-01,2,Eixample,6,la Sagrada Família,817,1,10,1
2025-01-01,2,Eixample,6,la Sagrada Família,750,1,10,2
2025-01-01,2,Eixample,6,la Sagrada Família,906,1,11,1
2025-01-01,2,Eixample,6,la Sagrada Família,806,1,11,2
2025-01-01,2,Eixample,6,la Sagrada Família,974,1,12,1
2025-01-01,2,Eixample,6,la Sagrada Família,839,1,12,2
2025-01-01,2,Eixample,6,la Sagrada Família,833,1,13,1
2025-01-01,2,Eixample,6,la Sagrada Família,719,1,13,2
2025-01-01,2,Eixample,6,la Sagrada Família,627,1,14,1
2025-01-01,2,Eixample,6,la Sagrada Família,493,1,14,2
2025-01-01,2,Eixample,6,la Sagrada Família,616,1,15,1
2025-01-01,2,Eixample,6,la Sagrada Família,425,1,15,2
2025-01-01,2,Eixample,6,la Sagrada Família,455,1,16,1
2025-01-01,2,Eixample,6,la Sagrada Família,277,1,16,2
2025-01-01,2,Eixample,6,la Sagrada Família,301,1,17,1
2025-01-01,2,Eixample,6,la Sagrada Família,162,1,17,2
2025-01-01,2,Eixample,6,la Sagrada Família,242,1,18,1
2025-01-01,2,Eixample,6,la Sagrada Família,97,1,18,2
2025-01-01,2,Eixample,6,la Sagrada Família,94,1,19,1
2025-01-01,2,Eixample,6,la Sagrada Família,22,1,19,2
2025-01-01,2,Eixample,6,la Sagrada Família,13,1,20,1
2025-01-01,2,Eixample,6,la Sagrada Família,..,1,20,2
2025-01-01,2,Eixample,6,la Sagrada Família,31,2,0,1
2025-01-01,2,Eixample,6,la Sagrada Família,38,2,0,2
2025-01-01,2,Eixample,6,la Sagrada Família,33,2,1,1
2025-01-01,2,Eixample,6,la Sagrada Família,39,2,1,2
2025-01-01,2,Eixample,6,la Sagrada Família,42,2,2,1
2025-01-01,2,Eixample,6,la Sagrada Família,44,2,2,2
2025-01-01,2,Eixample,6,la Sagrada Família,55,2,3,1
2025-01-01,2,Eixample,6,la Sagrada Família,34,2,3,2
2025-01-01,2,Eixample,6,la Sagrada Família,76,2,4,1
2025-01-01,2,Eixample,6,la Sagrada Família,63,2,4,2
2025-01-01,2,Eixample,6,la Sagrada Família,133,2,5,1
2025-01-01,2,Eixample,6,la Sagrada Família,97,2,5,2
2025-01-01,2,Eixample,6,la Sagrada Família,140,2,6,1
2025-01-01,2,Eixample,6,la Sagrada Família,127,2,6,2
2025-01-01,2,Eixample,6,la Sagrada Família,104,2,7,1
2025-01-01,2,Eixample,6,la Sagrada Família,114,2,7,2
2025-01-01,2,Eixample,6,la Sagrada Família,115,2,8,1
2025-01-01,2,Eixample,6,la Sagrada Família,106,2,8,2
2025-01-01,2,Eixample,6,la Sagrada Família,131,2,9,1
2025-01-01,2,Eixample,6,la Sagrada Família,138,2,9,2
2025-01-01,2,Eixample,6,la Sagrada Família,112,2,10,1
2025-01-01,2,Eixample,6,la Sagrada Família,112,2,10,2
2025-01-01,2,Eixample,6,la Sagrada Família,132,2,11,1
2025-01-01,2,Eixample,6,la Sagrada Família,111,2,11,2
2025-01-01,2,Eixample,6,la Sagrada Família,154,2,12,1
2025-01-01,2,Eixample,6,la Sagrada Família,123,2,12,2
2025-01-01,2,Eixample,6,la Sagrada Família,158,2,13,1
2025-01-01,2,Eixample,6,la Sagrada Família,118,2,13,2
2025-01-01,2,Eixample,6,la Sagrada Família,163,2,14,1
2025-01-01,2,Eixample,6,la Sagrada Família,131,2,14,2
2025-01-01,2,Eixample,6,la Sagrada Família,147,2,15,1
2025-01-01,2,Eixample,6,la Sagrada Família,128,2,15,2
2025-01-01,2,Eixample,6,la Sagrada Família,125,2,16,1
2025-01-01,2,Eixample,6,la Sagrada Família,77,2,16,2
2025-01-01,2,Eixample,6,la Sagrada Família,101,2,17,1
2025-01-01,2,Eixample,6,la Sagrada Família,46,2,17,2
2025-01-01,2,Eixample,6,la Sagrada Família,85,2,18,1
2025-01-01,2,Eixample,6,la Sagrada Família,35,2,18,2
2025-01-01,2,Eixample,6,la Sagrada Família,49,2,19,1
2025-01-01,2,Eixample,6,la Sagrada Família,10,2,19,2
2025-01-01,2,Eixample,6,la Sagrada Família,5,2,20,1
2025-01-01,2,Eixample,6,la Sagrada Família,..,2,20,2
2025-01-01,2,Eixample,6,la Sagrada Família,9,3,0,1
2025-01-01,2,Eixample,6,la Sagrada Família,..,3,0,2
2025-01-01,2,Eixample,6,la Sagrada Família,10,3,1,1
2025-01-01,2,Eixample,6,la Sagrada Família,16,3,1,2
2025-01-01,2,Eixample,6,la Sagrada Família,13,3,2,1
2025-01-01,2,Eixample,6,la Sagrada Família,13,3,2,2
2025-01-01,2,Eixample,6,la Sagrada Família,27,3,3,1
2025-01-01,2,Eixample,6,la Sagrada Família,22,3,3,2
2025-01-01,2,Eixample,6,la Sagrada Família,58,3,4,1
2025-01-01,2,Eixample,6,la Sagrada Família,31,3,4,2
2025-01-01,2,Eixample,6,la Sagrada Família,168,3,5,1
2025-01-01,2,Eixample,6,la Sagrada Família,123,3,5,2
2025-01-01,2,Eixample,6,la Sagrada Família,192,3,6,1
2025-01-01,2,Eixample,6,la Sagrada Família,171,3,6,2
2025-01-01,2,Eixample,6,la Sagrada Família,144,3,7,1
2025-01-01,2,Eixample,6,la Sagrada Família,141,3,7,2
2025-01-01,2,Eixample,6,la Sagrada Família,147,3,8,1
2025-01-01,2,Eixample,6,la Sagrada Família,132,3,8,2
2025-01-01,2,Eixample,6,la Sagrada Família,144,3,9,1
2025-01-01,2,Eixample,6,la Sagrada Família,130,3,9,2
2025-01-01,2,Eixample,6,la Sagrada Família,136,3,10,1
2025-01-01,2,Eixample,6,la Sagrada Família,104,3,10,2
2025-01-01,2,Eixample,6,la Sagrada Família,158,3,11,1
2025-01-01,2,Eixample,6,la Sagrada Família,126,3,11,2
2025-01-01,2,Eixample,6,la Sagrada Família,224,3,12,1
2025-01-01,2,Eixample,6,la Sagrada Família,160,3,12,2
2025-01-01,2,Eixample,6,la Sagrada Família,388,3,13,1
2025-01-01,2,Eixample,6,la Sagrada Família,265,3,13,2
2025-01-01,2,Eixample,6,la Sagrada Família,470,3,14,1
2025-01-01,2,Eixample,6,la Sagrada Família,282,3,14,2
2025-01-01,2,Eixample,6,la Sagrada Família,513,3,15,1
2025-01-01,2,Eixample,6,la Sagrada Família,302,3,15,2
2025-01-01,2,Eixample,6,la Sagrada Família,425,3,16,1
2025-01-01,2,Eixample,6,la Sagrada Família,256,3,16,2
2025-01-01,2,Eixample,6,la Sagrada Família,304,3,17,1
2025-01-01,2,Eixample,6,la Sagrada Família,152,3,17,2
2025-01-01,2,Eixample,6,la Sagrada Família,209,3,18,1
2025-01-01,2,Eixample,6,la Sagrada Família,96,3,18,2
2025-01-01,2,Eixample,6,la Sagrada Família,85,3,19,1
2025-01-01,2,Eixample,6,la Sagrada Família,21,3,19,2
2025-01-01,2,Eixample,6,la Sagrada Família,13,3,20,1
2025-01-01,2,Eixample,6,la Sagrada Família,..,3,20,2
2025-01-01,2,Eixample,6,la Sagrada Família,14,4,0,1
2025-01-01,2,Eixample,6,la Sagrada Família,8,4,0,2
2025-01-01,2,Eixample,6,la Sagrada Família,22,4,1,1
2025-01-01,2,Eixample,6,la Sagrada Família,19,4,1,2
2025-01-01,2,Eixample,6,la Sagrada Família,16,4,2,1
2025-01-01,2,Eixample,6,la Sagrada Família,17,4,2,2
2025-01-01,2,Eixample,6,la Sagrada Família,10,4,3,1
2025-01-01,2,Eixample,6,la Sagrada Família,15,4,3,2
2025-01-01,2,Eixample,6,la Sagrada Família,88,4,4,1
2025-01-01,2,Eixample,6,la Sagrada Família,47,4,4,2
2025-01-01,2,Eixample,6,la Sagrada Família,318,4,5,1
2025-01-01,2,Eixample,6,la Sagrada Família,206,4,5,2
2025-01-01,2,Eixample,6,la Sagrada Família,314,4,6,1
2025-01-01,2,Eixample,6,la Sagrada Família,321,4,6,2
2025-01-01,2,Eixample,6,la Sagrada Família,225,4,7,1
2025-01-01,2,Eixample,6,la Sagrada Família,268,4,7,2
2025-01-01,2,Eixample,6,la Sagrada Família,160,4,8,1
2025-01-01,2,Eixample,6,la Sagrada Família,190,4,8,2
2025-01-01,2,Eixample,6,la Sagrada Família,100,4,9,1
2025-01-01,2,Eixample,6,la Sagrada Família,129,4,9,2
2025-01-01,2,Eixample,6,la Sagrada Família,46,4,10,1
2025-01-01,2,Eixample,6,la Sagrada Família,89,4,10,2
2025-01-01,2,Eixample,6,la Sagrada Família,43,4,11,1
2025-01-01,2,Eixample,6,la Sagrada Família,67,4,11,2
2025-01-01,2,Eixample,6,la Sagrada Família,33,4,12,1
2025-01-01,2,Eixample,6,la Sagrada Família,44,4,12,2
2025-01-01,2,Eixample,6,la Sagrada Família,19,4,13,1
2025-01-01,2,Eixample,6,la Sagrada Família,16,4,13,2
2025-01-01,2,Eixample,6,la Sagrada Família,21,4,14,1
2025-01-01,2,Eixample,6,la Sagrada Família,11,4,14,2
2025-01-01,2,Eixample,6,la Sagrada Família,19,4,15,1
2025-01-01,2,Eixample,6,la Sagrada Família,8,4,15,2
2025-01-01,2,Eixample,6,la Sagrada Família,13,4,16,1
2025-01-01,2,Eixample,6,la Sagrada Família,9,4,16,2
2025-01-01,2,Eixample,6,la Sagrada Família,13,4,17,1
2025-01-01,2,Eixample,6,la Sagrada Família,6,4,17,2
2025-01-01,2,Eixample,6,la Sagrada Família,7,4,18,1
2025-01-01,2,Eixample,6,la Sagrada Família,..,4,18,2
2025-01-01,2,Eixample,6,la Sagrada Família,..,4,19,1
2025-01-01,2,Eixample,6,la Sagrada Família,52,5,0,1
2025-01-01,2,Eixample,6,la Sagrada Família,60,5,0,2
2025-01-01,2,Eixample,6,la Sagrada Família,177,5,1,1
2025-01-01,2,Eixample,6,la Sagrada Família,138,5,1,2
2025-01-01,2,Eixample,6,la Sagrada Família,190,5,2,1
2025-01-01,2,Eixample,6,la Sagrada Família,184,5,2,2
2025-01-01,2,Eixample,6,la Sagrada Família,219,5,3,1
2025-01-01,2,Eixample,6,la Sagrada Família,215,5,3,2
2025-01-01,2,Eixample,6,la Sagrada Família,606,5,4,1
2025-01-01,2,Eixample,6,la Sagrada Família,565,5,4,2
2025-01-01,2,Eixample,6,la Sagrada Família,1407,5,5,1
2025-01-01,2,Eixample,6,la Sagrada Família,1150,5,5,2
2025-01-01,2,Eixample,6,la Sagrada Família,1719,5,6,1
2025-01-01,2,Eixample,6,la Sagrada Família,1558,5,6,2
2025-01-01,2,Eixample,6,la Sagrada Família,1307,5,7,1
2025-01-01,2,Eixample,6,la Sagrada Família,1280,5,7,2
2025-01-01,2,Eixample,6,la Sagrada Família,959,5,8,1
2025-01-01,2,Eixample,6,la Sagrada Família,898,5,8,2
2025-01-01,2,Eixample,6,la Sagrada Família,816,5,9,1
2025-01-01,2,Eixample,6,la Sagrada Família,668,5,9,2
2025-01-01,2,Eixample,6,la Sagrada Família,630,5,10,1
2025-01-01,2,Eixample,6,la Sagrada Família,494,5,10,2
2025-01-01,2,Eixample,6,la Sagrada Família,503,5,11,1
2025-01-01,2,Eixample,6,la Sagrada Família,362,5,11,2
2025-01-01,2,Eixample,6,la Sagrada Família,416,5,12,1
2025-01-01,2,Eixample,6,la Sagrada Família,288,5,12,2
2025-01-01,2,Eixample,6,la Sagrada Família,358,5,13,1
2025-01-01,2,Eixample,6,la Sagrada Família,204,5,13,2
2025-01-01,2,Eixample,6,la Sagrada Família,225,5,14,1
2025-01-01,2,Eixample,6,la Sagrada Família,144,5,14,2
2025-01-01,2,Eixample,6,la Sagrada Família,126,5,15,1
2025-01-01,2,Eixample,6,la Sagrada Família,83,5,15,2
2025-01-01,2,Eixample,6,la Sagrada Família,66,5,16,1
2025-01-01,2,Eixample,6,la Sagrada Família,38,5,16,2
2025-01-01,2,Eixample,6,la Sagrada Família,41,5,17,1
2025-01-01,2,Eixample,6,la Sagrada Família,19,5,17,2
2025-01-01,2,Eixample,6,la Sagrada Família,10,5,18,1
2025-01-01,2,Eixample,6,la Sagrada Família,..,5,18,2
2025-01-01,2,Eixample,6,la Sagrada Família,..,5,19,1
2025-01-01,2,Eixample,6,la Sagrada Família,5,5,20,1
2025-01-01,2,Eixample,6,la Sagrada Família,..,5,20,2
2025-01-01,2,Eixample,6,la Sagrada Família,..,6,3,2
2025-01-01,2,Eixample,6,la Sagrada Família,..,6,5,1
2025-01-01,2,Eixample,6,la Sagrada Família,..,6,6,1
2025-01-01,2,Eixample,6,la Sagrada Família,..,6,6,2
2025-01-01,2,Eixample,6,la Sagrada Família,..,6,7,1
2025-01-01,2,Eixample,6,la Sagrada Família,..,6,8,1
2025-01-01,2,Eixample,6,la Sagrada Família,..,6,9,1
2025-01-01,2,Eixample,6,la Sagrada Família,..,6,10,1
2025-01-01,2,Eixample,6,la Sagrada Família,..,6,11,1
2025-01-01,2,Eixample,7,la Dreta de l'Eixample,518,1,0,1
2025-01-01,2,Eixample,7,la Dreta de l'Eixample,579,1,0,2
2025-01-01,2,Eixample,7,la Dreta de l'Eixample,505,1,1,1
2025-01-01,2,Eixample,7,la Dreta de l'Eixample,501,1,1,2
2025-01-01,2,Eixample,7,la Dreta de l'Eixample,553,1,2,1
2025-01-01,2,Eixample,7,la Dreta de l'Eixample,623,1,2,2
2025-01-01,2,Eixample,7,la Dreta de l'Eixample,639,1,3,1
2025-01-01,2,Eixample,7,la Dreta de l'Eixample,648,1,3,2
2025-01-01,2,Eixample,7,la Dreta de l'Eixample,572,1,4,1
2025-01-01,2,Eixample,7,la Dreta de l'Eixample,599,1,4,2
2025-01-01,2,Eixample,7,la Dreta de l'Eixample,510,1,5,1
2025-01-01,2,Eixample,7,la Dreta de l'Eixample,563,1,5,2
2025-01-01,2,Eixample,7,la Dreta de l'Eixample,411,1,6,1
