Data_Referencia,Codi_Districte,Nom_Districte,Codi_Barri,Nom_Barri,AEB,Seccio_Censal,Valor,NACIONALITAT_DOMICILI
2025-01-01,6,Gràcia,30,la Salut,120,6025,37.0713122188161,2
2025-01-01,6,Gràcia,30,la Salut,120,6025,36.8786073323436,3
2025-01-01,6,Gràcia,30,la Salut,120,6026,54.7406218716868,1
2025-01-01,6,Gràcia,30,la Salut,120,6026,37.4218263379833,2
2025-01-01,6,Gràcia,30,la Salut,120,6026,37.4206235501843,3
2025-01-01,6,Gràcia,30,la Salut,120,6027,55.5308868359413,1
2025-01-01,6,Gràcia,30,la Salut,120,6027,33.145276171945,2
2025-01-01,6,Gràcia,30,la Salut,120,6027,38.0252818369259,3
2025-01-01,6,Gràcia,31,la Vila de Gràcia,121,6028,52.518606207666,1
2025-01-01,6,Gràcia,31,la Vila de Gràcia,121,6028,34.8740181039415,2
2025-01-01,6,Gràcia,31,la Vila de Gràcia,121,6028,37.4363065399193,3
2025-01-01,6,Gràcia,31,la Vila de Gràcia,121,6029,54.0860524576962,1
2025-01-01,6,Gràcia,31,la Vila de Gràcia,121,6029,36.560005865566,2
2025-01-01,6,Gràcia,31,la Vila de Gràcia,121,6029,38.6889589660338,3
2025-01-01,6,Gràcia,31,la Vila de Gràcia,121,6030,53.5298836732211,1
2025-01-01,6,Gràcia,31,la Vila de Gràcia,121,6030,35.8499889894719,2
2025-01-01,6,Gràcia,31,la Vila de Gràcia,121,6030,35.9583275429368,3
2025-01-01,6,Gràcia,31,la Vila de Gràcia,121,6031,53.4176247776345,1
2025-01-01,6,Gràcia,31,la Vila de Gràcia,121,6031,37.6819658201742,2
2025-01-01,6,Gràcia,31,la Vila de Gràcia,121,6031,40.5625454930056,3
2025-01-01,6,Gràcia,31,la Vila de Gràcia,121,6032,53.5967884527773,1
2025-01-01,6,Gràcia,31,la Vila de Gràcia,121,6032,36.3190936215471,2
2025-01-01,6,Gràcia,31,la Vila de Gràcia,121,6032,36.4639025856864,3
2025-01-01,6,Gràcia,31,la Vila de Gràcia,122,6033,55.0970320623974,1
2025-01-01,6,Gràcia,31,la Vila de Gràcia,122,6033,34.1777903245108,2
2025-01-01,6,Gràcia,31,la Vila de Gràcia,122,6033,36.869555035174,3
2025-01-01,6,Gràcia,31,la Vila de Gràcia,122,6034,54.6931917555905,1
2025-01-01,6,Gràcia,31,la Vila de Gràcia,122,6034,35.869104739785,2
2025-01-01,6,Gràcia,31,la Vila de Gràcia,122,6034,36.0494471277984,3
2025-01-01,6,Gràcia,31,la Vila de Gràcia,122,6035,55.574542498119,1
2025-01-01,6,Gràcia,31,la Vila de Gràcia,122,6035,38.9973724012409,2
2025-01-01,6,Gràcia,31,la Vila de Gràcia,122,6035,37.5380732522509,3
2025-01-01,6,Gràcia,31,la Vila de Gràcia,122,6036,55.0544549480978,1
2025-01-01,6,Gràcia,31,la Vila de Gràcia,122,6036,36.6141267883562,2
2025-01-01,6,Gràcia,31,la Vila de Gràcia,122,6036,37.7128482533779,3
2025-01-01,6,Gràcia,31,la Vila de Gràcia,123,6037,54.6586633446867,1
2025-01-01,6,Gràcia,31,la Vila de Gràcia,123,6037,35.910265090334,2
2025-01-01,6,Gràcia,31,la Vila de Gràcia,123,6037,36.4698063268274,3
2025-01-01,6,Gràcia,31,la Vila de Gràcia,123,6038,52.8432205766777,1
2025-01-01,6,Gràcia,31,la Vila de Gràcia,123,6038,34.7745447663909,2
2025-01-01,6,Gràcia,31,la Vila de Gràcia,123,6038,38.352152583665,3
2025-01-01,6,Gràcia,31,la Vila de Gràcia,123,6039,49.6859086851167,1
2025-01-01,6,Gràcia,31,la Vila de Gràcia,123,6039,35.6932491329288,2
2025-01-01,6,Gràcia,31,la Vila de Gràcia,123,6039,37.3162180630379,3
2025-01-01,6,Gràcia,31,la Vila de Gràcia,124,6040,54.0849044218996,1
2025-01-01,6,Gràcia,31,la Vila de Gràcia,124,6040,35.4009706942481,2
2025-01-01,6,Gràcia,31,la Vila de Gràcia,124,6040,35.6322300358236,3
2025-01-01,6,Gràcia,31,la Vila de Gràcia,124,6041,52.155563459672,1
2025-01-01,6,Gràcia,31,la Vila de Gràcia,124,6041,35.3098306898385,2
2025-01-01,6,Gràcia,31,la Vila de Gràcia,124,6041,38.3547237629056,3
2025-01-01,6,Gràcia,31,la Vila de Gràcia,124,6042,51.0827421133308,1
2025-01-01,6,Gràcia,31,la Vila de Gràcia,124,6042,35.5074152589757,2
2025-01-01,6,Gràcia,31,la Vila de Gràcia,124,6042,39.2119106613539,3
2025-01-01,6,Gràcia,31,la Vila de Gràcia,125,6043,52.5108051254556,1
2025-01-01,6,Gràcia,31,la Vila de Gràcia,125,6043,35.3555509848608,2
2025-01-01,6,Gràcia,31,la Vila de Gràcia,125,6043,37.739681135336,3
2025-01-01,6,Gràcia,31,la Vila de Gràcia,125,6044,52.8836265097125,1
2025-01-01,6,Gràcia,31,la Vila de Gràcia,125,6044,37.3502443556801,2
2025-01-01,6,Gràcia,31,la Vila de Gràcia,125,6044,39.3470523546686,3
2025-01-01,6,Gràcia,31,la Vila de Gràcia,126,6045,51.4070113090233,1
2025-01-01,6,Gràcia,31,la Vila de Gràcia,126,6045,35.5322766040241,2
2025-01-01,6,Gràcia,31,la Vila de Gràcia,126,6045,36.2087382049039,3
2025-01-01,6,Gràcia,31,la Vila de Gràcia,126,6046,51.414921533627,1
2025-01-01,6,Gràcia,31,la Vila de Gràcia,126,6046,35.9637710991372,2
2025-01-01,6,Gràcia,31,la Vila de Gràcia,126,6046,36.7523918077789,3
2025-01-01,6,Gràcia,31,la Vila de Gràcia,126,6047,50.4944405708229,1
2025-01-01,6,Gràcia,31,la Vila de Gràcia,126,6047,35.944395773983,2
2025-01-01,6,Gràcia,31,la Vila de Gràcia,126,6047,38.1238009832205,3
2025-01-01,6,Gràcia,31,la Vila de Gràcia,126,6048,51.050155460266,1
2025-01-01,6,Gràcia,31,la Vila de Gràcia,126,6048,36.6683296706305,2
2025-01-01,6,Gràcia,31,la Vila de Gràcia,126,6048,35.8655517179819,3
2025-01-01,6,Gràcia,31,la Vila de Gràcia,127,6049,54.3531646791019,1
2025-01-01,6,Gràcia,31,la Vila de Gràcia,127,6049,34.6282094977145,2
2025-01-01,6,Gràcia,31,la Vila de Gràcia,127,6049,38.2642249288739,3
2025-01-01,6,Gràcia,31,la Vila de Gràcia,127,6050,51.4756943910652,1
2025-01-01,6,Gràcia,31,la Vila de Gràcia,127,6050,35.2638219691152,2
2025-01-01,6,Gràcia,31,la Vila de Gràcia,127,6050,38.6031085506784,3
2025-01-01,6,Gràcia,31,la Vila de Gràcia,127,6051,50.2665409774755,1
2025-01-01,6,Gràcia,31,la Vila de Gràcia,127,6051,36.2826895533296,2
2025-01-01,6,Gràcia,31,la Vila de Gràcia,127,6051,36.3217469709698,3
2025-01-01,6,Gràcia,31,la Vila de Gràcia,128,6052,53.92643551982,1
2025-01-01,6,Gràcia,31,la Vila de Gràcia,128,6052,35.8134524094145,2
2025-01-01,6,Gràcia,31,la Vila de Gràcia,128,6052,36.5732032868052,3
2025-01-01,6,Gràcia,31,la Vila de Gràcia,128,6053,52.5924342645046,1
2025-01-01,6,Gràcia,31,la Vila de Gràcia,128,6053,36.3085932021378,2
2025-01-01,6,Gràcia,31,la Vila de Gràcia,128,6053,37.3554755239257,3
2025-01-01,6,Gràcia,31,la Vila de Gràcia,128,6054,53.2212769818581,1
2025-01-01,6,Gràcia,31,la Vila de Gràcia,128,6054,35.4642540045547,2
2025-01-01,6,Gràcia,31,la Vila de Gràcia,128,6054,37.0355776215373,3
2025-01-01,6,Gràcia,31,la Vila de Gràcia,129,6055,51.9116232813365,1
2025-01-01,6,Gràcia,31,la Vila de Gràcia,129,6055,38.073144462831,2
2025-01-01,6,Gràcia,31,la Vila de Gràcia,129,6055,37.2085455633963,3
2025-01-01,6,Gràcia,31,la Vila de Gràcia,129,6056,49.483713472992,1
2025-01-01,6,Gràcia,31,la Vila de Gràcia,129,6056,35.937378064063,2
2025-01-01,6,Gràcia,31,la Vila de Gràcia,129,6056,37.4745006863781,3
2025-01-01,6,Gràcia,31,la Vila de Gràcia,129,6057,54.9441667543649,1
2025-01-01,6,Gràcia,31,la Vila de Gràcia,129,6057,36.5185560894898,2
2025-01-01,6,Gràcia,31,la Vila de Gràcia,129,6057,36.5309441302724,3
2025-01-01,6,Gràcia,31,la Vila de Gràcia,129,6058,51.7272681667851,1
2025-01-01,6,Gràcia,31,la Vila de Gràcia,129,6058,35.7520613033855,2
2025-01-01,6,Gràcia,31,la Vila de Gràcia,129,6058,37.7006676855319,3
2025-01-01,6,Gràcia,31,la Vila de Gràcia,129,6059,54.3502039522197,1
2025-01-01,6,Gràcia,31,la Vila de Gràcia,129,6059,35.373991971629,2
2025-01-01,6,Gràcia,31,la Vila de Gràcia,129,6059,35.873356375918,3
2025-01-01,6,Gràcia,31,la Vila de Gràcia,130,6060,53.0626322581174,1
2025-01-01,6,Gràcia,31,la Vila de Gràcia,130,6060,36.4094195313373,2
2025-01-01,6,Gràcia,31,la Vila de Gràcia,130,6060,36.1933124614422,3
2025-01-01,6,Gràcia,31,la Vila de Gràcia,130,6061,53.528226218897,1
2025-01-01,6,Gràcia,31,la Vila de Gràcia,130,6061,37.0730832265158,2
2025-01-01,6,Gràcia,31,la Vila de Gràcia,130,6061,39.1469568128262,3
2025-01-01,6,Gràcia,31,la Vila de Gràcia,130,6062,53.8827424411621,1
2025-01-01,6,Gràcia,31,la Vila de Gràcia,130,6062,35.746704499121,2
2025-01-01,6,Gràcia,31,la Vila de Gràcia,130,6062,40.1758867443372,3
2025-01-01,6,Gràcia,31,la Vila de Gràcia,130,6063,52.1055614539393,1
2025-01-01,6,Gràcia,31,la Vila de Gràcia,130,6063,35.4511126035543,2
2025-01-01,6,Gràcia,31,la Vila de Gràcia,130,6063,37.5249947895143,3
2025-01-01,6,Gràcia,32,el Camp d'en Grassot i Gràcia Nova,131,6064,55.7920500190872,1
2025-01-01,6,Gràcia,32,el Camp d'en Grassot i Gràcia Nova,131,6064,34.6664353473257,2
2025-01-01,6,Gràcia,32,el Camp d'en Grassot i Gràcia Nova,131,6064,39.0530516819283,3
2025-01-01,6,Gràcia,32,el Camp d'en Grassot i Gràcia Nova,131,6065,55.6636322320111,1
2025-01-01,6,Gràcia,32,el Camp d'en Grassot i Gràcia Nova,131,6065,35.6809880736125,2
2025-01-01,6,Gràcia,32,el Camp d'en Grassot i Gràcia Nova,131,6065,40.7335005342833,3
2025-01-01,6,Gràcia,32,el Camp d'en Grassot i Gràcia Nova,131,6066,55.7354128913241,1
2025-01-01,6,Gràcia,32,el Camp d'en Grassot i Gràcia Nova,131,6066,36.196483408444,2
2025-01-01,6,Gràcia,32,el Camp d'en Grassot i Gràcia Nova,131,6066,38.2385136008303,3
2025-01-01,6,Gràcia,32,el Camp d'en Grassot i Gràcia Nova,131,6067,53.6456298213292,1
2025-01-01,6,Gràcia,32,el Camp d'en Grassot i Gràcia Nova,131,6067,36.7273603567748,2
2025-01-01,6,Gràcia,32,el Camp d'en Grassot i Gràcia Nova,131,6067,37.2469293644699,3
2025-01-01,6,Gràcia,32,el Camp d'en Grassot i Gràcia Nova,131,6068,54.9577806959672,1
2025-01-01,6,Gràcia,32,el Camp d'en Grassot i Gràcia Nova,131,6068,37.3349788368439,2
2025-01-01,6,Gràcia,32,el Camp d'en Grassot i Gràcia Nova,131,6068,38.8565837643118,3
2025-01-01,6,Gràcia,32,el Camp d'en Grassot i Gràcia Nova,131,6069,55.6480318548051,1
2025-01-01,6,Gràcia,32,el Camp d'en Grassot i Gràcia Nova,131,6069,36.8715377921836,2
2025-01-01,6,Gràcia,32,el Camp d'en Grassot i Gràcia Nova,131,6069,37.1192236051694,3
2025-01-01,6,Gràcia,32,el Camp d'en Grassot i Gràcia Nova,131,6070,55.2346820429009,1
2025-01-01,6,Gràcia,32,el Camp d'en Grassot i Gràcia Nova,131,6070,35.1230524514281,2
2025-01-01,6,Gràcia,32,el Camp d'en Grassot i Gràcia Nova,131,6070,38.6992437247293,3
2025-01-01,6,Gràcia,32,el Camp d'en Grassot i Gràcia Nova,132,6071,56.9637820940618,1
2025-01-01,6,Gràcia,32,el Camp d'en Grassot i Gràcia Nova,132,6071,33.8407004385347,2
2025-01-01,6,Gràcia,32,el Camp d'en Grassot i Gràcia Nova,132,6071,37.5906632435612,3
2025-01-01,6,Gràcia,32,el Camp d'en Grassot i Gràcia Nova,132,6072,57.5711218350561,1
2025-01-01,6,Gràcia,32,el Camp d'en Grassot i Gràcia Nova,132,6072,35.8189833687259,2
2025-01-01,6,Gràcia,32,el Camp d'en Grassot i Gràcia Nova,132,6072,38.9605086175844,3
2025-01-01,6,Gràcia,32,el Camp d'en Grassot i Gràcia Nova,132,6073,56.8870184951056,1
2025-01-01,6,Gràcia,32,el Camp d'en Grassot i Gràcia Nova,132,6073,34.2572799174521,2
2025-01-01,6,Gràcia,32,el Camp d'en Grassot i Gràcia Nova,132,6073,40.2711629144203,3
2025-01-01,6,Gràcia,32,el Camp d'en Grassot i Gràcia Nova,132,6074,55.0696583302701,1
2025-01-01,6,Gràcia,32,el Camp d'en Grassot i Gràcia Nova,132,6074,36.5793137449245,2
2025-01-01,6,Gràcia,32,el Camp d'en Grassot i Gràcia Nova,132,6074,37.041692522174,3
2025-01-01,6,Gràcia,32,el Camp d'en Grassot i Gràcia Nova,132,6075,58.644030299322,1
2025-01-01,6,Gràcia,32,el Camp d'en Grassot i Gràcia Nova,132,6075,39.2535883845796,3
2025-01-01,6,Gràcia,32,el Camp d'en Grassot i Gràcia Nova,132,6076,58.2633756785101,1
2025-01-01,6,Gràcia,32,el Camp d'en Grassot i Gràcia Nova,132,6076,33.2894850875894,2
2025-01-01,6,Gràcia,32,el Camp d'en Grassot i Gràcia Nova,132,6076,39.9785744186508,3
2025-01-01,6,Gràcia,32,el Camp d'en Grassot i Gràcia Nova,133,6077,53.1697843988344,1
2025-01-01,6,Gràcia,32,el Camp d'en Grassot i Gràcia Nova,133,6077,36.0957720673044,2
2025-01-01,6,Gràcia,32,el Camp d'en Grassot i Gràcia Nova,133,6077,36.1008898532986,3
2025-01-01,6,Gràcia,32,el Camp d'en Grassot i Gràcia Nova,133,6078,51.7915218984708,1
2025-01-01,6,Gràcia,32,el Camp d'en Grassot i Gràcia Nova,133,6078,37.3033832795168,2
2025-01-01,6,Gràcia,32,el Camp d'en Grassot i Gràcia Nova,133,6078,36.7203502516111,3
2025-01-01,6,Gràcia,32,el Camp d'en Grassot i Gràcia Nova,133,6079,55.1642380280906,1
2025-01-01,6,Gràcia,32,el Camp d'en Grassot i Gràcia Nova,133,6079,34.3640417797614,2
2025-01-01,6,Gràcia,32,el Camp d'en Grassot i Gràcia Nova,133,6079,35.0338040321939,3
2025-01-01,6,Gràcia,32,el Camp d'en Grassot i Gràcia Nova,133,6080,56.867935376376,1
2025-01-01,6,Gràcia,32,el Camp d'en Grassot i Gràcia Nova,133,6080,36.5938837625383,2
2025-01-01,6,Gràcia,32,el Camp d'en Grassot i Gràcia Nova,133,6080,38.7562639019774,3
2025-01-01,6,Gràcia,32,el Camp d'en Grassot i Gràcia Nova,133,6081,55.7085389909989,1
2025-01-01,6,Gràcia,32,el Camp d'en Grassot i Gràcia Nova,133,6081,38.1058520249598,2
2025-01-01,6,Gràcia,32,el Camp d'en Grassot i Gràcia Nova,133,6081,37.4498089883541,3
2025-01-01,6,Gràcia,32,el Camp d'en Grassot i Gràcia Nova,134,6082,54.449646882478,1
2025-01-01,6,Gràcia,32,el Camp d'en Grassot i Gràcia Nova,134,6082,36.6245576416667,2
2025-01-01,6,Gràcia,32,el Camp d'en Grassot i Gràcia Nova,134,6082,38.271719202712,3
2025-01-01,6,Gràcia,32,el Camp d'en Grassot i Gràcia Nova,134,6083,56.9799611650795,1
2025-01-01,6,Gràcia,32,el Camp d'en Grassot i Gràcia Nova,134,6083,34.5350787321088,2
2025-01-01,6,Gràcia,32,el Camp d'en Grassot i Gràcia Nova,134,6083,39.4168957564847,3
2025-01-01,6,Gràcia,32,el Camp d'en Grassot i Gràcia Nova,134,6084,53.7753857886837,1
2025-01-01,6,Gràcia,32,el Camp d'en Grassot i Gràcia Nova,134,6084,36.7051607898014,2
2025-01-01,6,Gràcia,32,el Camp d'en Grassot i Gràcia Nova,134,6084,37.0361629890738,3
2025-01-01,6,Gràcia,32,el Camp d'en Grassot i Gràcia Nova,134,6085,56.6516191331788,1
2025-01-01,6,Gràcia,32,el Camp d'en Grassot i Gràcia Nova,134,6085,35.3814276760425,2
2025-01-01,6,Gràcia,32,el Camp d'en Grassot i Gràcia Nova,134,6085,41.1362861465182,3
2025-01-01,6,Gràcia,32,el Camp d'en Grassot i Gràcia Nova,134,6086,56.0221695932654,1
2025-01-01,6,Gràcia,32,el Camp d'en Grassot i Gràcia Nova,134,6086,34.0150339140574,2
2025-01-01,6,Gràcia,32,el Camp d'en Grassot i Gràcia Nova,134,6086,37.6252629930556,3
2025-01-01,6,Gràcia,32,el Camp d'en Grassot i Gràcia Nova,134,6087,58.273334412784,1
2025-01-01,6,Gràcia,32,el Camp d'en Grassot i Gràcia Nova,134,6087,37.1274299040511,2
2025-01-01,6,Gràcia,32,el Camp d'en Grassot i Gràcia Nova,134,6087,40.4349061656147,3
2025-01-01,6,Gràcia,32,el Camp d'en Grassot i Gràcia Nova,134,6088,56.5236560669506,1
2025-01-01,6,Gràcia,32,el Camp d'en Grassot i Gràcia Nova,134,6088,34.0973279741711,2
2025-01-01,6,Gràcia,32,el Camp d'en Grassot i Gràcia Nova,134,6088,36.8661084226541,3
2025-01-01,7,Horta-Guinardó,33,el Baix Guinardó,135,7001,58.0990472237133,1
2025-01-01,7,Horta-Guinardó,33,el Baix Guinardó,135,7001,34.0666568849214,2
2025-01-01,7,Horta-Guinardó,33,el Baix Guinardó,135,7001,38.6066196866103,3
2025-01-01,7,Horta-Guinardó,33,el Baix Guinardó,135,7002,59.3264704295692,1
2025-01-01,7,Horta-Guinardó,33,el Baix Guinardó,135,7002,37.8491156304348,2
2025-01-01,7,Horta-Guinardó,33,el Baix Guinardó,135,7002,37.6934758110855,3
2025-01-01,7,Horta-Guinardó,33,el Baix Guinardó,135,7003,52.9690963958549,1
2025-01-01,7,Horta-Guinardó,33,el Baix Guinardó,135,7003,36.0588226251258,2
2025-01-01,7,Horta-Guinardó,33,el Baix Guinardó,135,7003,40.6140740674148,3
2025-01-01,7,Horta-Guinardó,33,el Baix Guinardó,135,7004,56.1190500915581,1
2025-01-01,7,Horta-Guinardó,33,el Baix Guinardó,135,7004,36.2820886593091,2
2025-01-01,7,Horta-Guinardó,33,el Baix Guinardó,135,7004,37.8611274391638,3
2025-01-01,7,Horta-Guinardó,33,el Baix Guinardó,135,7005,55.3998551240069,1
2025-01-01,7,Horta-Guinardó,33,el Baix Guinardó,135,7005,36.1317427612461,2
2025-01-01,7,Horta-Guinardó,33,el Baix Guinardó,135,7005,38.667611567162,3
2025-01-01,7,Horta-Guinardó,33,el Baix Guinardó,135,7006,59.7979126400832,1
2025-01-01,7,Horta-Guinardó,33,el Baix Guinardó,135,7006,38.7835221060912,2
2025-01-01,7,Horta-Guinardó,33,el Baix Guinardó,135,7006,41.5814961304233,3
2025-01-01,7,Horta-Guinardó,33,el Baix Guinardó,135,7007,55.0853288428347,1
2025-01-01,7,Horta-Guinardó,33,el Baix Guinardó,135,7007,34.5577071584519,2
2025-01-01,7,Horta-Guinardó,33,el Baix Guinardó,135,7007,37.2524667275582,3
2025-01-01,7,Horta-Guinardó,33,el Baix Guinardó,135,7008,58.5131591716467,1
2025-01-01,7,Horta-Guinardó,33,el Baix Guinardó,135,7008,37.3955798731286,2
2025-01-01,7,Horta-Guinardó,33,el Baix Guinardó,135,7008,39.9213462778929,3
2025-01-01,7,Horta-Guinardó,33,el Baix Guinardó,136,7009,56.4338967820699,1
2025-01-01,7,Horta-Guinardó,33,el Baix Guinardó,136,7009,34.4531008331974,2
2025-01-01,7,Horta-Guinardó,33,el Baix Guinardó,136,7009,35.7376653968309,3
2025-01-01,7,Horta-Guinardó,33,el Baix Guinardó,136,7010,54.9094453537447,1
2025-01-01,7,Horta-Guinardó,33,el Baix Guinardó,136,7010,35.7333961307919,2
2025-01-01,7,Horta-Guinardó,33,el Baix Guinardó,136,7010,38.2225953165625,3
2025-01-01,7,Horta-Guinardó,33,el Baix Guinardó,136,7011,55.7049230302337,1
2025-01-01,7,Horta-Guinardó,33,el Baix Guinardó,136,7011,36.1931473083057,2
2025-01-01,7,Horta-Guinardó,33,el Baix Guinardó,136,7011,37.8327425829163,3
2025-01-01,7,Horta-Guinardó,33,el Baix Guinardó,136,7012,54.6516473025834,1
2025-01-01,7,Horta-Guinardó,33,el Baix Guinardó,136,7012,35.6783758955696,2
2025-01-01,7,Horta-Guinardó,33,el Baix Guinardó,136,7012,37.0599350015366,3
2025-01-01,7,Horta-Guinardó,33,el Baix Guinardó,136,7013,59.2440209559129,1
2025-01-01,7,Horta-Guinardó,33,el Baix Guinardó,136,7013,37.088634571139,2
2025-01-01,7,Horta-Guinardó,33,el Baix Guinardó,136,7013,41.1902957510419,3
2025-01-01,7,Horta-Guinardó,33,el Baix Guinardó,137,7014,56.205610272089,1
2025-01-01,7,Horta-Guinardó,33,el Baix Guinardó,137,7014,37.7221176624889,2
2025-01-01,7,Horta-Guinardó,33,el Baix Guinardó,137,7014,38.6470181662278,3
2025-01-01,7,Horta-Guinardó,33,el Baix Guinardó,137,7015,57.1799512996358,1
2025-01-01,7,Horta-Guinardó,33,el Baix Guinardó,137,7015,34.6027431898933,2
2025-01-01,7,Horta-Guinardó,33,el Baix Guinardó,137,7015,37.5696381215427,3
2025-01-01,7,Horta-Guinardó,33,el Baix Guinardó,137,7016,55.7032165540161,1
2025-01-01,7,Horta-Guinardó,33,el Baix Guinardó,137,7016,36.8436061314267,2
2025-01-01,7,Horta-Guinardó,33,el Baix Guinardó,137,7016,40.7896581024241,3
2025-01-01,7,Horta-Guinardó,33,el Baix Guinardó,137,7017,54.0590850871655,1
2025-01-01,7,Horta-Guinardó,33,el Baix Guinardó,137,7017,36.2030782645295,2
2025-01-01,7,Horta-Guinardó,33,el Baix Guinardó,137,7017,38.59589841126,3
2025-01-01,7,Horta-Guinardó,33,el Baix Guinardó,137,7018,55.0313495714191,1
2025-01-01,7,Horta-Guinardó,33,el Baix Guinardó,137,7018,35.1931862481018,2
2025-01-01,7,Horta-Guinardó,33,el Baix Guinardó,137,7018,37.9379443124844,3
2025-01-01,7,Horta-Guinardó,33,el Baix Guinardó,137,7019,55.5903794586367,1
2025-01-01,7,Horta-Guinardó,33,el Baix Guinardó,137,7019,35.0981512652544,2
2025-01-01,7,Horta-Guinardó,33,el Baix Guinardó,137,7019,38.0890311884979,3
2025-01-01,7,Horta-Guinardó,34,Can Baró,138,7020,53.456187686568,1
2025-01-01,7,Horta-Guinardó,34,Can Baró,138,7020,35.4704040595214,2
2025-01-01,7,Horta-Guinardó,34,Can Baró,138,7020,37.4585400905533,3
2025-01-01,7,Horta-Guinardó,34,Can Baró,138,7021,55.829392494587,1
2025-01-01,7,Horta-Guinardó,34,Can Baró,138,7021,35.1531900935516,2
2025-01-01,7,Horta-Guinardó,34,Can Baró,138,7021,36.9235958259851,3
2025-01-01,7,Horta-Guinardó,34,Can Baró,138,7022,54.8374976169565,1
2025-01-01,7,Horta-Guinardó,34,Can Baró,138,7022,34.2935950515114,2
2025-01-01,7,Horta-Guinardó,34,Can Baró,138,7022,37.4554312197,3
2025-01-01,7,Horta-Guinardó,34,Can Baró,138,7023,54.1322681955898,1
2025-01-01,7,Horta-Guinardó,34,Can Baró,138,7023,37.8163260826853,2
2025-01-01,7,Horta-Guinardó,34,Can Baró,138,7023,37.646301525989,3
2025-01-01,7,Horta-Guinardó,34,Can Baró,138,7024,52.8813188429863,1
2025-01-01,7,Horta-Guinardó,34,Can Baró,138,7024,37.0517322023793,2
2025-01-01,7,Horta-Guinardó,34,Can Baró,138,7024,36.5598897928011,3
2025-01-01,7,Horta-Guinardó,34,Can Baró,138,7025,52.6487068747703,1
2025-01-01,7,Horta-Guinardó,34,Can Baró,138,7025,35.267761739722,2
2025-01-01,7,Horta-Guinardó,34,Can Baró,138,7025,36.1739833409417,3
2025-01-01,7,Horta-Guinardó,34,Can Baró,138,7026,57.8311021380645,1
2025-01-01,7,Horta-Guinardó,34,Can Baró,138,7026,37.5993214192195,2
2025-01-01,7,Horta-Guinardó,34,Can Baró,138,7026,35.7274090228845,3
2025-01-01,7,Horta-Guinardó,35,el Guinardó,139,7027,53.8895963690744,1
2025-01-01,7,Horta-Guinardó,35,el Guinardó,139,7027,36.0061291347222,2
2025-01-01,7,Horta-Guinardó,35,el Guinardó,139,7027,36.4522995445352,3
2025-01-01,7,Horta-Guinardó,35,el Guinardó,139,7028,52.0113802594809,1
2025-01-01,7,Horta-Guinardó,35,el Guinardó,139,7028,35.3744170205104,2
2025-01-01,7,Horta-Guinardó,35,el Guinardó,139,7028,37.3973619102333,3
2025-01-01,7,Horta-Guinardó,35,el Guinardó,139,7029,55.9847407540728,1
2025-01-01,7,Horta-Guinardó,35,el Guinardó,139,7029,36.9919081037983,2
2025-01-01,7,Horta-Guinardó,35,el Guinardó,139,7029,36.3050265479827,3
2025-01-01,7,Horta-Guinardó,35,el Guinardó,139,7030,53.9657255104287,1
2025-01-01,7,Horta-Guinardó,35,el Guinardó,139,7030,35.3949294068793,2
2025-01-01,7,Horta-Guinardó,35,el Guinardó,139,7030,36.8335362397,3
2025-01-01,7,Horta-Guinardó,35,el Guinardó,140,7031,54.0605302621115,1
2025-01-01,7,Horta-Guinardó,35,el Guinardó,140,7031,37.2181442391461,2
2025-01-01,7,Horta-Guinardó,35,el Guinardó,140,7031,36.7462355604783,3
2025-01-01,7,Horta-Guinardó,35,el Guinardó,140,7032,52.4063101222799,1
2025-01-01,7,Horta-Guinardó,35,el Guinardó,140,7032,36.9924051804,2
2025-01-01,7,Horta-Guinardó,35,el Guinardó,140,7032,37.8724123283851,3
2025-01-01,7,Horta-Guinardó,35,el Guinardó,140,7033,55.4106053235249,1
2025-01-01,7,Horta-Guinardó,35,el Guinardó,140,7033,35.7155256781059,2
2025-01-01,7,Horta-Guinardó,35,el Guinardó,140,7033,39.2889846245076,3
2025-01-01,7,Horta-Guinardó,35,el Guinardó,140,7034,53.2433725532966,1
2025-01-01,7,Horta-Guinardó,35,el Guinardó,140,7034,35.3951561837035,2
2025-01-01,7,Horta-Guinardó,35,el Guinardó,140,7034,40.4032530688313,3
2025-01-01,7,Horta-Guinardó,35,el Guinardó,140,7035,53.2542566000706,1
2025-01-01,7,Horta-Guinardó,35,el Guinardó,140,7035,38.1764480972228,2
2025-01-01,7,Horta-Guinardó,35,el Guinardó,140,7035,41.67922052705,3
2025-01-01,7,Horta-Guinardó,35,el Guinardó,140,7036,55.7016752042087,1
2025-01-01,7,Horta-Guinardó,35,el Guinardó,140,7036,36.7153878519608,2
2025-01-01,7,Horta-Guinardó,35,el Guinardó,140,7036,38.6515916491944,3
2025-01-01,7,Horta-Guinardó,35,el Guinardó,140,7037,56.9254477529148,1
2025-01-01,7,Horta-Guinardó,35,el Guinardó,140,7037,36.5969162133382,2
2025-01-01,7,Horta-Guinardó,35,el Guinardó,140,7037,38.3856703518474,3
2025-01-01,7,Horta-Guinardó,35,el Guinardó,140,7038,57.8919876885823,1
2025-01-01,7,Horta-Guinardó,35,el Guinardó,140,7038,34.1920157855976,2
2025-01-01,7,Horta-Guinardó,35,el Guinardó,140,7038,38.4167747475173,3
2025-01-01,7,Horta-Guinardó,35,el Guinardó,141,7039,52.6795875890395,1
