Any,Codi_Districte,Nom_Districte,Codi_Barri,Nom_Barri,Seccio_Censal,Import_Euros
2023,1,Ciutat Vella,1,el Raval,1,13122
2023,1,Ciutat Vella,1,el Raval,2,10966
2023,1,Ciutat Vella,1,el Raval,3,10702
2023,1,Ciutat Vella,1,el Raval,4,12988
2023,1,Ciutat Vella,1,el Raval,5,11323
2023,1,Ciutat Vella,1,el Raval,6,12035
2023,1,Ciutat Vella,1,el Raval,7,10942
2023,1,Ciutat Vella,1,el Raval,8,8722
2023,1,Ciutat Vella,1,el Raval,9,11432
2023,1,Ciutat Vella,1,el Raval,10,10032
2023,1,Ciutat Vella,1,el Raval,11,10017
2023,1,Ciutat Vella,1,el Raval,12,12667
2023,1,Ciutat Vella,1,el Raval,13,12321
2023,1,Ciutat Vella,1,el Raval,14,12196
2023,1,Ciutat Vella,1,el Raval,15,11409
2023,1,Ciutat Vella,1,el Raval,16,11973
2023,1,Ciutat Vella,1,el Raval,17,10200
2023,1,Ciutat Vella,1,el Raval,18,11661
2023,1,Ciutat Vella,1,el Raval,19,11599
2023,1,Ciutat Vella,1,el Raval,20,17231
2023,1,Ciutat Vella,1,el Raval,21,16729
2023,1,Ciutat Vella,2,el Barri Gòtic,22,21762
2023,1,Ciutat Vella,2,el Barri Gòtic,23,17634
2023,1,Ciutat Vella,2,el Barri Gòtic,25,16119
2023,1,Ciutat Vella,2,el Barri Gòtic,26,16637
2023,1,Ciutat Vella,2,el Barri Gòtic,27,15689
2023,1,Ciutat Vella,2,el Barri Gòtic,28,15098
2023,1,Ciutat Vella,2,el Barri Gòtic,29,13731
2023,1,Ciutat Vella,2,el Barri Gòtic,30,13953
2023,1,Ciutat Vella,2,el Barri Gòtic,31,13496
2023,1,Ciutat Vella,3,la Barceloneta,32,17248
2023,1,Ciutat Vella,3,la Barceloneta,33,14150
2023,1,Ciutat Vella,3,la Barceloneta,34,15066
2023,1,Ciutat Vella,3,la Barceloneta,35,14776
2023,1,Ciutat Vella,3,la Barceloneta,36,14870
2023,1,Ciutat Vella,3,la Barceloneta,37,15860
2023,1,Ciutat Vella,3,la Barceloneta,38,13943
2023,1,Ciutat Vella,3,la Barceloneta,39,15858
2023,1,Ciutat Vella,3,la Barceloneta,40,16674
2023,1,Ciutat Vella,3,la Barceloneta,41,15169
2023,1,Ciutat Vella,3,la Barceloneta,42,15344
2023,1,Ciutat Vella,4,"Sant Pere, Santa Caterina i la Ribera",43,20813
2023,1,Ciutat Vella,4,"Sant Pere, Santa Caterina i la Ribera",44,18964
2023,1,Ciutat Vella,4,"Sant Pere, Santa Caterina i la Ribera",45,16615
2023,1,Ciutat Vella,4,"Sant Pere, Santa Caterina i la Ribera",46,15635
2023,1,Ciutat Vella,4,"Sant Pere, Santa Caterina i la Ribera",47,15672
2023,1,Ciutat Vella,4,"Sant Pere, Santa Caterina i la Ribera",48,12605
2023,1,Ciutat Vella,4,"Sant Pere, Santa Caterina i la Ribera",49,16573
2023,1,Ciutat Vella,4,"Sant Pere, Santa Caterina i la Ribera",50,15243
2023,1,Ciutat Vella,4,"Sant Pere, Santa Caterina i la Ribera",51,14218
2023,1,Ciutat Vella,4,"Sant Pere, Santa Caterina i la Ribera",52,20125
2023,1,Ciutat Vella,4,"Sant Pere, Santa Caterina i la Ribera",53,14709
2023,1,Ciutat Vella,4,"Sant Pere, Santa Caterina i la Ribera",54,15423
2023,1,Ciutat Vella,4,"Sant Pere, Santa Caterina i la Ribera",55,19480
2023,2,L'Eixample,5,el Fort Pienc,1,19562
2023,2,L'Eixample,5,el Fort Pienc,2,20433
2023,2,L'Eixample,5,el Fort Pienc,3,21978
2023,2,L'Eixample,5,el Fort Pienc,4,17896
2023,2,L'Eixample,5,el Fort Pienc,5,21744
2023,2,L'Eixample,5,el Fort Pienc,6,22107
2023,2,L'Eixample,5,el Fort Pienc,7,25073
2023,2,L'Eixample,5,el Fort Pienc,8,21420
2023,2,L'Eixample,5,el Fort Pienc,9,21131
2023,2,L'Eixample,5,el Fort Pienc,10,19778
2023,2,L'Eixample,5,el Fort Pienc,11,20524
2023,2,L'Eixample,5,el Fort Pienc,12,16733
2023,2,L'Eixample,5,el Fort Pienc,13,18156
2023,2,L'Eixample,5,el Fort Pienc,14,17797
2023,2,L'Eixample,5,el Fort Pienc,15,17871
2023,2,L'Eixample,5,el Fort Pienc,16,21961
2023,2,L'Eixample,5,el Fort Pienc,17,22302
2023,2,L'Eixample,5,el Fort Pienc,18,21905
2023,2,L'Eixample,5,el Fort Pienc,19,20538
2023,2,L'Eixample,5,el Fort Pienc,20,19467
2023,2,L'Eixample,6,la Sagrada Família,21,19415
2023,2,L'Eixample,6,la Sagrada Família,22,18890
2023,2,L'Eixample,6,la Sagrada Família,23,20956
2023,2,L'Eixample,6,la Sagrada Família,24,18015
2023,2,L'Eixample,6,la Sagrada Família,25,18068
2023,2,L'Eixample,6,la Sagrada Família,26,19294
2023,2,L'Eixample,6,la Sagrada Família,27,18602
2023,2,L'Eixample,6,la Sagrada Família,28,19250
2023,2,L'Eixample,6,la Sagrada Família,29,20305
2023,2,L'Eixample,6,la Sagrada Família,30,17287
2023,2,L'Eixample,6,la Sagrada Família,31,20517
2023,2,L'Eixample,6,la Sagrada Família,32,19449
2023,2,L'Eixample,6,la Sagrada Família,33,20069
2023,2,L'Eixample,6,la Sagrada Família,34,17706
2023,2,L'Eixample,6,la Sagrada Família,35,19505
2023,2,L'Eixample,6,la Sagrada Família,36,21678
2023,2,L'Eixample,6,la Sagrada Família,37,23121
2023,2,L'Eixample,6,la Sagrada Família,38,22466
2023,2,L'Eixample,6,la Sagrada Família,39,18782
2023,2,L'Eixample,6,la Sagrada Família,40,17082
2023,2,L'Eixample,6,la Sagrada Família,41,19726
2023,2,L'Eixample,6,la Sagrada Família,42,21573
2023,2,L'Eixample,6,la Sagrada Família,43,20368
2023,2,L'Eixample,6,la Sagrada Família,44,17191
2023,2,L'Eixample,6,la Sagrada Família,45,20695
2023,2,L'Eixample,6,la Sagrada Família,46,17938
2023,2,L'Eixample,6,la Sagrada Família,47,19120
2023,2,L'Eixample,6,la Sagrada Família,48,18810
2023,2,L'Eixample,6,la Sagrada Família,49,18215
2023,2,L'Eixample,6,la Sagrada Família,50,19433
2023,2,L'Eixample,6,la Sagrada Família,51,18548
2023,2,L'Eixample,6,la Sagrada Família,52,20303
2023,2,L'Eixample,6,la Sagrada Família,53,20815
2023,2,L'Eixample,6,la Sagrada Família,54,19992
2023,2,L'Eixample,7,la Dreta de l'Eixample,55,21900
2023,2,L'Eixample,7,la Dreta de l'Eixample,56,22170
2023,2,L'Eixample,7,la Dreta de l'Eixample,57,26766
2023,2,L'Eixample,7,la Dreta de l'Eixample,58,25714
2023,2,L'Eixample,7,la Dreta de l'Eixample,59,24350
2023,2,L'Eixample,7,la Dreta de l'Eixample,60,23432
2023,2,L'Eixample,7,la Dreta de l'Eixample,61,20883
2023,2,L'Eixample,7,la Dreta de l'Eixample,62,26064
2023,2,L'Eixample,7,la Dreta de l'Eixample,63,30165
2023,2,L'Eixample,7,la Dreta de l'Eixample,64,30184
2023,2,L'Eixample,7,la Dreta de l'Eixample,65,24315
2023,2,L'Eixample,7,la Dreta de l'Eixample,66,22497
2023,2,L'Eixample,7,la Dreta de l'Eixample,67,20430
2023,2,L'Eixample,7,la Dreta de l'Eixample,68,21294
2023,2,L'Eixample,7,la Dreta de l'Eixample,69,24302
2023,2,L'Eixample,7,la Dreta de l'Eixample,70,25160
2023,2,L'Eixample,7,la Dreta de l'Eixample,71,25975
2023,2,L'Eixample,7,la Dreta de l'Eixample,72,28191
2023,2,L'Eixample,7,la Dreta de l'Eixample,73,26256
2023,2,L'Eixample,7,la Dreta de l'Eixample,74,27297
2023,2,L'Eixample,7,la Dreta de l'Eixample,75,25080
2023,2,L'Eixample,7,la Dreta de l'Eixample,76,28208
2023,2,L'Eixample,7,la Dreta de l'Eixample,77,25826
2023,2,L'Eixample,7,la Dreta de l'Eixample,78,29175
2023,2,L'Eixample,7,la Dreta de l'Eixample,79,30862
2023,2,L'Eixample,7,la Dreta de l'Eixample,80,29486
2023,2,L'Eixample,7,la Dreta de l'Eixample,81,28573
2023,2,L'Eixample,7,la Dreta de l'Eixample,82,29251
2023,2,L'Eixample,7,la Dreta de l'Eixample,83,31777
2023,2,L'Eixample,8,l'Antiga Esquerra de l'Eixample,84,24918
2023,2,L'Eixample,8,l'Antiga Esquerra de l'Eixample,85,25911
2023,2,L'Eixample,8,l'Antiga Esquerra de l'Eixample,86,28765
2023,2,L'Eixample,8,l'Antiga Esquerra de l'Eixample,87,24558
2023,2,L'Eixample,8,l'Antiga Esquerra de l'Eixample,88,26336
2023,2,L'Eixample,8,l'Antiga Esquerra de l'Eixample,89,25258
2023,2,L'Eixample,8,l'Antiga Esquerra de l'Eixample,90,23153
2023,2,L'Eixample,8,l'Antiga Esquerra de l'Eixample,91,23950
2023,2,L'Eixample,8,l'Antiga Esquerra de l'Eixample,92,22075
2023,2,L'Eixample,8,l'Antiga Esquerra de l'Eixample,93,23897
2023,2,L'Eixample,8,l'Antiga Esquerra de l'Eixample,94,22928
2023,2,L'Eixample,8,l'Antiga Esquerra de l'Eixample,95,24256
2023,2,L'Eixample,8,l'Antiga Esquerra de l'Eixample,96,21871
2023,2,L'Eixample,8,l'Antiga Esquerra de l'Eixample,97,20696
2023,2,L'Eixample,8,l'Antiga Esquerra de l'Eixample,98,22766
2023,2,L'Eixample,8,l'Antiga Esquerra de l'Eixample,99,25383
2023,2,L'Eixample,8,l'Antiga Esquerra de l'Eixample,100,23671
2023,2,L'Eixample,8,l'Antiga Esquerra de l'Eixample,101,21874
2023,2,L'Eixample,8,l'Antiga Esquerra de l'Eixample,102,26937
2023,2,L'Eixample,8,l'Antiga Esquerra de l'Eixample,103,19927
2023,2,L'Eixample,8,l'Antiga Esquerra de l'Eixample,104,25160
2023,2,L'Eixample,8,l'Antiga Esquerra de l'Eixample,105,20972
2023,2,L'Eixample,8,l'Antiga Esquerra de l'Eixample,106,25676
2023,2,L'Eixample,8,l'Antiga Esquerra de l'Eixample,107,27367
2023,2,L'Eixample,8,l'Antiga Esquerra de l'Eixample,108,26297
2023,2,L'Eixample,8,l'Antiga Esquerra de l'Eixample,109,27597
2023,2,L'Eixample,9,la Nova Esquerra de l'Eixample,110,21962
2023,2,L'Eixample,9,la Nova Esquerra de l'Eixample,111,22464
2023,2,L'Eixample,9,la Nova Esquerra de l'Eixample,112,27921
2023,2,L'Eixample,9,la Nova Esquerra de l'Eixample,113,25255
2023,2,L'Eixample,9,la Nova Esquerra de l'Eixample,114,22427
2023,2,L'Eixample,9,la Nova Esquerra de l'Eixample,115,21572
2023,2,L'Eixample,9,la Nova Esquerra de l'Eixample,116,26217
2023,2,L'Eixample,9,la Nova Esquerra de l'Eixample,117,21316
2023,2,L'Eixample,9,la Nova Esquerra de l'Eixample,118,25071
2023,2,L'Eixample,9,la Nova Esquerra de l'Eixample,119,23393
2023,2,L'Eixample,9,la Nova Esquerra de l'Eixample,120,21363
2023,2,L'Eixample,9,la Nova Esquerra de l'Eixample,121,23269
2023,2,L'Eixample,9,la Nova Esquerra de l'Eixample,122,25098
2023,2,L'Eixample,9,la Nova Esquerra de l'Eixample,123,21714
2023,2,L'Eixample,9,la Nova Esquerra de l'Eixample,124,23322
2023,2,L'Eixample,9,la Nova Esquerra de l'Eixample,125,22351
2023,2,L'Eixample,9,la Nova Esquerra de l'Eixample,126,23990
2023,2,L'Eixample,9,la Nova Esquerra de l'Eixample,127,20447
2023,2,L'Eixample,9,la Nova Esquerra de l'Eixample,128,19488
2023,2,L'Eixample,9,la Nova Esquerra de l'Eixample,129,21809
2023,2,L'Eixample,9,la Nova Esquerra de l'Eixample,130,29933
2023,2,L'Eixample,9,la Nova Esquerra de l'Eixample,131,21159
2023,2,L'Eixample,9,la Nova Esquerra de l'Eixample,132,22639
2023,2,L'Eixample,9,la Nova Esquerra de l'Eixample,133,22532
2023,2,L'Eixample,9,la Nova Esquerra de l'Eixample,134,20728
2023,2,L'Eixample,9,la Nova Esquerra de l'Eixample,135,19096
2023,2,L'Eixample,9,la Nova Esquerra de l'Eixample,136,21645
2023,2,L'Eixample,9,la Nova Esquerra de l'Eixample,137,19192
2023,2,L'Eixample,9,la Nova Esquerra de l'Eixample,138,21829
2023,2,L'Eixample,9,la Nova Esquerra de l'Eixample,139,21885
2023,2,L'Eixample,9,la Nova Esquerra de l'Eixample,140,20896
2023,2,L'Eixample,9,la Nova Esquerra de l'Eixample,141,20067
2023,2,L'Eixample,9,la Nova Esquerra de l'Eixample,142,18617
2023,2,L'Eixample,9,la Nova Esquerra de l'Eixample,143,20404
2023,2,L'Eixample,9,la Nova Esquerra de l'Eixample,144,22429
2023,2,L'Eixample,9,la Nova Esquerra de l'Eixample,145,20124
2023,2,L'Eixample,9,la Nova Esquerra de l'Eixample,146,20489
2023,2,L'Eixample,9,la Nova Esquerra de l'Eixample,147,20306
2023,2,L'Eixample,9,la Nova Esquerra de l'Eixample,148,22761
2023,2,L'Eixample,9,la Nova Esquerra de l'Eixample,149,19626
2023,2,L'Eixample,10,Sant Antoni,150,17934
2023,2,L'Eixample,10,Sant Antoni,151,20349
2023,2,L'Eixample,10,Sant Antoni,152,21986
2023,2,L'Eixample,10,Sant Antoni,153,21547
2023,2,L'Eixample,10,Sant Antoni,154,16726
2023,2,L'Eixample,10,Sant Antoni,155,18526
2023,2,L'Eixample,10,Sant Antoni,156,20434
2023,2,L'Eixample,10,Sant Antoni,157,18416
2023,2,L'Eixample,10,Sant Antoni,158,19154
2023,2,L'Eixample,10,Sant Antoni,159,20243
2023,2,L'Eixample,10,Sant Antoni,160,22362
2023,2,L'Eixample,10,Sant Antoni,161,19719
2023,2,L'Eixample,10,Sant Antoni,162,19169
2023,2,L'Eixample,10,Sant Antoni,163,21151
2023,2,L'Eixample,10,Sant Antoni,164,20139
2023,2,L'Eixample,10,Sant Antoni,165,21260
2023,2,L'Eixample,10,Sant Antoni,166,19651
2023,2,L'Eixample,10,Sant Antoni,167,20043
2023,2,L'Eixample,10,Sant Antoni,168,19322
2023,2,L'Eixample,10,Sant Antoni,169,19865
2023,2,L'Eixample,10,Sant Antoni,170,20433
2023,2,L'Eixample,10,Sant Antoni,171,17903
2023,2,L'Eixample,10,Sant Antoni,172,18939
2023,2,L'Eixample,10,Sant Antoni,173,19519
2023,3,Sants-Montjuïc,11,el Poble Sec,1,16557
2023,3,Sants-Montjuïc,11,el Poble Sec,2,15353
2023,3,Sants-Montjuïc,11,el Poble Sec,3,14709
2023,3,Sants-Montjuïc,11,el Poble Sec,4,17856
2023,3,Sants-Montjuïc,11,el Poble Sec,5,15627
2023,3,Sants-Montjuïc,11,el Poble Sec,6,15502
2023,3,Sants-Montjuïc,11,el Poble Sec,7,15679
2023,3,Sants-Montjuïc,11,el Poble Sec,8,15368
2023,3,Sants-Montjuïc,11,el Poble Sec,9,16596
2023,3,Sants-Montjuïc,11,el Poble Sec,10,14338
2023,3,Sants-Montjuïc,11,el Poble Sec,11,13228
2023,3,Sants-Montjuïc,11,el Poble Sec,12,15204
2023,3,Sants-Montjuïc,11,el Poble Sec,13,14525
2023,3,Sants-Montjuïc,11,el Poble Sec,14,13762
2023,3,Sants-Montjuïc,11,el Poble Sec,15,15157
2023,3,Sants-Montjuïc,11,el Poble Sec,16,14770
2023,3,Sants-Montjuïc,11,el Poble Sec,17,14894
2023,3,Sants-Montjuïc,11,el Poble Sec,18,15023
2023,3,Sants-Montjuïc,11,el Poble Sec,19,14923
2023,3,Sants-Montjuïc,11,el Poble Sec,20,17144
2023,3,Sants-Montjuïc,11,el Poble Sec,21,16941
2023,3,Sants-Montjuïc,11,el Poble Sec,22,16990
2023,3,Sants-Montjuïc,11,el Poble Sec,23,14647
2023,3,Sants-Montjuïc,11,el Poble Sec,24,15305
2023,3,Sants-Montjuïc,12,la Marina del Prat Vermell,25,14121
2023,3,Sants-Montjuïc,13,la Marina de Port,26,15252
2023,3,Sants-Montjuïc,13,la Marina de Port,27,16690
2023,3,Sants-Montjuïc,13,la Marina de Port,28,17985
2023,3,Sants-Montjuïc,13,la Marina de Port,29,14348
2023,3,Sants-Montjuïc,13,la Marina de Port,30,15996
2023,3,Sants-Montjuïc,13,la Marina de Port,31,14974
2023,3,Sants-Montjuïc,13,la Marina de Port,32,12876
2023,3,Sants-Montjuïc,13,la Marina de Port,33,11709
2023,3,Sants-Montjuïc,13,la Marina de Port,34,14908
2023,3,Sants-Montjuïc,13,la Marina de Port,35,15856
2023,3,Sants-Montjuïc,13,la Marina de Port,36,17356
2023,3,Sants-Montjuïc,13,la Marina de Port,37,16768
2023,3,Sants-Montjuïc,13,la Marina de Port,38,12705
2023,3,Sants-Montjuïc,13,la Marina de Port,39,11747
2023,3,Sants-Montjuïc,14,la Font de la Guatlla,40,19906
2023,3,Sants-Montjuïc,14,la Font de la Guatlla,41,17164
2023,3,Sants-Montjuïc,14,la Font de la Guatlla,42,17427
2023,3,Sants-Montjuïc,14,la Font de la Guatlla,43,18480
2023,3,Sants-Montjuïc,14,la Font de la Guatlla,44,16643
2023,3,Sants-Montjuïc,14,la Font de la Guatlla,45,18275
2023,3,Sants-Montjuïc,14,la Font de la Guatlla,46,21123
2023,3,Sants-Montjuïc,15,Hostafrancs,47,17241
2023,3,Sants-Montjuïc,15,Hostafrancs,48,20841
2023,3,Sants-Montjuïc,15,Hostafrancs,49,17816
2023,3,Sants-Montjuïc,15,Hostafrancs,50,18962
2023,3,Sants-Montjuïc,15,Hostafrancs,51,14981
2023,3,Sants-Montjuïc,15,Hostafrancs,52,16608
2023,3,Sants-Montjuïc,15,Hostafrancs,53,16149
2023,3,Sants-Montjuïc,15,Hostafrancs,54,18334
2023,3,Sants-Montjuïc,15,Hostafrancs,55,17409
2023,3,Sants-Montjuïc,15,Hostafrancs,56,16488
2023,3,Sants-Montjuïc,16,la Bordeta,57,16867
2023,3,Sants-Montjuïc,16,la Bordeta,58,21301
2023,3,Sants-Montjuïc,16,la Bordeta,59,17280
2023,3,Sants-Montjuïc,16,la Bordeta,60,18787
2023,3,Sants-Montjuïc,16,la Bordeta,61,16570
2023,3,Sants-Montjuïc,16,la Bordeta,62,17380
2023,3,Sants-Montjuïc,16,la Bordeta,63,16775
2023,3,Sants-Montjuïc,16,la Bordeta,64,17729
2023,3,Sants-Montjuïc,16,la Bordeta,65,18114
2023,3,Sants-Montjuïc,16,la Bordeta,66,16271
2023,3,Sants-Montjuïc,16,la Bordeta,67,17746
2023,3,Sants-Montjuïc,16,la Bordeta,68,15721
2023,3,Sants-Montjuïc,16,la Bordeta,69,18137
2023,3,Sants-Montjuïc,17,Sants-Badal,70,14979
