Data_Referencia,Codi_Districte,Nom_Districte,Codi_Barri,Nom_Barri,AEB,Seccio_Censal,Valor,NACIONALITAT_CONTINENT,SEXE
2015-01-01,2,Eixample,6,la Sagrada Família,25,2038,..,999,1
2015-01-01,2,Eixample,6,la Sagrada Família,25,2039,5,1,1
2015-01-01,2,Eixample,6,la Sagrada Família,25,2039,5,1,2
2015-01-01,2,Eixample,6,la Sagrada Família,25,2039,100,2,1
2015-01-01,2,Eixample,6,la Sagrada Família,25,2039,54,2,2
2015-01-01,2,Eixample,6,la Sagrada Família,25,2039,18,3,1
2015-01-01,2,Eixample,6,la Sagrada Família,25,2039,26,3,2
2015-01-01,2,Eixample,6,la Sagrada Família,25,2039,845,4,1
2015-01-01,2,Eixample,6,la Sagrada Família,25,2039,673,4,2
2015-01-01,2,Eixample,6,la Sagrada Família,25,2040,..,1,1
2015-01-01,2,Eixample,6,la Sagrada Família,25,2040,8,1,2
2015-01-01,2,Eixample,6,la Sagrada Família,25,2040,84,2,1
2015-01-01,2,Eixample,6,la Sagrada Família,25,2040,91,2,2
2015-01-01,2,Eixample,6,la Sagrada Família,25,2040,47,3,1
2015-01-01,2,Eixample,6,la Sagrada Família,25,2040,43,3,2
2015-01-01,2,Eixample,6,la Sagrada Família,25,2040,744,4,1
2015-01-01,2,Eixample,6,la Sagrada Família,25,2040,626,4,2
2015-01-01,2,Eixample,6,la Sagrada Família,25,2040,..,5,2
2015-01-01,2,Eixample,6,la Sagrada Família,25,2040,..,999,1
2015-01-01,2,Eixample,6,la Sagrada Família,26,2041,..,1,1
2015-01-01,2,Eixample,6,la Sagrada Família,26,2041,..,1,2
2015-01-01,2,Eixample,6,la Sagrada Família,26,2041,43,2,1
2015-01-01,2,Eixample,6,la Sagrada Família,26,2041,46,2,2
2015-01-01,2,Eixample,6,la Sagrada Família,26,2041,25,3,1
2015-01-01,2,Eixample,6,la Sagrada Família,26,2041,19,3,2
2015-01-01,2,Eixample,6,la Sagrada Família,26,2041,800,4,1
2015-01-01,2,Eixample,6,la Sagrada Família,26,2041,640,4,2
2015-01-01,2,Eixample,6,la Sagrada Família,26,2041,..,5,1
2015-01-01,2,Eixample,6,la Sagrada Família,26,2041,..,5,2
2015-01-01,2,Eixample,6,la Sagrada Família,26,2041,..,999,2
2015-01-01,2,Eixample,6,la Sagrada Família,26,2042,63,2,1
2015-01-01,2,Eixample,6,la Sagrada Família,26,2042,43,2,2
2015-01-01,2,Eixample,6,la Sagrada Família,26,2042,..,3,1
2015-01-01,2,Eixample,6,la Sagrada Família,26,2042,..,3,2
2015-01-01,2,Eixample,6,la Sagrada Família,26,2042,814,4,1
2015-01-01,2,Eixample,6,la Sagrada Família,26,2042,738,4,2
2015-01-01,2,Eixample,6,la Sagrada Família,26,2043,5,1,1
2015-01-01,2,Eixample,6,la Sagrada Família,26,2043,..,1,2
2015-01-01,2,Eixample,6,la Sagrada Família,26,2043,43,2,1
2015-01-01,2,Eixample,6,la Sagrada Família,26,2043,30,2,2
2015-01-01,2,Eixample,6,la Sagrada Família,26,2043,11,3,1
2015-01-01,2,Eixample,6,la Sagrada Família,26,2043,19,3,2
2015-01-01,2,Eixample,6,la Sagrada Família,26,2043,714,4,1
2015-01-01,2,Eixample,6,la Sagrada Família,26,2043,621,4,2
2015-01-01,2,Eixample,6,la Sagrada Família,26,2043,..,5,2
2015-01-01,2,Eixample,6,la Sagrada Família,26,2044,..,1,1
2015-01-01,2,Eixample,6,la Sagrada Família,26,2044,..,1,2
2015-01-01,2,Eixample,6,la Sagrada Família,26,2044,76,2,1
2015-01-01,2,Eixample,6,la Sagrada Família,26,2044,60,2,2
2015-01-01,2,Eixample,6,la Sagrada Família,26,2044,23,3,1
2015-01-01,2,Eixample,6,la Sagrada Família,26,2044,27,3,2
2015-01-01,2,Eixample,6,la Sagrada Família,26,2044,623,4,1
2015-01-01,2,Eixample,6,la Sagrada Família,26,2044,460,4,2
2015-01-01,2,Eixample,6,la Sagrada Família,26,2045,..,1,1
2015-01-01,2,Eixample,6,la Sagrada Família,26,2045,..,1,2
2015-01-01,2,Eixample,6,la Sagrada Família,26,2045,45,2,1
2015-01-01,2,Eixample,6,la Sagrada Família,26,2045,34,2,2
2015-01-01,2,Eixample,6,la Sagrada Família,26,2045,21,3,1
2015-01-01,2,Eixample,6,la Sagrada Família,26,2045,18,3,2
2015-01-01,2,Eixample,6,la Sagrada Família,26,2045,570,4,1
2015-01-01,2,Eixample,6,la Sagrada Família,26,2045,488,4,2
2015-01-01,2,Eixample,6,la Sagrada Família,26,2046,8,1,1
2015-01-01,2,Eixample,6,la Sagrada Família,26,2046,5,1,2
2015-01-01,2,Eixample,6,la Sagrada Família,26,2046,60,2,1
2015-01-01,2,Eixample,6,la Sagrada Família,26,2046,43,2,2
2015-01-01,2,Eixample,6,la Sagrada Família,26,2046,39,3,1
2015-01-01,2,Eixample,6,la Sagrada Família,26,2046,54,3,2
2015-01-01,2,Eixample,6,la Sagrada Família,26,2046,919,4,1
2015-01-01,2,Eixample,6,la Sagrada Família,26,2046,748,4,2
2015-01-01,2,Eixample,6,la Sagrada Família,26,2046,..,5,1
2015-01-01,2,Eixample,6,la Sagrada Família,26,2046,..,999,1
2015-01-01,2,Eixample,6,la Sagrada Família,26,2046,..,999,2
2015-01-01,2,Eixample,6,la Sagrada Família,26,2047,..,1,1
2015-01-01,2,Eixample,6,la Sagrada Família,26,2047,13,1,2
2015-01-01,2,Eixample,6,la Sagrada Família,26,2047,58,2,1
2015-01-01,2,Eixample,6,la Sagrada Família,26,2047,41,2,2
2015-01-01,2,Eixample,6,la Sagrada Família,26,2047,36,3,1
2015-01-01,2,Eixample,6,la Sagrada Família,26,2047,55,3,2
2015-01-01,2,Eixample,6,la Sagrada Família,26,2047,913,4,1
2015-01-01,2,Eixample,6,la Sagrada Família,26,2047,759,4,2
2015-01-01,2,Eixample,6,la Sagrada Família,26,2048,..,1,2
2015-01-01,2,Eixample,6,la Sagrada Família,26,2048,56,2,1
2015-01-01,2,Eixample,6,la Sagrada Família,26,2048,29,2,2
2015-01-01,2,Eixample,6,la Sagrada Família,26,2048,48,3,1
2015-01-01,2,Eixample,6,la Sagrada Família,26,2048,65,3,2
2015-01-01,2,Eixample,6,la Sagrada Família,26,2048,563,4,1
2015-01-01,2,Eixample,6,la Sagrada Família,26,2048,461,4,2
2015-01-01,2,Eixample,6,la Sagrada Família,27,2049,8,1,1
2015-01-01,2,Eixample,6,la Sagrada Família,27,2049,16,1,2
2015-01-01,2,Eixample,6,la Sagrada Família,27,2049,89,2,1
2015-01-01,2,Eixample,6,la Sagrada Família,27,2049,67,2,2
2015-01-01,2,Eixample,6,la Sagrada Família,27,2049,68,3,1
2015-01-01,2,Eixample,6,la Sagrada Família,27,2049,73,3,2
2015-01-01,2,Eixample,6,la Sagrada Família,27,2049,946,4,1
2015-01-01,2,Eixample,6,la Sagrada Família,27,2049,775,4,2
2015-01-01,2,Eixample,6,la Sagrada Família,27,2049,..,5,1
2015-01-01,2,Eixample,6,la Sagrada Família,27,2050,10,1,1
2015-01-01,2,Eixample,6,la Sagrada Família,27,2050,14,1,2
2015-01-01,2,Eixample,6,la Sagrada Família,27,2050,59,2,1
2015-01-01,2,Eixample,6,la Sagrada Família,27,2050,46,2,2
2015-01-01,2,Eixample,6,la Sagrada Família,27,2050,25,3,1
2015-01-01,2,Eixample,6,la Sagrada Família,27,2050,42,3,2
2015-01-01,2,Eixample,6,la Sagrada Família,27,2050,755,4,1
2015-01-01,2,Eixample,6,la Sagrada Família,27,2050,608,4,2
2015-01-01,2,Eixample,6,la Sagrada Família,27,2051,7,1,2
2015-01-01,2,Eixample,6,la Sagrada Família,27,2051,69,2,1
2015-01-01,2,Eixample,6,la Sagrada Família,27,2051,67,2,2
2015-01-01,2,Eixample,6,la Sagrada Família,27,2051,51,3,1
2015-01-01,2,Eixample,6,la Sagrada Família,27,2051,51,3,2
2015-01-01,2,Eixample,6,la Sagrada Família,27,2051,925,4,1
2015-01-01,2,Eixample,6,la Sagrada Família,27,2051,730,4,2
2015-01-01,2,Eixample,6,la Sagrada Família,27,2052,..,1,1
2015-01-01,2,Eixample,6,la Sagrada Família,27,2052,..,1,2
2015-01-01,2,Eixample,6,la Sagrada Família,27,2052,72,2,1
2015-01-01,2,Eixample,6,la Sagrada Família,27,2052,55,2,2
2015-01-01,2,Eixample,6,la Sagrada Família,27,2052,44,3,1
2015-01-01,2,Eixample,6,la Sagrada Família,27,2052,44,3,2
2015-01-01,2,Eixample,6,la Sagrada Família,27,2052,875,4,1
2015-01-01,2,Eixample,6,la Sagrada Família,27,2052,718,4,2
2015-01-01,2,Eixample,6,la Sagrada Família,27,2052,..,5,2
2015-01-01,2,Eixample,6,la Sagrada Família,27,2053,..,1,1
2015-01-01,2,Eixample,6,la Sagrada Família,27,2053,6,1,2
2015-01-01,2,Eixample,6,la Sagrada Família,27,2053,76,2,1
2015-01-01,2,Eixample,6,la Sagrada Família,27,2053,41,2,2
2015-01-01,2,Eixample,6,la Sagrada Família,27,2053,30,3,1
2015-01-01,2,Eixample,6,la Sagrada Família,27,2053,30,3,2
2015-01-01,2,Eixample,6,la Sagrada Família,27,2053,864,4,1
2015-01-01,2,Eixample,6,la Sagrada Família,27,2053,754,4,2
2015-01-01,2,Eixample,6,la Sagrada Família,27,2054,..,1,1
2015-01-01,2,Eixample,6,la Sagrada Família,27,2054,5,1,2
2015-01-01,2,Eixample,6,la Sagrada Família,27,2054,65,2,1
2015-01-01,2,Eixample,6,la Sagrada Família,27,2054,42,2,2
2015-01-01,2,Eixample,6,la Sagrada Família,27,2054,30,3,1
2015-01-01,2,Eixample,6,la Sagrada Família,27,2054,26,3,2
2015-01-01,2,Eixample,6,la Sagrada Família,27,2054,901,4,1
2015-01-01,2,Eixample,6,la Sagrada Família,27,2054,777,4,2
2015-01-01,2,Eixample,7,la Dreta de l'Eixample,28,2055,6,1,1
2015-01-01,2,Eixample,7,la Dreta de l'Eixample,28,2055,5,1,2
2015-01-01,2,Eixample,7,la Dreta de l'Eixample,28,2055,72,2,1
2015-01-01,2,Eixample,7,la Dreta de l'Eixample,28,2055,41,2,2
2015-01-01,2,Eixample,7,la Dreta de l'Eixample,28,2055,36,3,1
2015-01-01,2,Eixample,7,la Dreta de l'Eixample,28,2055,54,3,2
2015-01-01,2,Eixample,7,la Dreta de l'Eixample,28,2055,888,4,1
2015-01-01,2,Eixample,7,la Dreta de l'Eixample,28,2055,755,4,2
2015-01-01,2,Eixample,7,la Dreta de l'Eixample,28,2055,..,999,2
2015-01-01,2,Eixample,7,la Dreta de l'Eixample,28,2056,..,1,1
2015-01-01,2,Eixample,7,la Dreta de l'Eixample,28,2056,6,1,2
2015-01-01,2,Eixample,7,la Dreta de l'Eixample,28,2056,59,2,1
2015-01-01,2,Eixample,7,la Dreta de l'Eixample,28,2056,23,2,2
2015-01-01,2,Eixample,7,la Dreta de l'Eixample,28,2056,18,3,1
2015-01-01,2,Eixample,7,la Dreta de l'Eixample,28,2056,17,3,2
2015-01-01,2,Eixample,7,la Dreta de l'Eixample,28,2056,788,4,1
2015-01-01,2,Eixample,7,la Dreta de l'Eixample,28,2056,589,4,2
2015-01-01,2,Eixample,7,la Dreta de l'Eixample,28,2056,..,5,2
2015-01-01,2,Eixample,7,la Dreta de l'Eixample,28,2057,..,1,1
2015-01-01,2,Eixample,7,la Dreta de l'Eixample,28,2057,..,1,2
2015-01-01,2,Eixample,7,la Dreta de l'Eixample,28,2057,24,2,1
2015-01-01,2,Eixample,7,la Dreta de l'Eixample,28,2057,24,2,2
2015-01-01,2,Eixample,7,la Dreta de l'Eixample,28,2057,9,3,1
2015-01-01,2,Eixample,7,la Dreta de l'Eixample,28,2057,12,3,2
2015-01-01,2,Eixample,7,la Dreta de l'Eixample,28,2057,623,4,1
2015-01-01,2,Eixample,7,la Dreta de l'Eixample,28,2057,546,4,2
2015-01-01,2,Eixample,7,la Dreta de l'Eixample,28,2058,..,1,1
2015-01-01,2,Eixample,7,la Dreta de l'Eixample,28,2058,..,1,2
2015-01-01,2,Eixample,7,la Dreta de l'Eixample,28,2058,39,2,1
2015-01-01,2,Eixample,7,la Dreta de l'Eixample,28,2058,29,2,2
2015-01-01,2,Eixample,7,la Dreta de l'Eixample,28,2058,16,3,1
2015-01-01,2,Eixample,7,la Dreta de l'Eixample,28,2058,12,3,2
2015-01-01,2,Eixample,7,la Dreta de l'Eixample,28,2058,708,4,1
2015-01-01,2,Eixample,7,la Dreta de l'Eixample,28,2058,587,4,2
2015-01-01,2,Eixample,7,la Dreta de l'Eixample,28,2059,..,1,2
2015-01-01,2,Eixample,7,la Dreta de l'Eixample,28,2059,38,2,1
2015-01-01,2,Eixample,7,la Dreta de l'Eixample,28,2059,40,2,2
2015-01-01,2,Eixample,7,la Dreta de l'Eixample,28,2059,26,3,1
2015-01-01,2,Eixample,7,la Dreta de l'Eixample,28,2059,29,3,2
2015-01-01,2,Eixample,7,la Dreta de l'Eixample,28,2059,843,4,1
2015-01-01,2,Eixample,7,la Dreta de l'Eixample,28,2059,715,4,2
2015-01-01,2,Eixample,7,la Dreta de l'Eixample,28,2059,..,5,1
2015-01-01,2,Eixample,7,la Dreta de l'Eixample,28,2060,..,1,1
2015-01-01,2,Eixample,7,la Dreta de l'Eixample,28,2060,..,1,2
2015-01-01,2,Eixample,7,la Dreta de l'Eixample,28,2060,51,2,1
2015-01-01,2,Eixample,7,la Dreta de l'Eixample,28,2060,38,2,2
2015-01-01,2,Eixample,7,la Dreta de l'Eixample,28,2060,23,3,1
2015-01-01,2,Eixample,7,la Dreta de l'Eixample,28,2060,31,3,2
2015-01-01,2,Eixample,7,la Dreta de l'Eixample,28,2060,829,4,1
2015-01-01,2,Eixample,7,la Dreta de l'Eixample,28,2060,696,4,2
2015-01-01,2,Eixample,7,la Dreta de l'Eixample,29,2061,5,1,1
2015-01-01,2,Eixample,7,la Dreta de l'Eixample,29,2061,8,1,2
2015-01-01,2,Eixample,7,la Dreta de l'Eixample,29,2061,65,2,1
2015-01-01,2,Eixample,7,la Dreta de l'Eixample,29,2061,45,2,2
2015-01-01,2,Eixample,7,la Dreta de l'Eixample,29,2061,20,3,1
2015-01-01,2,Eixample,7,la Dreta de l'Eixample,29,2061,18,3,2
2015-01-01,2,Eixample,7,la Dreta de l'Eixample,29,2061,654,4,1
2015-01-01,2,Eixample,7,la Dreta de l'Eixample,29,2061,515,4,2
2015-01-01,2,Eixample,7,la Dreta de l'Eixample,29,2062,..,1,1
2015-01-01,2,Eixample,7,la Dreta de l'Eixample,29,2062,..,1,2
2015-01-01,2,Eixample,7,la Dreta de l'Eixample,29,2062,47,2,1
2015-01-01,2,Eixample,7,la Dreta de l'Eixample,29,2062,31,2,2
2015-01-01,2,Eixample,7,la Dreta de l'Eixample,29,2062,9,3,1
2015-01-01,2,Eixample,7,la Dreta de l'Eixample,29,2062,14,3,2
2015-01-01,2,Eixample,7,la Dreta de l'Eixample,29,2062,776,4,1
2015-01-01,2,Eixample,7,la Dreta de l'Eixample,29,2062,668,4,2
2015-01-01,2,Eixample,7,la Dreta de l'Eixample,29,2062,..,5,2
2015-01-01,2,Eixample,7,la Dreta de l'Eixample,29,2062,..,999,1
2015-01-01,2,Eixample,7,la Dreta de l'Eixample,29,2063,..,1,2
2015-01-01,2,Eixample,7,la Dreta de l'Eixample,29,2063,30,2,1
2015-01-01,2,Eixample,7,la Dreta de l'Eixample,29,2063,17,2,2
2015-01-01,2,Eixample,7,la Dreta de l'Eixample,29,2063,..,3,1
2015-01-01,2,Eixample,7,la Dreta de l'Eixample,29,2063,..,3,2
2015-01-01,2,Eixample,7,la Dreta de l'Eixample,29,2063,686,4,1
2015-01-01,2,Eixample,7,la Dreta de l'Eixample,29,2063,442,4,2
2015-01-01,2,Eixample,7,la Dreta de l'Eixample,29,2063,..,5,1
2015-01-01,2,Eixample,7,la Dreta de l'Eixample,29,2063,..,5,2
2015-01-01,2,Eixample,7,la Dreta de l'Eixample,29,2064,..,1,1
2015-01-01,2,Eixample,7,la Dreta de l'Eixample,29,2064,5,1,2
2015-01-01,2,Eixample,7,la Dreta de l'Eixample,29,2064,37,2,1
2015-01-01,2,Eixample,7,la Dreta de l'Eixample,29,2064,21,2,2
2015-01-01,2,Eixample,7,la Dreta de l'Eixample,29,2064,11,3,1
2015-01-01,2,Eixample,7,la Dreta de l'Eixample,29,2064,6,3,2
2015-01-01,2,Eixample,7,la Dreta de l'Eixample,29,2064,663,4,1
2015-01-01,2,Eixample,7,la Dreta de l'Eixample,29,2064,621,4,2
2015-01-01,2,Eixample,7,la Dreta de l'Eixample,29,2064,..,5,1
2015-01-01,2,Eixample,7,la Dreta de l'Eixample,29,2064,..,5,2
2015-01-01,2,Eixample,7,la Dreta de l'Eixample,29,2065,6,1,1
2015-01-01,2,Eixample,7,la Dreta de l'Eixample,29,2065,9,1,2
2015-01-01,2,Eixample,7,la Dreta de l'Eixample,29,2065,67,2,1
2015-01-01,2,Eixample,7,la Dreta de l'Eixample,29,2065,34,2,2
2015-01-01,2,Eixample,7,la Dreta de l'Eixample,29,2065,36,3,1
2015-01-01,2,Eixample,7,la Dreta de l'Eixample,29,2065,37,3,2
2015-01-01,2,Eixample,7,la Dreta de l'Eixample,29,2065,910,4,1
2015-01-01,2,Eixample,7,la Dreta de l'Eixample,29,2065,782,4,2
2015-01-01,2,Eixample,7,la Dreta de l'Eixample,29,2065,..,5,2
2015-01-01,2,Eixample,7,la Dreta de l'Eixample,30,2066,8,1,1
2015-01-01,2,Eixample,7,la Dreta de l'Eixample,30,2066,7,1,2
2015-01-01,2,Eixample,7,la Dreta de l'Eixample,30,2066,52,2,1
2015-01-01,2,Eixample,7,la Dreta de l'Eixample,30,2066,41,2,2
2015-01-01,2,Eixample,7,la Dreta de l'Eixample,30,2066,22,3,1
2015-01-01,2,Eixample,7,la Dreta de l'Eixample,30,2066,39,3,2
2015-01-01,2,Eixample,7,la Dreta de l'Eixample,30,2066,899,4,1
2015-01-01,2,Eixample,7,la Dreta de l'Eixample,30,2066,772,4,2
2015-01-01,2,Eixample,7,la Dreta de l'Eixample,30,2067,..,1,1
2015-01-01,2,Eixample,7,la Dreta de l'Eixample,30,2067,6,1,2
2015-01-01,2,Eixample,7,la Dreta de l'Eixample,30,2067,65,2,1
2015-01-01,2,Eixample,7,la Dreta de l'Eixample,30,2067,38,2,2
2015-01-01,2,Eixample,7,la Dreta de l'Eixample,30,2067,46,3,1
2015-01-01,2,Eixample,7,la Dreta de l'Eixample,30,2067,37,3,2
2015-01-01,2,Eixample,7,la Dreta de l'Eixample,30,2067,794,4,1
2015-01-01,2,Eixample,7,la Dreta de l'Eixample,30,2067,671,4,2
2015-01-01,2,Eixample,7,la Dreta de l'Eixample,30,2068,..,1,1
2015-01-01,2,Eixample,7,la Dreta de l'Eixample,30,2068,6,1,2
2015-01-01,2,Eixample,7,la Dreta de l'Eixample,30,2068,53,2,1
2015-01-01,2,Eixample,7,la Dreta de l'Eixample,30,2068,43,2,2
2015-01-01,2,Eixample,7,la Dreta de l'Eixample,30,2068,48,3,1
2015-01-01,2,Eixample,7,la Dreta de l'Eixample,30,2068,36,3,2
2015-01-01,2,Eixample,7,la Dreta de l'Eixample,30,2068,819,4,1
2015-01-01,2,Eixample,7,la Dreta de l'Eixample,30,2068,692,4,2
2015-01-01,2,Eixample,7,la Dreta de l'Eixample,30,2068,..,5,1
2015-01-01,2,Eixample,7,la Dreta de l'Eixample,30,2069,..,1,1
2015-01-01,2,Eixample,7,la Dreta de l'Eixample,30,2069,30,2,1
2015-01-01,2,Eixample,7,la Dreta de l'Eixample,30,2069,28,2,2
2015-01-01,2,Eixample,7,la Dreta de l'Eixample,30,2069,24,3,1
2015-01-01,2,Eixample,7,la Dreta de l'Eixample,30,2069,17,3,2
2015-01-01,2,Eixample,7,la Dreta de l'Eixample,30,2069,669,4,1
2015-01-01,2,Eixample,7,la Dreta de l'Eixample,30,2069,610,4,2
2015-01-01,2,Eixample,7,la Dreta de l'Eixample,30,2069,..,5,1
2015-01-01,2,Eixample,7,la Dreta de l'Eixample,31,2070,..,1,1
2015-01-01,2,Eixample,7,la Dreta de l'Eixample,31,2070,..,1,2
2015-01-01,2,Eixample,7,la Dreta de l'Eixample,31,2070,48,2,1
2015-01-01,2,Eixample,7,la Dreta de l'Eixample,31,2070,28,2,2
2015-01-01,2,Eixample,7,la Dreta de l'Eixample,31,2070,24,3,1
2015-01-01,2,Eixample,7,la Dreta de l'Eixample,31,2070,24,3,2
2015-01-01,2,Eixample,7,la Dreta de l'Eixample,31,2070,657,4,1
2015-01-01,2,Eixample,7,la Dreta de l'Eixample,31,2070,570,4,2
2015-01-01,2,Eixample,7,la Dreta de l'Eixample,31,2070,..,5,1
2015-01-01,2,Eixample,7,la Dreta de l'Eixample,31,2070,..,5,2
2015-01-01,2,Eixample,7,la Dreta de l'Eixample,31,2070,..,999,1
2015-01-01,2,Eixample,7,la Dreta de l'Eixample,31,2071,5,1,1
2015-01-01,2,Eixample,7,la Dreta de l'Eixample,31,2071,..,1,2
2015-01-01,2,Eixample,7,la Dreta de l'Eixample,31,2071,29,2,1
2015-01-01,2,Eixample,7,la Dreta de l'Eixample,31,2071,24,2,2
2015-01-01,2,Eixample,7,la Dreta de l'Eixample,31,2071,11,3,1
2015-01-01,2,Eixample,7,la Dreta de l'Eixample,31,2071,13,3,2
2015-01-01,2,Eixample,7,la Dreta de l'Eixample,31,2071,842,4,1
2015-01-01,2,Eixample,7,la Dreta de l'Eixample,31,2071,805,4,2
2015-01-01,2,Eixample,7,la Dreta de l'Eixample,31,2071,..,5,1
2015-01-01,2,Eixample,7,la Dreta de l'Eixample,31,2071,..,5,2
2015-01-01,2,Eixample,7,la Dreta de l'Eixample,31,2071,..,999,1
2015-01-01,2,Eixample,7,la Dreta de l'Eixample,31,2072,..,1,1
2015-01-01,2,Eixample,7,la Dreta de l'Eixample,31,2072,..,1,2
2015-01-01,2,Eixample,7,la Dreta de l'Eixample,31,2072,21,2,1
2015-01-01,2,Eixample,7,la Dreta de l'Eixample,31,2072,22,2,2
2015-01-01,2,Eixample,7,la Dreta de l'Eixample,31,2072,11,3,1
2015-01-01,2,Eixample,7,la Dreta de l'Eixample,31,2072,10,3,2
2015-01-01,2,Eixample,7,la Dreta de l'Eixample,31,2072,583,4,1
2015-01-01,2,Eixample,7,la Dreta de l'Eixample,31,2072,542,4,2
2015-01-01,2,Eixample,7,la Dreta de l'Eixample,31,2072,..,5,2
2015-01-01,2,Eixample,7,la Dreta de l'Eixample,32,2073,..,1,1
2015-01-01,2,Eixample,7,la Dreta de l'Eixample,32,2073,11,1,2
2015-01-01,2,Eixample,7,la Dreta de l'Eixample,32,2073,41,2,1
2015-01-01,2,Eixample,7,la Dreta de l'Eixample,32,2073,32,2,2
2015-01-01,2,Eixample,7,la Dreta de l'Eixample,32,2073,5,3,1
2015-01-01,2,Eixample,7,la Dreta de l'Eixample,32,2073,9,3,2
2015-01-01,2,Eixample,7,la Dreta de l'Eixample,32,2073,808,4,1
2015-01-01,2,Eixample,7,la Dreta de l'Eixample,32,2073,732,4,2
2015-01-01,2,Eixample,7,la Dreta de l'Eixample,32,2073,..,5,2
2015-01-01,2,Eixample,7,la Dreta de l'Eixample,32,2074,..,1,1
2015-01-01,2,Eixample,7,la Dreta de l'Eixample,32,2074,..,1,2
2015-01-01,2,Eixample,7,la Dreta de l'Eixample,32,2074,37,2,1
2015-01-01,2,Eixample,7,la Dreta de l'Eixample,32,2074,34,2,2
2015-01-01,2,Eixample,7,la Dreta de l'Eixample,32,2074,19,3,1
2015-01-01,2,Eixample,7,la Dreta de l'Eixample,32,2074,20,3,2
2015-01-01,2,Eixample,7,la Dreta de l'Eixample,32,2074,544,4,1
2015-01-01,2,Eixample,7,la Dreta de l'Eixample,32,2074,537,4,2
2015-01-01,2,Eixample,7,la Dreta de l'Eixample,32,2075,6,1,2
2015-01-01,2,Eixample,7,la Dreta de l'Eixample,32,2075,45,2,1
2015-01-01,2,Eixample,7,la Dreta de l'Eixample,32,2075,25,2,2
2015-01-01,2,Eixample,7,la Dreta de l'Eixample,32,2075,23,3,1
2015-01-01,2,Eixample,7,la Dreta de l'Eixample,32,2075,17,3,2
2015-01-01,2,Eixample,7,la Dreta de l'Eixample,32,2075,593,4,1
2015-01-01,2,Eixample,7,la Dreta de l'Eixample,32,2075,520,4,2
2015-01-01,2,Eixample,7,la Dreta de l'Eixample,32,2076,7,1,1
2015-01-01,2,Eixample,7,la Dreta de l'Eixample,32,2076,11,1,2
2015-01-01,2,Eixample,7,la Dreta de l'Eixample,32,2076,43,2,1
2015-01-01,2,Eixample,7,la Dreta de l'Eixample,32,2076,30,2,2
2015-01-01,2,Eixample,7,la Dreta de l'Eixample,32,2076,28,3,1
2015-01-01,2,Eixample,7,la Dreta de l'Eixample,32,2076,27,3,2
2015-01-01,2,Eixample,7,la Dreta de l'Eixample,32,2076,798,4,1
2015-01-01,2,Eixample,7,la Dreta de l'Eixample,32,2076,712,4,2
2015-01-01,2,Eixample,7,la Dreta de l'Eixample,32,2076,..,5,2
2015-01-01,2,Eixample,7,la Dreta de l'Eixample,33,2077,..,1,1
2015-01-01,2,Eixample,7,la Dreta de l'Eixample,33,2077,11,1,2
2015-01-01,2,Eixample,7,la Dreta de l'Eixample,33,2077,60,2,1
2015-01-01,2,Eixample,7,la Dreta de l'Eixample,33,2077,37,2,2
2015-01-01,2,Eixample,7,la Dreta de l'Eixample,33,2077,32,3,1
2015-01-01,2,Eixample,7,la Dreta de l'Eixample,33,2077,40,3,2
2015-01-01,2,Eixample,7,la Dreta de l'Eixample,33,2077,654,4,1
2015-01-01,2,Eixample,7,la Dreta de l'Eixample,33,2077,644,4,2
2015-01-01,2,Eixample,7,la Dreta de l'Eixample,33,2077,..,5,1
2015-01-01,2,Eixample,7,la Dreta de l'Eixample,33,2077,..,5,2
2015-01-01,2,Eixample,7,la Dreta de l'Eixample,34,2078,10,1,1
2015-01-01,2,Eixample,7,la Dreta de l'Eixample,34,2078,..,1,2
2015-01-01,2,Eixample,7,la Dreta de l'Eixample,34,2078,47,2,1
2015-01-01,2,Eixample,7,la Dreta de l'Eixample,34,2078,36,2,2
2015-01-01,2,Eixample,7,la Dreta de l'Eixample,34,2078,33,3,1
2015-01-01,2,Eixample,7,la Dreta de l'Eixample,34,2078,30,3,2
2015-01-01,2,Eixample,7,la Dreta de l'Eixample,34,2078,685,4,1
2015-01-01,2,Eixample,7,la Dreta de l'Eixample,34,2078,534,4,2
2015-01-01,2,Eixample,7,la Dreta de l'Eixample,34,2078,..,5,2
2015-01-01,2,Eixample,7,la Dreta de l'Eixample,34,2079,..,1,1
2015-01-01,2,Eixample,7,la Dreta de l'Eixample,34,2079,..,1,2
2015-01-01,2,Eixample,7,la Dreta de l'Eixample,34,2079,47,2,1
2015-01-01,2,Eixample,7,la Dreta de l'Eixample,34,2079,37,2,2
2015-01-01,2,Eixample,7,la Dreta de l'Eixample,34,2079,13,3,1
2015-01-01,2,Eixample,7,la Dreta de l'Eixample,34,2079,15,3,2
2015-01-01,2,Eixample,7,la Dreta de l'Eixample,34,2079,599,4,1
2015-01-01,2,Eixample,7,la Dreta de l'Eixample,34,2079,523,4,2
2015-01-01,2,Eixample,7,la Dreta de l'Eixample,34,2079,..,5,2
2015-01-01,2,Eixample,7,la Dreta de l'Eixample,34,2079,..,999,1
2015-01-01,2,Eixample,7,la Dreta de l'Eixample,35,2080,..,1,1
2015-01-01,2,Eixample,7,la Dreta de l'Eixample,35,2080,..,1,2
2015-01-01,2,Eixample,7,la Dreta de l'Eixample,35,2080,43,2,1
