Data_Referencia,Codi_Districte,Nom_Districte,Codi_Barri,Nom_Barri,Valor,NIV_EDUCA_esta,LLOC_NAIX
2015-01-01,3,Sants-Montjuïc,12,la Marina del Prat Vermell,17,5,1
2015-01-01,3,Sants-Montjuïc,12,la Marina del Prat Vermell,..,5,2
2015-01-01,3,Sants-Montjuïc,12,la Marina del Prat Vermell,12,5,3
2015-01-01,3,Sants-Montjuïc,12,la Marina del Prat Vermell,..,5,4
2015-01-01,3,Sants-Montjuïc,12,la Marina del Prat Vermell,16,5,5
2015-01-01,3,Sants-Montjuïc,12,la Marina del Prat Vermell,39,6,1
2015-01-01,3,Sants-Montjuïc,12,la Marina del Prat Vermell,..,6,2
2015-01-01,3,Sants-Montjuïc,12,la Marina del Prat Vermell,..,6,4
2015-01-01,3,Sants-Montjuïc,12,la Marina del Prat Vermell,..,6,5
2015-01-01,3,Sants-Montjuïc,13,la Marina de Port,526,1,1
2015-01-01,3,Sants-Montjuïc,13,la Marina de Port,74,1,2
2015-01-01,3,Sants-Montjuïc,13,la Marina de Port,1362,1,3
2015-01-01,3,Sants-Montjuïc,13,la Marina de Port,18,1,4
2015-01-01,3,Sants-Montjuïc,13,la Marina de Port,110,1,5
2015-01-01,3,Sants-Montjuïc,13,la Marina de Port,1842,2,1
2015-01-01,3,Sants-Montjuïc,13,la Marina de Port,294,2,2
2015-01-01,3,Sants-Montjuïc,13,la Marina de Port,2534,2,3
2015-01-01,3,Sants-Montjuïc,13,la Marina de Port,171,2,4
2015-01-01,3,Sants-Montjuïc,13,la Marina de Port,1670,2,5
2015-01-01,3,Sants-Montjuïc,13,la Marina de Port,..,2,6
2015-01-01,3,Sants-Montjuïc,13,la Marina de Port,4128,3,1
2015-01-01,3,Sants-Montjuïc,13,la Marina de Port,413,3,2
2015-01-01,3,Sants-Montjuïc,13,la Marina de Port,1306,3,3
2015-01-01,3,Sants-Montjuïc,13,la Marina de Port,98,3,4
2015-01-01,3,Sants-Montjuïc,13,la Marina de Port,1099,3,5
2015-01-01,3,Sants-Montjuïc,13,la Marina de Port,3466,4,1
2015-01-01,3,Sants-Montjuïc,13,la Marina de Port,388,4,2
2015-01-01,3,Sants-Montjuïc,13,la Marina de Port,898,4,3
2015-01-01,3,Sants-Montjuïc,13,la Marina de Port,147,4,4
2015-01-01,3,Sants-Montjuïc,13,la Marina de Port,1058,4,5
2015-01-01,3,Sants-Montjuïc,13,la Marina de Port,..,4,6
2015-01-01,3,Sants-Montjuïc,13,la Marina de Port,1710,5,1
2015-01-01,3,Sants-Montjuïc,13,la Marina de Port,303,5,2
2015-01-01,3,Sants-Montjuïc,13,la Marina de Port,517,5,3
2015-01-01,3,Sants-Montjuïc,13,la Marina de Port,179,5,4
2015-01-01,3,Sants-Montjuïc,13,la Marina de Port,776,5,5
2015-01-01,3,Sants-Montjuïc,13,la Marina de Port,6,5,6
2015-01-01,3,Sants-Montjuïc,13,la Marina de Port,416,6,1
2015-01-01,3,Sants-Montjuïc,13,la Marina de Port,23,6,2
2015-01-01,3,Sants-Montjuïc,13,la Marina de Port,16,6,3
2015-01-01,3,Sants-Montjuïc,13,la Marina de Port,5,6,4
2015-01-01,3,Sants-Montjuïc,13,la Marina de Port,136,6,5
2015-01-01,3,Sants-Montjuïc,14,la Font de la Guatlla,118,1,1
2015-01-01,3,Sants-Montjuïc,14,la Font de la Guatlla,37,1,2
2015-01-01,3,Sants-Montjuïc,14,la Font de la Guatlla,302,1,3
2015-01-01,3,Sants-Montjuïc,14,la Font de la Guatlla,6,1,4
2015-01-01,3,Sants-Montjuïc,14,la Font de la Guatlla,31,1,5
2015-01-01,3,Sants-Montjuïc,14,la Font de la Guatlla,414,2,1
2015-01-01,3,Sants-Montjuïc,14,la Font de la Guatlla,120,2,2
2015-01-01,3,Sants-Montjuïc,14,la Font de la Guatlla,641,2,3
2015-01-01,3,Sants-Montjuïc,14,la Font de la Guatlla,48,2,4
2015-01-01,3,Sants-Montjuïc,14,la Font de la Guatlla,453,2,5
2015-01-01,3,Sants-Montjuïc,14,la Font de la Guatlla,1059,3,1
2015-01-01,3,Sants-Montjuïc,14,la Font de la Guatlla,152,3,2
2015-01-01,3,Sants-Montjuïc,14,la Font de la Guatlla,407,3,3
2015-01-01,3,Sants-Montjuïc,14,la Font de la Guatlla,61,3,4
2015-01-01,3,Sants-Montjuïc,14,la Font de la Guatlla,388,3,5
2015-01-01,3,Sants-Montjuïc,14,la Font de la Guatlla,1191,4,1
2015-01-01,3,Sants-Montjuïc,14,la Font de la Guatlla,169,4,2
2015-01-01,3,Sants-Montjuïc,14,la Font de la Guatlla,383,4,3
2015-01-01,3,Sants-Montjuïc,14,la Font de la Guatlla,107,4,4
2015-01-01,3,Sants-Montjuïc,14,la Font de la Guatlla,434,4,5
2015-01-01,3,Sants-Montjuïc,14,la Font de la Guatlla,..,4,6
2015-01-01,3,Sants-Montjuïc,14,la Font de la Guatlla,1025,5,1
2015-01-01,3,Sants-Montjuïc,14,la Font de la Guatlla,229,5,2
2015-01-01,3,Sants-Montjuïc,14,la Font de la Guatlla,424,5,3
2015-01-01,3,Sants-Montjuïc,14,la Font de la Guatlla,271,5,4
2015-01-01,3,Sants-Montjuïc,14,la Font de la Guatlla,575,5,5
2015-01-01,3,Sants-Montjuïc,14,la Font de la Guatlla,70,6,1
2015-01-01,3,Sants-Montjuïc,14,la Font de la Guatlla,5,6,2
2015-01-01,3,Sants-Montjuïc,14,la Font de la Guatlla,..,6,3
2015-01-01,3,Sants-Montjuïc,14,la Font de la Guatlla,..,6,4
2015-01-01,3,Sants-Montjuïc,14,la Font de la Guatlla,29,6,5
2015-01-01,3,Sants-Montjuïc,15,Hostafrancs,296,1,1
2015-01-01,3,Sants-Montjuïc,15,Hostafrancs,62,1,2
2015-01-01,3,Sants-Montjuïc,15,Hostafrancs,337,1,3
2015-01-01,3,Sants-Montjuïc,15,Hostafrancs,16,1,4
2015-01-01,3,Sants-Montjuïc,15,Hostafrancs,62,1,5
2015-01-01,3,Sants-Montjuïc,15,Hostafrancs,864,2,1
2015-01-01,3,Sants-Montjuïc,15,Hostafrancs,163,2,2
2015-01-01,3,Sants-Montjuïc,15,Hostafrancs,706,2,3
2015-01-01,3,Sants-Montjuïc,15,Hostafrancs,86,2,4
2015-01-01,3,Sants-Montjuïc,15,Hostafrancs,945,2,5
2015-01-01,3,Sants-Montjuïc,15,Hostafrancs,1603,3,1
2015-01-01,3,Sants-Montjuïc,15,Hostafrancs,207,3,2
2015-01-01,3,Sants-Montjuïc,15,Hostafrancs,533,3,3
2015-01-01,3,Sants-Montjuïc,15,Hostafrancs,89,3,4
2015-01-01,3,Sants-Montjuïc,15,Hostafrancs,703,3,5
2015-01-01,3,Sants-Montjuïc,15,Hostafrancs,1771,4,1
2015-01-01,3,Sants-Montjuïc,15,Hostafrancs,286,4,2
2015-01-01,3,Sants-Montjuïc,15,Hostafrancs,464,4,3
2015-01-01,3,Sants-Montjuïc,15,Hostafrancs,178,4,4
2015-01-01,3,Sants-Montjuïc,15,Hostafrancs,654,4,5
2015-01-01,3,Sants-Montjuïc,15,Hostafrancs,1441,5,1
2015-01-01,3,Sants-Montjuïc,15,Hostafrancs,461,5,2
2015-01-01,3,Sants-Montjuïc,15,Hostafrancs,631,5,3
2015-01-01,3,Sants-Montjuïc,15,Hostafrancs,388,5,4
2015-01-01,3,Sants-Montjuïc,15,Hostafrancs,821,5,5
2015-01-01,3,Sants-Montjuïc,15,Hostafrancs,119,6,1
2015-01-01,3,Sants-Montjuïc,15,Hostafrancs,9,6,2
2015-01-01,3,Sants-Montjuïc,15,Hostafrancs,..,6,3
2015-01-01,3,Sants-Montjuïc,15,Hostafrancs,55,6,5
2015-01-01,3,Sants-Montjuïc,16,la Bordeta,265,1,1
2015-01-01,3,Sants-Montjuïc,16,la Bordeta,73,1,2
2015-01-01,3,Sants-Montjuïc,16,la Bordeta,552,1,3
2015-01-01,3,Sants-Montjuïc,16,la Bordeta,7,1,4
2015-01-01,3,Sants-Montjuïc,16,la Bordeta,47,1,5
2015-01-01,3,Sants-Montjuïc,16,la Bordeta,1011,2,1
2015-01-01,3,Sants-Montjuïc,16,la Bordeta,259,2,2
2015-01-01,3,Sants-Montjuïc,16,la Bordeta,1244,2,3
2015-01-01,3,Sants-Montjuïc,16,la Bordeta,46,2,4
2015-01-01,3,Sants-Montjuïc,16,la Bordeta,743,2,5
2015-01-01,3,Sants-Montjuïc,16,la Bordeta,..,2,6
2015-01-01,3,Sants-Montjuïc,16,la Bordeta,2292,3,1
2015-01-01,3,Sants-Montjuïc,16,la Bordeta,293,3,2
2015-01-01,3,Sants-Montjuïc,16,la Bordeta,800,3,3
2015-01-01,3,Sants-Montjuïc,16,la Bordeta,73,3,4
2015-01-01,3,Sants-Montjuïc,16,la Bordeta,590,3,5
2015-01-01,3,Sants-Montjuïc,16,la Bordeta,2585,4,1
2015-01-01,3,Sants-Montjuïc,16,la Bordeta,345,4,2
2015-01-01,3,Sants-Montjuïc,16,la Bordeta,554,4,3
2015-01-01,3,Sants-Montjuïc,16,la Bordeta,118,4,4
2015-01-01,3,Sants-Montjuïc,16,la Bordeta,603,4,5
2015-01-01,3,Sants-Montjuïc,16,la Bordeta,1786,5,1
2015-01-01,3,Sants-Montjuïc,16,la Bordeta,373,5,2
2015-01-01,3,Sants-Montjuïc,16,la Bordeta,473,5,3
2015-01-01,3,Sants-Montjuïc,16,la Bordeta,200,5,4
2015-01-01,3,Sants-Montjuïc,16,la Bordeta,585,5,5
2015-01-01,3,Sants-Montjuïc,16,la Bordeta,..,5,6
2015-01-01,3,Sants-Montjuïc,16,la Bordeta,120,6,1
2015-01-01,3,Sants-Montjuïc,16,la Bordeta,14,6,2
2015-01-01,3,Sants-Montjuïc,16,la Bordeta,13,6,3
2015-01-01,3,Sants-Montjuïc,16,la Bordeta,..,6,4
2015-01-01,3,Sants-Montjuïc,16,la Bordeta,58,6,5
2015-01-01,3,Sants-Montjuïc,17,Sants - Badal,368,1,1
2015-01-01,3,Sants-Montjuïc,17,Sants - Badal,116,1,2
2015-01-01,3,Sants-Montjuïc,17,Sants - Badal,824,1,3
2015-01-01,3,Sants-Montjuïc,17,Sants - Badal,13,1,4
2015-01-01,3,Sants-Montjuïc,17,Sants - Badal,66,1,5
2015-01-01,3,Sants-Montjuïc,17,Sants - Badal,1136,2,1
2015-01-01,3,Sants-Montjuïc,17,Sants - Badal,343,2,2
2015-01-01,3,Sants-Montjuïc,17,Sants - Badal,1756,2,3
2015-01-01,3,Sants-Montjuïc,17,Sants - Badal,97,2,4
2015-01-01,3,Sants-Montjuïc,17,Sants - Badal,1215,2,5
2015-01-01,3,Sants-Montjuïc,17,Sants - Badal,2520,3,1
2015-01-01,3,Sants-Montjuïc,17,Sants - Badal,428,3,2
2015-01-01,3,Sants-Montjuïc,17,Sants - Badal,915,3,3
2015-01-01,3,Sants-Montjuïc,17,Sants - Badal,89,3,4
2015-01-01,3,Sants-Montjuïc,17,Sants - Badal,1061,3,5
2015-01-01,3,Sants-Montjuïc,17,Sants - Badal,2862,4,1
2015-01-01,3,Sants-Montjuïc,17,Sants - Badal,467,4,2
2015-01-01,3,Sants-Montjuïc,17,Sants - Badal,642,4,3
2015-01-01,3,Sants-Montjuïc,17,Sants - Badal,184,4,4
2015-01-01,3,Sants-Montjuïc,17,Sants - Badal,983,4,5
2015-01-01,3,Sants-Montjuïc,17,Sants - Badal,..,4,6
2015-01-01,3,Sants-Montjuïc,17,Sants - Badal,2270,5,1
2015-01-01,3,Sants-Montjuïc,17,Sants - Badal,592,5,2
2015-01-01,3,Sants-Montjuïc,17,Sants - Badal,726,5,3
2015-01-01,3,Sants-Montjuïc,17,Sants - Badal,253,5,4
2015-01-01,3,Sants-Montjuïc,17,Sants - Badal,1014,5,5
2015-01-01,3,Sants-Montjuïc,17,Sants - Badal,..,5,6
2015-01-01,3,Sants-Montjuïc,17,Sants - Badal,166,6,1
2015-01-01,3,Sants-Montjuïc,17,Sants - Badal,20,6,2
2015-01-01,3,Sants-Montjuïc,17,Sants - Badal,5,6,3
2015-01-01,3,Sants-Montjuïc,17,Sants - Badal,6,6,4
2015-01-01,3,Sants-Montjuïc,17,Sants - Badal,85,6,5
2015-01-01,3,Sants-Montjuïc,18,Sants,700,1,1
2015-01-01,3,Sants-Montjuïc,18,Sants,166,1,2
2015-01-01,3,Sants-Montjuïc,18,Sants,821,1,3
2015-01-01,3,Sants-Montjuïc,18,Sants,17,1,4
2015-01-01,3,Sants-Montjuïc,18,Sants,123,1,5
2015-01-01,3,Sants-Montjuïc,18,Sants,2084,2,1
2015-01-01,3,Sants-Montjuïc,18,Sants,531,2,2
2015-01-01,3,Sants-Montjuïc,18,Sants,1809,2,3
2015-01-01,3,Sants-Montjuïc,18,Sants,165,2,4
2015-01-01,3,Sants-Montjuïc,18,Sants,1781,2,5
2015-01-01,3,Sants-Montjuïc,18,Sants,..,2,6
2015-01-01,3,Sants-Montjuïc,18,Sants,4234,3,1
2015-01-01,3,Sants-Montjuïc,18,Sants,580,3,2
2015-01-01,3,Sants-Montjuïc,18,Sants,1149,3,3
2015-01-01,3,Sants-Montjuïc,18,Sants,183,3,4
2015-01-01,3,Sants-Montjuïc,18,Sants,1520,3,5
2015-01-01,3,Sants-Montjuïc,18,Sants,5263,4,1
2015-01-01,3,Sants-Montjuïc,18,Sants,771,4,2
2015-01-01,3,Sants-Montjuïc,18,Sants,1132,4,3
2015-01-01,3,Sants-Montjuïc,18,Sants,358,4,4
2015-01-01,3,Sants-Montjuïc,18,Sants,1542,4,5
2015-01-01,3,Sants-Montjuïc,18,Sants,..,4,6
2015-01-01,3,Sants-Montjuïc,18,Sants,4932,5,1
2015-01-01,3,Sants-Montjuïc,18,Sants,1351,5,2
2015-01-01,3,Sants-Montjuïc,18,Sants,1603,5,3
2015-01-01,3,Sants-Montjuïc,18,Sants,791,5,4
2015-01-01,3,Sants-Montjuïc,18,Sants,1787,5,5
2015-01-01,3,Sants-Montjuïc,18,Sants,..,5,6
2015-01-01,3,Sants-Montjuïc,18,Sants,261,6,1
2015-01-01,3,Sants-Montjuïc,18,Sants,19,6,2
2015-01-01,3,Sants-Montjuïc,18,Sants,5,6,3
2015-01-01,3,Sants-Montjuïc,18,Sants,9,6,4
2015-01-01,3,Sants-Montjuïc,18,Sants,129,6,5
2015-01-01,4,Les Corts,19,les Corts,414,1,1
2015-01-01,4,Les Corts,19,les Corts,130,1,2
2015-01-01,4,Les Corts,19,les Corts,626,1,3
2015-01-01,4,Les Corts,19,les Corts,8,1,4
2015-01-01,4,Les Corts,19,les Corts,47,1,5
2015-01-01,4,Les Corts,19,les Corts,1438,2,1
2015-01-01,4,Les Corts,19,les Corts,568,2,2
2015-01-01,4,Les Corts,19,les Corts,1588,2,3
2015-01-01,4,Les Corts,19,les Corts,92,2,4
2015-01-01,4,Les Corts,19,les Corts,742,2,5
2015-01-01,4,Les Corts,19,les Corts,..,2,6
2015-01-01,4,Les Corts,19,les Corts,3808,3,1
2015-01-01,4,Les Corts,19,les Corts,745,3,2
2015-01-01,4,Les Corts,19,les Corts,1305,3,3
2015-01-01,4,Les Corts,19,les Corts,127,3,4
2015-01-01,4,Les Corts,19,les Corts,753,3,5
2015-01-01,4,Les Corts,19,les Corts,7052,4,1
2015-01-01,4,Les Corts,19,les Corts,1119,4,2
2015-01-01,4,Les Corts,19,les Corts,1562,4,3
2015-01-01,4,Les Corts,19,les Corts,342,4,4
2015-01-01,4,Les Corts,19,les Corts,1213,4,5
2015-01-01,4,Les Corts,19,les Corts,5,4,6
2015-01-01,4,Les Corts,19,les Corts,8236,5,1
2015-01-01,4,Les Corts,19,les Corts,2267,5,2
2015-01-01,4,Les Corts,19,les Corts,2691,5,3
2015-01-01,4,Les Corts,19,les Corts,717,5,4
2015-01-01,4,Les Corts,19,les Corts,2220,5,5
2015-01-01,4,Les Corts,19,les Corts,8,5,6
2015-01-01,4,Les Corts,19,les Corts,299,6,1
2015-01-01,4,Les Corts,19,les Corts,18,6,2
2015-01-01,4,Les Corts,19,les Corts,16,6,3
2015-01-01,4,Les Corts,19,les Corts,13,6,4
2015-01-01,4,Les Corts,19,les Corts,79,6,5
2015-01-01,4,Les Corts,20,la Maternitat i Sant Ramon,218,1,1
2015-01-01,4,Les Corts,20,la Maternitat i Sant Ramon,77,1,2
2015-01-01,4,Les Corts,20,la Maternitat i Sant Ramon,551,1,3
2015-01-01,4,Les Corts,20,la Maternitat i Sant Ramon,8,1,4
2015-01-01,4,Les Corts,20,la Maternitat i Sant Ramon,23,1,5
2015-01-01,4,Les Corts,20,la Maternitat i Sant Ramon,733,2,1
2015-01-01,4,Les Corts,20,la Maternitat i Sant Ramon,354,2,2
2015-01-01,4,Les Corts,20,la Maternitat i Sant Ramon,1325,2,3
2015-01-01,4,Les Corts,20,la Maternitat i Sant Ramon,37,2,4
2015-01-01,4,Les Corts,20,la Maternitat i Sant Ramon,305,2,5
2015-01-01,4,Les Corts,20,la Maternitat i Sant Ramon,1953,3,1
2015-01-01,4,Les Corts,20,la Maternitat i Sant Ramon,402,3,2
2015-01-01,4,Les Corts,20,la Maternitat i Sant Ramon,883,3,3
2015-01-01,4,Les Corts,20,la Maternitat i Sant Ramon,54,3,4
2015-01-01,4,Les Corts,20,la Maternitat i Sant Ramon,493,3,5
2015-01-01,4,Les Corts,20,la Maternitat i Sant Ramon,..,3,6
2015-01-01,4,Les Corts,20,la Maternitat i Sant Ramon,3246,4,1
2015-01-01,4,Les Corts,20,la Maternitat i Sant Ramon,633,4,2
2015-01-01,4,Les Corts,20,la Maternitat i Sant Ramon,845,4,3
2015-01-01,4,Les Corts,20,la Maternitat i Sant Ramon,166,4,4
2015-01-01,4,Les Corts,20,la Maternitat i Sant Ramon,754,4,5
2015-01-01,4,Les Corts,20,la Maternitat i Sant Ramon,3663,5,1
2015-01-01,4,Les Corts,20,la Maternitat i Sant Ramon,996,5,2
2015-01-01,4,Les Corts,20,la Maternitat i Sant Ramon,1277,5,3
2015-01-01,4,Les Corts,20,la Maternitat i Sant Ramon,301,5,4
2015-01-01,4,Les Corts,20,la Maternitat i Sant Ramon,1268,5,5
2015-01-01,4,Les Corts,20,la Maternitat i Sant Ramon,165,6,1
2015-01-01,4,Les Corts,20,la Maternitat i Sant Ramon,15,6,2
2015-01-01,4,Les Corts,20,la Maternitat i Sant Ramon,13,6,3
2015-01-01,4,Les Corts,20,la Maternitat i Sant Ramon,11,6,4
2015-01-01,4,Les Corts,20,la Maternitat i Sant Ramon,43,6,5
2015-01-01,4,Les Corts,20,la Maternitat i Sant Ramon,..,6,6
2015-01-01,4,Les Corts,21,Pedralbes,45,1,1
2015-01-01,4,Les Corts,21,Pedralbes,14,1,2
2015-01-01,4,Les Corts,21,Pedralbes,29,1,3
2015-01-01,4,Les Corts,21,Pedralbes,5,1,4
2015-01-01,4,Les Corts,21,Pedralbes,11,1,5
2015-01-01,4,Les Corts,21,Pedralbes,122,2,1
2015-01-01,4,Les Corts,21,Pedralbes,86,2,2
2015-01-01,4,Les Corts,21,Pedralbes,158,2,3
2015-01-01,4,Les Corts,21,Pedralbes,30,2,4
2015-01-01,4,Les Corts,21,Pedralbes,111,2,5
2015-01-01,4,Les Corts,21,Pedralbes,654,3,1
2015-01-01,4,Les Corts,21,Pedralbes,129,3,2
2015-01-01,4,Les Corts,21,Pedralbes,222,3,3
2015-01-01,4,Les Corts,21,Pedralbes,42,3,4
2015-01-01,4,Les Corts,21,Pedralbes,155,3,5
2015-01-01,4,Les Corts,21,Pedralbes,1708,4,1
2015-01-01,4,Les Corts,21,Pedralbes,273,4,2
2015-01-01,4,Les Corts,21,Pedralbes,372,4,3
2015-01-01,4,Les Corts,21,Pedralbes,167,4,4
2015-01-01,4,Les Corts,21,Pedralbes,301,4,5
2015-01-01,4,Les Corts,21,Pedralbes,..,4,6
2015-01-01,4,Les Corts,21,Pedralbes,2449,5,1
2015-01-01,4,Les Corts,21,Pedralbes,575,5,2
2015-01-01,4,Les Corts,21,Pedralbes,804,5,3
2015-01-01,4,Les Corts,21,Pedralbes,383,5,4
2015-01-01,4,Les Corts,21,Pedralbes,709,5,5
2015-01-01,4,Les Corts,21,Pedralbes,..,5,6
2015-01-01,4,Les Corts,21,Pedralbes,139,6,1
2015-01-01,4,Les Corts,21,Pedralbes,11,6,2
2015-01-01,4,Les Corts,21,Pedralbes,5,6,3
2015-01-01,4,Les Corts,21,Pedralbes,44,6,4
2015-01-01,4,Les Corts,21,Pedralbes,38,6,5
2015-01-01,5,Sarrià-Sant Gervasi,22,"Vallvidrera, el Tibidabo i les Planes",36,1,1
2015-01-01,5,Sarrià-Sant Gervasi,22,"Vallvidrera, el Tibidabo i les Planes",11,1,2
2015-01-01,5,Sarrià-Sant Gervasi,22,"Vallvidrera, el Tibidabo i les Planes",73,1,3
2015-01-01,5,Sarrià-Sant Gervasi,22,"Vallvidrera, el Tibidabo i les Planes",..,1,4
2015-01-01,5,Sarrià-Sant Gervasi,22,"Vallvidrera, el Tibidabo i les Planes",..,1,5
2015-01-01,5,Sarrià-Sant Gervasi,22,"Vallvidrera, el Tibidabo i les Planes",132,2,1
2015-01-01,5,Sarrià-Sant Gervasi,22,"Vallvidrera, el Tibidabo i les Planes",25,2,2
2015-01-01,5,Sarrià-Sant Gervasi,22,"Vallvidrera, el Tibidabo i les Planes",118,2,3
2015-01-01,5,Sarrià-Sant Gervasi,22,"Vallvidrera, el Tibidabo i les Planes",6,2,4
2015-01-01,5,Sarrià-Sant Gervasi,22,"Vallvidrera, el Tibidabo i les Planes",26,2,5
2015-01-01,5,Sarrià-Sant Gervasi,22,"Vallvidrera, el Tibidabo i les Planes",394,3,1
2015-01-01,5,Sarrià-Sant Gervasi,22,"Vallvidrera, el Tibidabo i les Planes",48,3,2
2015-01-01,5,Sarrià-Sant Gervasi,22,"Vallvidrera, el Tibidabo i les Planes",71,3,3
2015-01-01,5,Sarrià-Sant Gervasi,22,"Vallvidrera, el Tibidabo i les Planes",29,3,4
2015-01-01,5,Sarrià-Sant Gervasi,22,"Vallvidrera, el Tibidabo i les Planes",51,3,5
2015-01-01,5,Sarrià-Sant Gervasi,22,"Vallvidrera, el Tibidabo i les Planes",714,4,1
2015-01-01,5,Sarrià-Sant Gervasi,22,"Vallvidrera, el Tibidabo i les Planes",93,4,2
2015-01-01,5,Sarrià-Sant Gervasi,22,"Vallvidrera, el Tibidabo i les Planes",96,4,3
2015-01-01,5,Sarrià-Sant Gervasi,22,"Vallvidrera, el Tibidabo i les Planes",63,4,4
2015-01-01,5,Sarrià-Sant Gervasi,22,"Vallvidrera, el Tibidabo i les Planes",93,4,5
2015-01-01,5,Sarrià-Sant Gervasi,22,"Vallvidrera, el Tibidabo i les Planes",799,5,1
2015-01-01,5,Sarrià-Sant Gervasi,22,"Vallvidrera, el Tibidabo i les Planes",141,5,2
2015-01-01,5,Sarrià-Sant Gervasi,22,"Vallvidrera, el Tibidabo i les Planes",158,5,3
2015-01-01,5,Sarrià-Sant Gervasi,22,"Vallvidrera, el Tibidabo i les Planes",179,5,4
2015-01-01,5,Sarrià-Sant Gervasi,22,"Vallvidrera, el Tibidabo i les Planes",215,5,5
2015-01-01,5,Sarrià-Sant Gervasi,22,"Vallvidrera, el Tibidabo i les Planes",51,6,1
2015-01-01,5,Sarrià-Sant Gervasi,22,"Vallvidrera, el Tibidabo i les Planes",5,6,2
2015-01-01,5,Sarrià-Sant Gervasi,22,"Vallvidrera, el Tibidabo i les Planes",5,6,3
2015-01-01,5,Sarrià-Sant Gervasi,22,"Vallvidrera, el Tibidabo i les Planes",9,6,4
2015-01-01,5,Sarrià-Sant Gervasi,22,"Vallvidrera, el Tibidabo i les Planes",11,6,5
2015-01-01,5,Sarrià-Sant Gervasi,23,Sarrià,156,1,1
2015-01-01,5,Sarrià-Sant Gervasi,23,Sarrià,49,1,2
2015-01-01,5,Sarrià-Sant Gervasi,23,Sarrià,168,1,3
2015-01-01,5,Sarrià-Sant Gervasi,23,Sarrià,8,1,4
2015-01-01,5,Sarrià-Sant Gervasi,23,Sarrià,17,1,5
2015-01-01,5,Sarrià-Sant Gervasi,23,Sarrià,502,2,1
2015-01-01,5,Sarrià-Sant Gervasi,23,Sarrià,200,2,2
2015-01-01,5,Sarrià-Sant Gervasi,23,Sarrià,344,2,3
2015-01-01,5,Sarrià-Sant Gervasi,23,Sarrià,57,2,4
2015-01-01,5,Sarrià-Sant Gervasi,23,Sarrià,164,2,5
2015-01-01,5,Sarrià-Sant Gervasi,23,Sarrià,1651,3,1
2015-01-01,5,Sarrià-Sant Gervasi,23,Sarrià,272,3,2
2015-01-01,5,Sarrià-Sant Gervasi,23,Sarrià,309,3,3
2015-01-01,5,Sarrià-Sant Gervasi,23,Sarrià,83,3,4
2015-01-01,5,Sarrià-Sant Gervasi,23,Sarrià,236,3,5
2015-01-01,5,Sarrià-Sant Gervasi,23,Sarrià,..,3,6
2015-01-01,5,Sarrià-Sant Gervasi,23,Sarrià,3790,4,1
2015-01-01,5,Sarrià-Sant Gervasi,23,Sarrià,472,4,2
2015-01-01,5,Sarrià-Sant Gervasi,23,Sarrià,508,4,3
2015-01-01,5,Sarrià-Sant Gervasi,23,Sarrià,286,4,4
2015-01-01,5,Sarrià-Sant Gervasi,23,Sarrià,464,4,5
2015-01-01,5,Sarrià-Sant Gervasi,23,Sarrià,5691,5,1
2015-01-01,5,Sarrià-Sant Gervasi,23,Sarrià,1071,5,2
2015-01-01,5,Sarrià-Sant Gervasi,23,Sarrià,1176,5,3
2015-01-01,5,Sarrià-Sant Gervasi,23,Sarrià,750,5,4
2015-01-01,5,Sarrià-Sant Gervasi,23,Sarrià,1049,5,5
2015-01-01,5,Sarrià-Sant Gervasi,23,Sarrià,6,5,6
2015-01-01,5,Sarrià-Sant Gervasi,23,Sarrià,286,6,1
2015-01-01,5,Sarrià-Sant Gervasi,23,Sarrià,18,6,2
2015-01-01,5,Sarrià-Sant Gervasi,23,Sarrià,12,6,3
2015-01-01,5,Sarrià-Sant Gervasi,23,Sarrià,53,6,4
2015-01-01,5,Sarrià-Sant Gervasi,23,Sarrià,54,6,5
2015-01-01,5,Sarrià-Sant Gervasi,24,les Tres Torres,66,1,1
2015-01-01,5,Sarrià-Sant Gervasi,24,les Tres Torres,13,1,2
2015-01-01,5,Sarrià-Sant Gervasi,24,les Tres Torres,38,1,3
2015-01-01,5,Sarrià-Sant Gervasi,24,les Tres Torres,..,1,4
2015-01-01,5,Sarrià-Sant Gervasi,24,les Tres Torres,10,1,5
2015-01-01,5,Sarrià-Sant Gervasi,24,les Tres Torres,196,2,1
2015-01-01,5,Sarrià-Sant Gervasi,24,les Tres Torres,85,2,2
2015-01-01,5,Sarrià-Sant Gervasi,24,les Tres Torres,156,2,3
2015-01-01,5,Sarrià-Sant Gervasi,24,les Tres Torres,17,2,4
2015-01-01,5,Sarrià-Sant Gervasi,24,les Tres Torres,117,2,5
2015-01-01,5,Sarrià-Sant Gervasi,24,les Tres Torres,896,3,1
2015-01-01,5,Sarrià-Sant Gervasi,24,les Tres Torres,133,3,2
2015-01-01,5,Sarrià-Sant Gervasi,24,les Tres Torres,190,3,3
2015-01-01,5,Sarrià-Sant Gervasi,24,les Tres Torres,26,3,4
2015-01-01,5,Sarrià-Sant Gervasi,24,les Tres Torres,204,3,5
2015-01-01,5,Sarrià-Sant Gervasi,24,les Tres Torres,2803,4,1
2015-01-01,5,Sarrià-Sant Gervasi,24,les Tres Torres,368,4,2
2015-01-01,5,Sarrià-Sant Gervasi,24,les Tres Torres,396,4,3
2015-01-01,5,Sarrià-Sant Gervasi,24,les Tres Torres,132,4,4
